CNPJ_Fundo;Data_Referencia;Versao;Ativo_Negociado;Natureza_Transacao;Data_Transacao;Valor_Envolvido;Data_Assembleia;Contraparte
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-01-25;184434191.97;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO - FII PARQUE DOM PEDRO SHOPPING CENTER;AQUISIÇÃO;2024-01-26;9699.87;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL;AQUISIÇÃO;2024-01-26;16025.1;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BM BRASCAN LAJES CORPORATIVAS - FII;AQUISIÇÃO;2024-01-26;94287.87;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - JHSF CAPITAL CIDADE JARDIM - FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2024-01-26;7855319;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-01-26;188523.16;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-01-26;1067865.07;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-01-26;1067865.07;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-01-26;2108076.3671;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-01-26;184517942.2029;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-01-26;188523.16;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-01-29;27016450.63;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-01-30;1471358.0355;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-01-30;27028938.2845;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL SHOPPINGS;AQUISIÇÃO;2024-01-31;323666.44;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-01-31;897681.07;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BM BRASCAN LAJES CORPORATIVAS - FII;AQUISIÇÃO;2024-02-01;29116.24;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL SHOPPINGS;AQUISIÇÃO;2024-02-01;655734.58;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - HSI RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2024-02-01;211.96;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-02-01;311895.47;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO - FII PARQUE DOM PEDRO SHOPPING CENTER;AQUISIÇÃO;2024-02-02;203519.88;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BM BRASCAN LAJES CORPORATIVAS - FII;AQUISIÇÃO;2024-02-02;9916.06;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL SHOPPINGS;AQUISIÇÃO;2024-02-02;22469.76;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-02;8228.02;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL;AQUISIÇÃO;2024-02-05;149962.5;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BM BRASCAN LAJES CORPORATIVAS - FII;AQUISIÇÃO;2024-02-05;1264.02;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL SHOPPINGS;AQUISIÇÃO;2024-02-05;16509.96;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - CAPITANIA SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2024-02-05;3828.5;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-02-05;48815.33;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL SHOPPINGS;AQUISIÇÃO;2024-02-06;15590.4;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-02-06;59181470.75;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-07;55933599.54;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-07;1920433.7;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-02-08;53035.24;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-02-08;902644.37;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-09;205767.5284;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-09;53057.801;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-09;903028.3507;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO - FII PARQUE DOM PEDRO SHOPPING CENTER;AQUISIÇÃO;2024-02-14;1919.49;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL;AQUISIÇÃO;2024-02-14;98072.18;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL SHOPPINGS;AQUISIÇÃO;2024-02-14;22306.57;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2024-02-14;21302.28;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - VBI CONSUMO ESSENCIAL FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2024-02-14;11401.38;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - CAPITANIA SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2024-02-14;8736.8;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-14;160969.8167;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-14;48923.6331;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-14;1151154.5402;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - VBI CONSUMO ESSENCIAL FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2024-02-15;4817404;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - CAPITANIA LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;AQUISIÇÃO;2024-02-15;2000000;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-02-15;3093023.94;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - QUASAR AGRO - FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2024-02-16;50000;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - CAPITANIA SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2024-02-16;162897.5;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-02-16;2346910.48;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - HSI RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2024-02-19;3400.64;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-02-19;11222120.42;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL;AQUISIÇÃO;2024-02-20;151194.86;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL SHOPPINGS;AQUISIÇÃO;2024-02-20;331496.03;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - QUASAR AGRO - FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2024-02-20;49040;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2024-02-20;23719.56;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-02-20;18410672.48;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - CAPITANIA SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2024-02-21;19997208;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-21;2224829.0486;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-21;2350002.4606;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-21;11232057.7239;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-21;14329439.89;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-21;4089606.5069;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - HSI RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2024-02-22;645118.39;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - JHSF CAPITAL CIDADE JARDIM - FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2024-02-22;3999964.8;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-02-22;29161478.19;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-23;1811322.84;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - CAPITANIA REAL ESTATE SELECTION 3 FUNDO DE INVSTIMENTO MULTIMERCADO LONGO PRAZO;AQUISIÇÃO;2024-02-23;2560290.99;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO  VBI PRIME PROPERTIES;ALIENAÇÃO;2024-02-26;189806.36;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - JHSF CAPITAL CIDADE JARDIM - FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2024-02-26;3744000;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-02-26;235843922.71;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-02-26;7961690.24;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO  VBI PRIME PROPERTIES;ALIENAÇÃO;2024-02-27;894754.81;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - VBI CONSUMO ESSENCIAL FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2024-02-27;150200.1;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - JHSF CAPITAL CIDADE JARDIM - FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2024-02-27;4164576;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-27;43620739.5649;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-27;7965098.6551;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL;AQUISIÇÃO;2024-02-28;2049772.38;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BM BRASCAN LAJES CORPORATIVAS - FII;AQUISIÇÃO;2024-02-28;2011980.62;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL SHOPPINGS;AQUISIÇÃO;2024-02-28;5133891.43;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - JHSF CAPITAL CIDADE JARDIM - FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2024-02-28;4164576;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - CAPITANIA OFFICE FII - FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2024-02-28;34996000;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2024-02-28;7025415.57;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-28;81741776.65;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2024-02-28;7025415.57;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BM BRASCAN LAJES CORPORATIVAS - FII;AQUISIÇÃO;2024-02-29;507701;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL SHOPPINGS;AQUISIÇÃO;2024-02-29;15898.88;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - QUASAR AGRO - FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2024-02-29;85438.65;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2024-02-29;93836.94;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - HSI RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2024-02-29;4599928.91;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - VBI CONSUMO ESSENCIAL FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2024-02-29;196629.62;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - V2 EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2024-02-29;8219808.2;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2024-06-01;1;COTAS DE FII - CAPITANIA OFFICE FII - FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2024-02-29;18187936;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
