CNPJ_Fundo;Data_Referencia;Versao;Ativo_Negociado;Natureza_Transacao;Data_Transacao;Valor_Envolvido;Data_Assembleia;Contraparte
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-03-11;797318.2;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-03-12;521693.51;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-03-12;986282.54;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hospital N. Sra. de Lourdes;ALIENAÇÃO;2019-03-12;25528.96;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-03-12;205539.02;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-03-13;113210.74;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-03-13;139779.03;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-03-14;81729.89;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;AQUISIÇÃO;2019-03-14;4014195.54;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-03-14;144567.45;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;AQUISIÇÃO;2019-03-14;129295.65;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-03-14;238119.06;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;Fundo de Investimento Imobiliário - VBI Logistico;ALIENAÇÃO;2019-03-14;26020.36;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hospital N. Sra. de Lourdes;ALIENAÇÃO;2019-03-15;65430.75;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-03-15;167441.99;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-03-15;12296.15;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-03-15;181490.82;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-03-18;447017.83;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-03-18;233574.13;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-03-18;61391.37;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-03-19;260722.51;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hospital N. Sra. de Lourdes;ALIENAÇÃO;2019-03-19;82021.07;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-03-19;3391.68;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-03-20;333831.14;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-03-20;12099.65;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hospital N. Sra. de Lourdes;ALIENAÇÃO;2019-03-20;92531.83;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-03-21;166859.3;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hospital N. Sra. de Lourdes;ALIENAÇÃO;2019-03-21;64198.16;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-03-22;224265.08;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-03-22;30986.11;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-03-25;327183.68;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-03-26;55844.23;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-03-27;134381.98;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-03-28;95588.01;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-03-29;149448.1;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-04-01;172130.76;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-04-02;4528.04;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-04-03;95032.87;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-04-05;138837.58;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-04-08;57733.01;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-04-11;106595.93;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-04-15;1540.5;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-04-16;21246.03;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-04-18;210344.6;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Anhanguera Educacional;AQUISIÇÃO;2019-04-22;119548.72;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-04-22;56741.8;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Anhanguera Educacional;AQUISIÇÃO;2019-04-24;92451.53;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Maxi Renda;AQUISIÇÃO;2019-04-25;9608662.4;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hotel Maxinvest;ALIENAÇÃO;2019-04-26;126468.6;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-04-26;60171;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-04-26;128434.12;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-04-29;245369.9;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-05-03;287003.59;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-05-08;91581.64;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-05-09;159113.66;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII TB Office;ALIENAÇÃO;2019-05-09;750473.94;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII TB Office;ALIENAÇÃO;2019-05-10;167670.28;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-05-10;76252.05;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-05-13;140719.77;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-05-14;29135.2;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-05-15;21186.96;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-05-15;78039.6;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Shopping Floripa;AQUISIÇÃO;2019-05-15;5003717.6;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hospital N. Sra. de Lourdes;ALIENAÇÃO;2019-05-16;230184.92;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hospital N. Sra. de Lourdes;ALIENAÇÃO;2019-05-20;46698.36;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-05-22;107938.3;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII BB Progressivo II;ALIENAÇÃO;2019-05-22;7919.78;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Shopping Floripa;AQUISIÇÃO;2019-05-27;19414.46;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-05-28;316026.69;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Anhanguera Educacional;ALIENAÇÃO;2019-05-28;2287.7;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-05-29;286630.63;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-05-30;400302.56;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Shopping Floripa;AQUISIÇÃO;2019-05-31;9086.81;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII BTG Pactual Crédito Imobiliário;AQUISIÇÃO;2019-05-31;20000000;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-06-04;279849.62;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2019-06-04;14752.9;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-06-05;264606.58;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Anhanguera Educacional;ALIENAÇÃO;2019-06-05;56550.85;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2019-06-05;1165.1;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-06-06;433634.79;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-06-07;987080.29;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-06-07;149419.89;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;AQUISIÇÃO;2019-06-07;149805.87;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Anhanguera Educacional;ALIENAÇÃO;2019-06-10;23830.82;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-06-10;292532.84;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-06-10;90410.77;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-06-11;317423.72;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2019-06-12;120191.98;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-06-12;157924.91;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Valora RE III;ALIENAÇÃO;2019-06-12;1228836.01;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-06-12;10326.26;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-06-13;190833.28;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-06-13;22862.36;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Valora RE III;ALIENAÇÃO;2019-06-13;18348.95;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Valora RE III;ALIENAÇÃO;2019-06-14;143205.82;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-06-14;231274.05;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2019-06-14;184100.28;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-06-14;52185.73;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-06-17;43528.6;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Valora RE III;ALIENAÇÃO;2019-06-17;327388.11;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-06-17;425701.69;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Anhanguera Educacional;ALIENAÇÃO;2019-06-17;22495.15;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII TB Office;ALIENAÇÃO;2019-06-18;1677916.1;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-06-18;310757.8;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Valora RE III;ALIENAÇÃO;2019-06-18;113682.26;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2019-06-18;470;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII BB Progressivo II;ALIENAÇÃO;2019-06-18;56876;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Shopping Floripa;AQUISIÇÃO;2019-06-19;28259.13;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Anhanguera Educacional;ALIENAÇÃO;2019-06-19;69480.11;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-06-19;108256.52;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Valora RE III;ALIENAÇÃO;2019-06-19;842160.92;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hospital N. Sra. de Lourdes;ALIENAÇÃO;2019-06-19;51201.03;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-06-19;187650.76;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-06-24;92178.2;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII BTG Pactual Crédito Imobiliário;ALIENAÇÃO;2019-06-24;21086.46;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-06-24;4354.68;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Valora RE III;ALIENAÇÃO;2019-06-24;377958.84;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-06-25;2732773;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Valora RE III;ALIENAÇÃO;2019-06-25;475838.69;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-06-25;238009.15;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2019-06-25;40424.3;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII BTG Pactual Crédito Imobiliário;ALIENAÇÃO;2019-06-26;269192.54;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Valora RE III;ALIENAÇÃO;2019-06-26;50712.3;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII BTG Pactual Crédito Imobiliário;ALIENAÇÃO;2019-06-27;174907.22;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-06-27;197795.78;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Maxi Renda;AQUISIÇÃO;2019-06-28;850243.2;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-07-02;268163.44;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-07-03;201363.59;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-07-03;103827.17;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-07-04;53019.3;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-07-04;40475.39;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-07-05;2014.74;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Iridium Recebíveis Imobiliários;ALIENAÇÃO;2019-07-08;65051.13;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Valora RE III;ALIENAÇÃO;2019-07-10;27115;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-07-11;209726.32;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Anhanguera Educacional;ALIENAÇÃO;2019-07-12;21625.78;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Hospital N. Sra. de Lourdes;ALIENAÇÃO;2019-07-12;50003;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII Valora RE III;ALIENAÇÃO;2019-07-12;105742.24;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
11.026.627/0001-38;2019-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;ALIENAÇÃO;2019-07-12;342177.51;2016-06-07;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
