CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;Letras_Hipotecarias;LCI;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
13.020.465/0001-56;2018-02-01;1;6537329.98;624.82;6536705.16;0;0;298392685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298392685;0;0;0;0;0;0;0;3485.2;0;0;3485.2;0;20359864.6;0;0;0;0;0;0;0;13424.96;20373289.56
13.020.465/0001-56;2018-03-01;1;6533147.55;638.75;6532508.8;0;0;298392685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298392685;0;0;0;0;0;0;0;361.29;0;0;361.29;0;20595875.36;0;0;0;0;0;0;0;15393.57;20611268.93
13.020.465/0001-56;2018-04-01;1;6573591.93;636.52;6572955.41;0;0;298392685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298392685;0;0;0;0;0;0;0;6382.23;0;0;6382.23;0;20830341;0;0;0;0;0;0;0;7953.46;20838294.46
13.020.465/0001-56;2018-05-01;1;6588511.11;635.69;6587875.42;0;0;298392685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298392685;0;0;0;0;0;0;0;3371.7;0;0;3371.7;0;21064657.73;0;0;0;0;0;0;0;9507.37;21074165.1
13.020.465/0001-56;2018-06-01;1;6603500.47;634.86;6602865.61;0;0;298392685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298392685;0;0;0;0;0;0;0;365.14;0;0;365.14;0;21298788.45;0;0;0;0;0;0;0;11058.15;21309846.6
13.020.465/0001-56;2018-07-01;1;6610771.46;634.46;6610137;0;0;298392685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298392685;0;0;0;0;0;0;0;6286.33;0;0;6286.33;0;21544320.85;0;0;0;0;0;0;0;12685.61;21557006.46
13.020.465/0001-56;2018-08-01;1;6627934.95;633.51;6627301.44;0;0;298392685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298392685;0;0;0;0;0;0;0;3044.94;0;0;3044.94;0;21800776.44;0;0;0;0;0;0;0;14384.22;21815160.66
13.020.465/0001-56;2018-09-01;1;6639395.6;632.88;6638762.72;0;0;298392685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298392685;0;0;0;0;0;0;0;371.02;0;0;371.02;0;22010294.07;0;0;0;0;0;0;0;15789.28;22026083.35
13.020.465/0001-56;2018-10-01;1;6689212.06;630.12;6688581.94;0;0;298392685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298392685;0;0;0;0;0;0;0;6190.63;0;0;6190.63;0;22256138.35;0;0;0;0;0;0;0;17415.16;22273553.51
13.020.465/0001-56;2018-11-01;1;6702907.89;629.36;6702278.53;0;0;298392685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298392685;0;0;0;0;0;0;0;3281.01;0;0;3281.01;0;22477366.76;0;0;0;0;0;0;0;18888.75;22496255.51
13.020.465/0001-56;2018-12-01;3;6707018.89;629.14;6706389.75;0;0;266912685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266912685;0;0;0;0;0;0;0;0;0;0;0;0;22699324.94;0;0;0;0;0;0;0;12300.92;22711625.86
13.022.993/0001-44;2018-01-01;2;2934121.29;276.43;0;19994.32;2913850.54;168605000;168605000;0;168605000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1666974.19;1418067.19;0;248907;1667184.85;29335.4;0;0;0;0;0;0;0;387383.23;2083903.48
13.022.993/0001-44;2018-02-01;1;2943935.01;319.05;0;20066.92;2923549.04;199159000;199159000;0;199159000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1726048.86;1502242.09;0;223806.77;1686615.98;29324.69;0;0;0;0;0;0;0;322329.56;2038270.23
13.022.993/0001-44;2018-03-01;1;2904460.35;478.3;0;20150.26;2883831.79;199159000;199159000;0;199159000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1813345.28;1614581.8;0;198763.48;1658897.95;33669.4;0;0;0;0;0;0;0;279766.73;1972334.08
13.022.993/0001-44;2018-04-01;1;2978681.48;451.52;0;20231.65;2957998.31;199159000;199159000;0;199159000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1904493.97;1721438.85;0;183055.12;1760423.53;37611.12;0;0;0;0;0;0;0;243080.78;2041115.43
13.022.993/0001-44;2018-05-01;1;3693495.93;574.89;0;20313.44;3672607.6;199159000;199159000;0;199159000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2108859.8;1848650.36;0;260209.44;2352384.68;39123.68;0;0;0;0;0;0;0;326151.41;2717659.77
13.022.993/0001-44;2018-06-01;1;3579851;437.18;0;0;3579413.82;199159000;199159000;0;199159000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2095908.22;1875285.53;0;220622.69;2244440.67;37550.5;0;0;0;0;0;0;0;276279.47;2558270.64
13.022.993/0001-44;2018-07-01;1;3295812.42;2101.71;0;17703.04;3276007.67;199159000;199159000;0;199159000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2083570.33;1893956.33;0;189614;1905230.48;38547.26;0;0;0;0;0;0;0;255410.5;2199188.24
13.022.993/0001-44;2018-08-01;1;2927891.71;376.4;0;17786.87;2909728.44;199159000;199159000;0;199159000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2075193.51;1924925.28;0;150268.23;1541159.3;39330.13;0;0;0;0;0;0;0;214870.1;1795359.53
13.022.993/0001-44;2018-09-01;1;2917624.73;199;0;17820.87;2899604.86;199159000;199159000;0;199159000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2057499.74;1947325.08;0;110174.66;1598071.73;37570.84;0;0;0;0;0;0;0;147197.79;1782840.36
13.022.993/0001-44;2018-10-01;1;2946349.4;249.72;0;17905.45;2928194.23;199159000;199159000;0;199159000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2069736.73;1990982.34;0;78754.39;1632746.01;40271.3;0;0;0;0;0;0;0;126338.22;1799355.53
13.022.993/0001-44;2018-11-01;1;2986904;198.5;0;17969.35;2968736.15;199159000;199159000;0;199159000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2047328.6;2007831.05;0;39497.55;1669129.35;43255.55;0;0;0;0;0;0;0;91641.38;1804026.28
13.022.993/0001-44;2018-12-01;1;3026409.37;112.31;0;18033.53;3008263.53;198509000;198509000;0;198509000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2025658.99;2025260;0;398.99;1748007.43;46632.05;0;0;0;0;0;0;0;55079.25;1849718.73
13.022.994/0001-99;2018-01-01;1;440008.1;6623.43;0;0;433384.67;792142000;792142000;0;792142000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8104502.19;3263261.77;0;4841240.42;1997295.66;42806.41;0;0;0;2791411.79;0;0;403142.57;0;5234656.43
13.022.994/0001-99;2018-02-01;1;77779.26;6577.4;0;0;71201.86;792142000;792142000;0;792142000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7211053.32;3287383.45;0;3923669.87;830543.04;43088.77;0;0;0;2712202.56;0;0;403142.57;0;3988976.94
13.022.994/0001-99;2018-03-01;1;73905.27;6528.56;0;0;67376.71;792142000;792142000;0;792142000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7806629.71;3462604.13;0;4344025.58;377313.02;43149.66;0;0;0;2632993.33;0;0;403142.57;0;3456598.58
13.022.994/0001-99;2018-04-01;1;282819.93;5735.92;0;0;277084.01;792142000;792142000;0;792142000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7650684.72;3134354.48;0;4516330.24;532792.58;43137.83;0;0;0;2748784.1;0;0;403142.57;0;3727857.08
13.022.994/0001-99;2018-05-01;1;209726.01;7572.13;0;0;202153.88;792142000;792142000;0;792142000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7431044.76;3346966.13;0;4084078.63;517408.64;43127.1;0;0;0;2669574.87;0;0;403142.57;0;3633253.18
13.022.994/0001-99;2018-06-01;1;138243.29;6506.74;0;0;131736.55;792142000;792142000;0;792142000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8178079.07;3468521.67;0;4709557.4;477125.97;43170.17;0;0;0;2590365.64;0;0;403142.57;0;3513804.35
13.022.994/0001-99;2018-07-01;2;179946.19;6752.3;0;0;173193.89;792142000;792142000;0;792142000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8041416.45;3560567.01;0;4480849.44;532120.78;42938.46;0;0;0;2511156.41;0;0;403142.57;0;3489358.22
13.022.994/0001-99;2018-08-01;1;190338.9;4200.04;0;0;186138.86;792142000;792142000;0;792142000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7908839.14;3524758.71;0;4384080.43;524844.36;42708.65;0;0;0;2431947.18;0;0;403142.57;0;3402642.76
13.022.994/0001-99;2018-09-01;1;174574.04;5133.12;0;0;169440.92;792142000;792142000;0;792142000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8313046.44;3695686.17;0;4617360.27;471463;43192.64;0;0;0;2352737.95;0;0;403142.57;0;3270536.16
13.022.994/0001-99;2018-10-01;1;208705.66;5712.39;0;0;202993.27;792142000;792142000;0;792142000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8443048.46;3448535.98;0;4994512.48;542688.29;43196.54;0;0;0;2373528.72;0;0;403142.57;0;3362556.12
13.022.994/0001-99;2018-11-01;1;276632.25;4962.76;0;0;271669.49;818055000;818055000;0;818055000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8672516.41;3726676.77;0;4945839.64;560439.42;42526.66;0;0;0;2379319.49;0;0;403142.57;0;3385428.14
13.022.994/0001-99;2018-12-01;1;270912.62;1994.66;0;0;268917.96;818055000;818055000;0;818055000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11920742.05;6932616.56;0;4988125.49;559728.5;44793.52;0;0;0;2330110.26;0;0;403142.57;0;3337774.85
13.125.823/0001-95;2018-01-01;1;2688.61;348.09;;;2340.52;38473210.13;38473210.13;;;38473210.13;;;;;;;;;;;;;;;;;;;;;;;3013277.56;613277.56;;2400000;;8525.12;;;;;37564028.14;;;25139.54;37597692.8
13.125.823/0001-95;2018-02-01;1;2463.61;114.09;;;2349.52;38473210.13;38473210.13;;;38473210.13;;;;;;;;;;;;;;;;;;;;;;;3013277.56;613277.56;;2400000;;17050.24;;;;;37283688.08;;;25380.56;37326118.88
13.125.823/0001-95;2018-03-01;1;2351.77;351.39;;;2000.38;38473210.13;38473210.13;;;38473210.13;;;;;;;;;;;;;;;;;;;;;;;3013277.56;613277.56;;2400000;;8525.12;;;;;37038539.14;;;17490.4;37064554.66
13.125.823/0001-95;2018-04-01;1;18359.39;18359.39;;;0;38473210.13;38473210.13;;;38473210.13;;;;;;;;;;;;;;;;;;;;;;;3013277.56;613277.56;;2400000;;17050.24;;;;;36791727.7;;;7210.36;36815988.3
13.125.823/0001-95;2018-05-01;1;1164.15;1164.15;;;;38473210.13;38473210.13;;;38473210.13;;;;;;;;;;;;;;;;;;;;;;;3013277.56;613277.56;;2400000;;17050.24;;;;;36543242.95;;;7556.63;36567849.82
13.125.823/0001-95;2018-06-01;1;3903.08;149.61;;;3753.47;38473210.13;38473210.13;;38473210.13;;;;;;;;;;;;;;;;;;;;;;;;4083287.8;613277.56;;3470010.24;;17050.24;;;;;37363084.26;;;10805.39;37390939.89
13.125.823/0001-95;2018-07-01;1;2050.92;689.16;;;1361.76;38473210.13;38473210.13;;38473210.13;;;;;;;;;;;;;;;;;;;;;;;;4072099.48;613277.56;;3458821.92;;17050.24;;;;;37111985.92;;;10631.05;37139667.21
13.125.823/0001-95;2018-08-01;1;1884.88;517.16;;;1367.72;38473210.13;38473210.13;;38473210.13;;;;;;;;;;;;;;;;;;;;;;;;4060402.6;613277.56;;3447125.04;;17050.24;;;;;36870548.86;;;18320.32;36905919.42
13.125.823/0001-95;2018-09-01;1;1864.81;492.16;;;1372.65;40873210.13;38473210.13;;38473210.13;;;;;;;;;;;;;;;;;;;2400000;;;;;1650739.96;613277.56;;1037462.4;;17050.24;;;;;36582229.67;;;20423.99;36619703.9
13.125.823/0001-95;2018-10-01;1;37539.24;1116.42;;;36422.82;38473210.13;38473210.13;;;38473210.13;;;;;;;;;;;;;;;;;;;;;;;3013277.56;613277.56;;2400000;;8525.12;;;;;35299540.4;;;16190.3;35324255.82
13.125.823/0001-95;2018-11-01;1;28615.78;1112.3;;;27503.48;38473210.13;38473210.13;;;38473210.13;;;;;;;;;;;;;;;;;;;;;;;3041224.8;641224.8;;2400000;;8525.12;;;;;35029307.12;;;18598.91;35056431.15
13.125.823/0001-95;2018-12-01;1;19694.35;641.18;;;19053.17;38473210.13;38473210.13;;;38473210.13;;;;;;;;;;;;;;;;;;;;;;;3041224.8;641224.8;;2400000;;8525.12;;;;;34757338.66;;;20581.5;34786445.28
13.320.290/0001-00;2018-01-01;1;85154.7;0;0;0;85154.7;94518788.32;94518788.32;0;45136399.69;49382388.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58881.08;0;0;58881.08;0;12340.95;0;23198499.48;0;0;0;0;0;33992.34;23244832.77
13.320.290/0001-00;2018-02-01;1;44608.86;0;0;0;44608.86;94552668.85;94552668.85;0;45136399.69;49416269.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56876.15;0;0;56876.15;0;10836.19;0;22413918.44;0;0;0;0;0;35362.25;22460116.88
13.320.290/0001-00;2018-03-01;1;47635.86;0;0;0;47635.86;94698763.52;94698763.52;0;45136399.69;49562363.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54537.06;0;0;54537.06;0;12045.06;0;21677319.36;0;0;0;0;0;38694.17;21728058.59
13.320.290/0001-00;2018-04-01;1;77833.4;0;0;0;77833.4;94768943.32;94768943.32;0;45136399.69;49632543.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58564.46;0;0;58564.46;0;12186.72;0;20904013.68;0;0;0;0;0;40856.56;20957056.96
13.320.290/0001-00;2018-05-01;1;177077.77;0;0;0;177077.77;97939085.26;97939085.26;0;48186227.18;49752858.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56550.77;0;0;56550.77;0;12416.18;0;20148737.73;0;0;0;0;0;43831.72;20204985.63
13.320.290/0001-00;2018-06-01;1;247570.51;24620.19;;;222950.32;96324715.17;96324715.17;;96324715.17;;;;;;;;;;;;;;;;;;;;;;;;3464.33;;;3464.33;;3428.57;;20188266.64;;;;;;50628.22;20242323.43
13.320.290/0001-00;2018-07-01;1;18621425.78;1997.02;;;18619428.76;96270178.11;96270178.11;;96270178.11;;;;;;;;;;;;;;;;;;;;;;;;134392.39;106304.89;;28087.5;;15428.57;;;;;;;;18573384.31;18588812.88
13.320.290/0001-00;2018-08-01;1;17987717.57;2000;;;17985717.57;124400108.95;124400108.95;;124400108.95;;;;;;;;;;;;;;;;;;;;;;;;82621.58;54537.06;;28084.52;;12000;;;;;;;;45887521.8;45899521.8
13.320.290/0001-00;2018-09-01;1;1211433.9;1419.47;;;1210014.43;124400108.95;124400108.95;;124400108.95;;;;;;;;;;;;;;;;;;;;;;;;191757;;;191757;;12000;;17750117.79;;;;;;28136969.34;45899087.13
13.320.290/0001-00;2018-10-01;1;207330.98;3175.5;;;204155.48;96270178.11;96270178.11;;96270178.11;;;;;;;;;;;;;;;;;;;;;;;;279715.32;251630.8;;28084.52;;12000;;16102994.49;;;;;;32242.96;16147237.45
13.320.290/0001-00;2018-11-01;1;43429.27;2000;;;41429.27;96270178.11;96270178.11;;96270178.11;;;;;;;;;;;;;;;;;;;;;;;;279715.32;251630.8;;28084.52;;12000;;15276920.02;;;;;;35553.86;15324473.88
13.320.290/0001-00;2018-12-01;1;910078.5;2622.9;;;907455.6;98299122.36;98299122.36;;98299122.36;;;;;;;;;;;;;;;;;;;;;;;;283179.65;251630.8;;31548.85;;12000;;15276920.02;;;;;;39987.77;15328907.79
13.371.132/0001-71;2018-01-01;1;134891438.39;1272.37;134890166.02;;;583452897.96;7230000;;7230000;;;;;;;;;;;;151180118.61;;;;264593661.94;;;139024670.56;;21424446.85;;;1800608.59;1762816.65;;37791.94;3871766.4;;;6553432.49;;;;;;1835722.84;12260921.73
13.371.132/0001-71;2018-02-01;1;130023266.3;2834.31;130020431.99;;;585346176.83;267715303.88;;267715303.88;;;;;;;;;;;;151382837.27;;;;7462125.24;;;137261652.16;;21524258.28;;;1769533.92;1762816.65;;6717.27;3549119.2;;;3623270.04;;;;;;1821930.95;8994320.19
13.371.132/0001-71;2018-03-01;1;151787234.61;7764.06;151779470.55;;;573692597.63;267715303.88;;267715303.88;;;;;;;;;;;;160571531.86;;;;7844352.46;;;137561409.43;;;;;1763694.25;1762816.65;;877.6;3481132.86;;;;;;;;;5607696.12;9088828.98
13.371.132/0001-71;2018-04-01;1;151514811.46;5191.25;151509620.21;;;572859897.04;268120548.23;;268120548.23;;;;;;;;;;;;159799986.11;;;;7861574.17;;;137077788.53;;;;;1775559.21;1762816.65;;12742.56;3355530.88;;;;;;;;;9864197.81;13219728.69
13.371.132/0001-71;2018-05-01;1;210696333.7;2968.45;210693365.25;;;555026565.64;268113476.84;;268113476.84;;;;;;;;;;;;150241446.3;;;;3251569;;;133420073.5;;;;;1744398.03;1738351;;6047.03;3484589.76;;;;;;;;;62570228.17;66054817.93
13.371.132/0001-71;2018-06-01;1;327674852.26;3683.41;327671168.85;;;549050358.53;268516314.13;;268516314.13;;;;;;;;;;;;144119422.19;;;;3254611.41;;;133160010.8;;;;;1738431.6;1738351;;80.6;4032973.69;;;;;;;;;179637569.99;183670543.68
13.371.132/0001-71;2018-07-01;1;221756344.71;13853.3;221742491.41;;;655928327.09;268516314.13;;268516314.13;;;;;;;;;;;;144817523.23;;;;3254611.41;;;133984696.75;;105355181.57;;;1721204.25;1710851;;10353.25;4444985.05;;;;;;;;;5905851.98;10350837.03
13.371.132/0001-71;2018-08-01;1;225391356.52;7472.52;225383884;;;646552927.03;268516314.13;;268516314.13;;;;;;;;;;;;140224482.99;;;;3254611.41;;;98596882.4;;135960636.1;;;1715534.52;1710851;;4683.52;4121713.41;;;;;;;;;6484688.46;10606401.87
13.371.132/0001-71;2018-09-01;1;230041111.95;6617.95;230034494;;;638651737.71;268516314.13;;268516314.13;;;;;;;;;;;;137119060.04;;;;3254611.41;;;98558906.2;;131202845.93;;;1710851;1710851;;;4040895.5;617346.2;;;;;;;;5982401.88;10640643.58
13.371.132/0001-71;2018-10-01;1;75488988.38;11054.98;75477933.4;;;804510173.31;268516314.13;;268516314.13;;;;;;;;;;;;151464708.16;;;;3254611.41;;;100718231.45;;280556308.16;;;2442747.58;1735376;;707371.58;4283349.23;699485.44;;;;;;;;3109891.18;8092725.85
13.371.132/0001-71;2018-11-01;1;109498620.13;12287.42;109486332.71;;;778361313.13;268516314.13;;268516314.13;;;;;;;;;;;;155066544.9;;;;3254611.41;;;100209904.25;;251313938.44;;;3737170.8;1710851;;2026319.8;4849074.6;600121.09;;;;;;;;4181368;9630563.69
13.371.132/0001-71;2018-12-01;1;113033407.47;10533.33;113022874.14;;;783218957.87;275490000;;275490000;;;;;;;;;;;;156515607.96;;;;808890.36;;;97952080.25;;252452379.3;;;5804186.33;1710851;;4093335.33;4525802.96;566992.16;;;;;;;;4821748.52;9914543.64
13.464.208/0001-03;2018-01-01;1;350800.07;21127.22;0;0;329672.85;9825612.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9825612.86;0;0;0;0;43419.9;0;0;43419.9;116702.59;8075.1;0;0;0;0;0;0;303714.22;181342.91;609834.82
13.464.208/0001-03;2018-02-01;1;310497.37;283310.28;0;0;27187.09;9673714.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9673714.84;0;0;0;0;43769.21;0;0;43769.21;55232.48;8075.16;0;0;0;0;0;0;308561.58;222862.78;594732
13.464.208/0001-03;2018-03-01;1;242483;221208.54;0;0;21274.46;9583756.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9583756.64;0;0;0;0;0;0;0;0;101582.2;8075.13;0;0;0;0;0;0;312699.87;120976.95;543334.15
13.464.208/0001-03;2018-04-01;1;753683.67;732326.44;0;0;21357.23;8941095.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8941095.66;0;0;0;0;178.92;0;0;178.92;94849.86;8075.13;0;0;0;0;0;0;316894.84;598446.76;1018266.59
13.464.208/0001-03;2018-05-01;1;335630.37;3781.5;310409.66;0;21439.21;8639587.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8639587.58;0;0;0;0;40594.52;0;0;40594.52;151249.58;8075.16;0;0;0;0;0;0;976189.02;100203.28;1235717.04
13.464.208/0001-03;2018-06-01;1;413321.34;4462.93;387335.59;0;21522.82;8468196.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8468196.71;0;0;0;0;119579.17;0;0;119579.17;187342.53;8075.16;0;0;0;0;0;0;976189.02;183282.9;1354889.61
13.464.208/0001-03;2018-07-01;1;495854.63;4865.14;471272.94;0;19716.55;8147250.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8147250.35;0;0;0;0;42355.74;0;0;42355.74;80644.15;8075.16;0;0;0;0;0;0;976189.02;349362.81;1414271.14
13.464.208/0001-03;2018-08-01;1;367545.43;9765.59;337975.91;0;19803.93;7935863.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7935863.14;0;0;0;0;39819.58;0;0;39819.58;91009.48;8075.16;0;0;0;0;0;0;976189.02;212346.91;1287620.57
13.464.208/0001-03;2018-09-01;1;339956.22;4587.56;315491.96;0;19876.7;7782760.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7782760.83;0;0;0;0;16776.74;0;0;16776.74;146351.83;8075.16;0;0;0;0;0;0;976189.02;98997.3;1229613.31
13.464.208/0001-03;2018-10-01;1;418031.57;7840.15;390230.16;0;19961.26;7564841.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7564841.52;0;0;0;0;43553;0;0;43553;100381.28;8075.16;0;0;0;0;0;0;976189.02;274626.53;1359271.99
13.464.208/0001-03;2018-11-01;1;290726.47;3564.8;267032.77;0;20128.9;7384411.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7384411.29;0;0;0;0;34383.27;0;0;34383.27;4411.79;8075.16;0;0;0;0;0;0;976189.02;204042.54;1192718.51
13.464.208/0001-03;2018-12-01;1;339187.89;23391.65;295589.87;0;20206.37;7124070.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7124070.58;0;0;0;0;33582.32;0;0;33582.32;0;8075.16;0;0;0;0;0;0;976189.02;284172.4;1268436.58
13.500.306/0001-59;2018-01-01;1;3324688.37;5686.5;0;0;3319001.87;112400000;112400000;0;112400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;854076.41;854076.41;0;0;455416.02;27576.26;0;0;0;0;0;0;0;2830.1;485822.38
13.500.306/0001-59;2018-02-01;1;3336644.66;5834.68;0;0;3330809.98;112400000;112400000;0;112400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;863718.67;854076.41;0;9642.26;463789.46;27340.21;0;0;0;0;0;0;0;2830.1;493959.77
13.500.306/0001-59;2018-03-01;1;3367582.31;5994.95;0;0;3361587.36;112400000;112400000;0;112400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;860950.01;854076.41;0;6873.6;475375.97;27694.5;0;0;0;0;0;0;0;2830.1;505900.57
13.500.306/0001-59;2018-04-01;1;3369727.59;7641.98;0;0;3362085.61;112400000;112400000;0;112400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;864196.13;854076.41;0;10119.72;482890.18;27994.52;0;0;0;0;0;0;0;2830.1;513714.8
13.500.306/0001-59;2018-05-01;1;3387258.77;6443.27;0;0;3380815.5;112400000;112400000;0;112400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;861427.47;854076.41;0;7351.06;493175.47;27235.82;0;0;0;0;0;0;0;2830.1;523241.39
13.500.306/0001-59;2018-06-01;1;3409045.52;6640.2;0;0;3402405.32;112400000;112400000;0;112400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;858658.82;854076.41;0;4582.41;504267.45;25267.99;0;0;0;0;0;0;0;2830.1;532365.54
13.500.306/0001-59;2018-07-01;1;3436513.25;4478.35;0;0;3432034.9;112400000;112400000;0;112400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;861904.94;854076.41;0;7828.53;514803.25;25421.44;0;0;0;0;0;0;0;2830.1;543054.79
13.500.306/0001-59;2018-08-01;1;3444323.66;5162.93;0;0;3439160.73;112400000;112400000;0;112400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;859136.28;854076.41;0;5059.87;501518.55;25528.09;0;0;0;0;0;0;0;3026.44;530073.08
13.500.306/0001-59;2018-09-01;1;3472362.3;6197.95;0;0;3466164.35;112400000;112400000;0;112400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;856368.36;854076.41;0;2291.95;512367.97;25624.36;0;0;0;0;0;0;0;3026.44;541018.77
