CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;Letras_Hipotecarias;LCI;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
10.869.155/0001-12;2017-07-01;1;11373300.33;138.99;0;0;11373161.34;616564678.64;305856723.08;3124775.52;302731947.56;0;0;0;0;0;0;0;0;0;0;0;310707955.56;0;0;0;0;0;0;0;0;0;0;0;4964511.33;3130117.09;0;1834394.24;6638791.12;129544.87;0;0;0;0;0;0;17703.85;1963545.84;8749585.68
10.869.155/0001-12;2017-08-01;1;11456117.18;830.75;0;0;11455286.43;616359583.22;305883872.15;3124775.52;302759096.63;0;0;0;0;0;0;0;0;0;0;0;310475711.07;0;0;0;0;0;0;0;0;0;0;0;5087441.9;3083888.36;0;2003553.54;6821024.92;129884.2;0;0;0;0;0;0;17703.85;1973227.22;8941840.19
10.869.155/0001-12;2017-09-01;1;11618056.1;305.27;0;0;11617750.83;616574329.96;305997418.71;3124775.52;302872643.19;0;0;0;0;0;0;0;0;0;0;0;310576911.25;0;0;0;0;0;0;0;0;0;0;0;4765603.02;3129069.82;0;1636533.2;6575479.97;130125.06;0;0;0;0;0;0;29300.61;2049927.06;8784832.7
10.869.155/0001-12;2017-10-01;1;11238445.07;50;0;0;11238395.07;616619044.21;305980590.45;3124775.52;302855814.93;0;0;0;0;0;0;0;0;0;0;0;310638453.76;0;0;0;0;0;0;0;0;0;0;0;5019507.92;3245631.62;0;1773876.3;6156744.97;130369.98;0;0;0;0;0;0;29300.61;2114292.43;8430707.99
10.869.155/0001-12;2017-11-01;1;11536024.9;100;0;0;11535924.9;616565682.62;305969868.79;3124775.52;302845093.27;0;0;0;0;0;0;0;0;0;0;0;310595813.83;0;0;0;0;0;0;0;0;0;0;0;5165722.52;3284918.9;0;1880803.62;6456496.28;130759.25;0;0;0;0;0;0;29300.61;2112981.91;8729538.05
10.869.155/0001-12;2017-12-01;1;12036229.72;478.97;0;0;12035750.75;626649134.52;310930845.66;3124775.52;307806070.14;0;0;0;0;0;0;0;0;0;0;0;315718288.86;0;0;0;0;0;0;0;0;0;0;0;5477880.26;3550350.48;0;1927529.78;6808518.72;130767.71;0;0;0;0;0;0;29713.03;2219679.63;9188679.09
10.991.914/0001-15;2017-01-01;1;5184799.53;5819.33;5178980.2;0;0;151000000;151000000;0;151000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7444.43;0;0;7444.43;1252273.51;69699.78;0;0;0;0;0;0;0;379178.16;1701151.45
10.991.914/0001-15;2017-02-01;1;5250236.87;10686.14;5239550.73;0;0;151000000;151000000;0;151000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12573.74;0;0;12573.74;1251828.91;69464.53;0;0;0;0;0;0;0;382422.8;1703716.24
10.991.914/0001-15;2017-03-01;1;5330124.31;25263.33;5304860.98;0;0;151000000;151000000;0;151000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7469.02;0;0;7469.02;1265129.09;69588.08;0;0;0;0;0;0;0;386735.84;1721453.01
10.991.914/0001-15;2017-04-01;1;5380553.25;31248.49;5349304.76;0;0;151000000;151000000;0;151000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12927.23;0;0;12927.23;1248131.19;72119.75;0;0;0;0;0;0;0;389813.36;1710064.3
10.991.914/0001-15;2017-05-01;1;5406014.3;5866.86;5400147.44;0;0;151000000;151000000;0;151000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8874.64;0;0;8874.64;1211558.46;72119.85;0;0;0;0;0;0;0;372049.02;1655727.33
10.991.914/0001-15;2017-06-01;1;5516572.12;6061.04;5510511.08;0;0;151000000;151000000;0;151000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5006.26;0;0;5006.26;1256010.47;72119.85;0;0;0;0;0;0;0;375834.43;1703964.75
10.991.914/0001-15;2017-07-01;1;5574162.97;5420.74;5568742.23;0;0;151000000;151000000;0;151000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10028.86;0;0;10028.86;1247918.89;72119.85;0;0;0;0;0;0;0;379619.84;1699658.58
10.991.914/0001-15;2017-08-01;1;5648331.16;6177.68;5642153.48;0;0;151000000;151000000;0;151000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5960.28;0;0;5960.28;1255982.73;72119.85;0;0;0;0;0;0;0;383973.63;1712076.21
10.991.914/0001-15;2017-09-01;1;5685005.04;5342.44;5679662.6;0;0;151000000;151000000;0;151000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2422.4;0;0;2422.4;1228023.78;72119.85;0;0;0;0;0;0;0;387370.91;1687514.54
10.991.914/0001-15;2017-10-01;1;5741128.64;5664;5735464.64;0;0;151000000;151000000;0;151000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7432.57;0;0;7432.57;1219940.01;72119.85;0;0;0;0;0;0;0;391156.32;1683216.18
10.991.914/0001-15;2017-11-01;1;5810698.36;12862.62;5797835.74;0;0;151000000;151000000;0;151000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3696.1;0;0;3696.1;1223828.21;72119.85;0;0;0;0;0;0;0;394761.47;1690709.53
10.991.914/0001-15;2017-12-01;1;5875757.64;24742.32;5851015.32;0;0;153342000;153342000;0;153342000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1224511.97;72119.85;0;0;0;0;0;0;0;398186.36;1694818.18
10.993.386/0001-33;2017-01-01;1;45056.09;256.96;0;0;44799.13;141900000;141900000;0;141900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2082643.44;2027788.62;0;54854.82;1984370.3;33417.39;0;0;0;0;0;0;0;164084.5;2181872.19
10.993.386/0001-33;2017-02-01;1;11468082.7;200;0;0;11467882.7;140900000;140900000;0;140900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;815542.31;0;0;815542.31;11603160.78;33417.39;0;0;0;0;0;0;0;2260436.54;13897014.71
10.993.386/0001-33;2017-03-01;1;10450308.06;173.21;0;0;10450134.85;140900000;140900000;0;140900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;729825.54;0;0;729825.54;10506799.97;33417.39;0;0;0;0;0;0;0;2228842.24;12769059.6
10.993.386/0001-33;2017-04-01;1;10195521.2;146.42;0;0;10195374.78;140900000;140900000;0;140900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;653647.27;0;0;653647.27;10218907.36;33417.39;0;0;0;0;0;0;0;2202404.74;12454729.49
10.993.386/0001-33;2017-05-01;1;9974965.76;128.77;0;0;9974836.99;140900000;140900000;0;140900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622747.64;0;0;622747.64;9970657.7;33408.25;0;0;0;0;0;0;0;2215623.49;12219689.44
10.993.386/0001-33;2017-06-01;1;9724377.59;116.72;0;0;9724260.87;140900000;140900000;0;140900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;540884.55;0;0;540884.55;7521128.34;33402.65;0;0;0;0;0;0;0;2228842.24;9783373.23
10.993.386/0001-33;2017-07-01;1;9502001.89;104.67;0;0;9501897.22;140900000;140900000;0;140900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;815685.45;350865.8;0;464819.65;0;32881.19;0;0;0;0;0;0;0;2270373.49;2303254.68
10.993.386/0001-33;2017-08-01;1;7413905.14;192.62;0;0;7413712.52;140900000;140900000;0;140900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1082010.86;690413.35;0;391597.51;0;32881.19;0;0;0;0;0;0;0;1545893.48;1578774.67
10.993.386/0001-33;2017-09-01;1;5341536.09;180.57;0;0;5341355.52;140900000;140900000;0;140900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2972254.41;1029960.9;0;1942293.51;0;33136.2;0;0;0;0;0;0;0;1556925.72;1590061.92
10.993.386/0001-33;2017-10-01;1;3816837.85;168.52;0;0;3816669.33;140900000;140900000;0;140900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4887024.07;1369508.45;0;3517515.62;0;33098.27;0;0;0;0;0;0;0;2192066.26;2225164.53
10.993.386/0001-33;2017-11-01;1;2540429.81;156.47;0;0;2540273.34;140900000;140900000;0;140900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5679283.82;2042831.45;0;3636452.37;0;33179.53;0;0;0;0;0;0;0;1832811.66;1865991.19
10.993.386/0001-33;2017-12-01;1;223710.74;400.25;0;0;223310.49;117220000;117220000;0;117220000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9493861.83;8352237.47;0;1141624.36;694167.89;46344.58;0;0;0;0;0;0;0;321673.32;1062185.79
11.026.627/0001-38;2017-01-01;1;11535334.18;141.33;0;0;11535192.85;365605161.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;328295352.31;0;0;0;0;0;0;33920502.98;0;3389305.84;0;0;1760764.54;0;0;1760764.54;2514781.56;62753.99;0;0;0;0;0;0;0;507305.06;3084840.61
11.026.627/0001-38;2017-02-01;1;11898801.87;242.11;0;0;11898559.76;385147330.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;348027905.47;0;0;0;0;0;0;33703109.62;0;3416315.31;0;0;39665.94;0;0;39665.94;2324020.84;63761.87;0;0;0;0;0;0;0;394200.56;2781983.27
11.026.627/0001-38;2017-03-01;1;13529532.18;242.11;0;0;13529290.07;382705829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;345842763.76;0;0;0;0;0;0;33413748.77;0;3449316.47;0;0;1821631.86;0;0;1821631.86;2466906.83;66072.07;0;0;0;0;0;0;0;543198.04;3076176.94
11.026.627/0001-38;2017-04-01;1;50716021.48;496.2;0;0;50715525.28;376015134.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;339759431.96;0;0;0;0;0;0;32781377.13;0;3474324.98;0;0;2660996.04;0;0;2660996.04;2321911.28;67168.32;0;0;0;0;0;0;0;35988857.22;38377936.82
11.026.627/0001-38;2017-05-01;1;87919339.46;2593.06;0;0;87916746.4;385131052.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;349514953.32;0;0;0;0;0;0;32112182.43;0;3503917;0;0;1400488.47;0;0;1400488.47;2629006.1;77826.08;0;0;0;0;0;0;0;85474059.18;88180891.36
11.026.627/0001-38;2017-06-01;1;66496514.17;304.75;0;0;66496209.42;448726268.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;379456430.2;0;0;0;0;0;0;31054997.58;0;38214841.06;0;0;794340.55;0;0;794340.55;3366816.11;83458.42;0;0;0;0;0;0;0;2590951.88;6041226.41
11.026.627/0001-38;2017-07-01;1;38130871.22;556.1;0;0;38130315.12;468088401.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380069834.67;0;0;0;0;0;0;30477497.85;0;57541069.01;0;0;568728.4;0;0;568728.4;2978308.33;84793.86;0;0;0;0;0;0;0;1714475.51;4777577.7
11.026.627/0001-38;2017-08-01;1;30879858.46;497.35;0;0;30879361.11;470716277.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382777304.33;0;0;0;0;0;0;29991387.12;0;57947585.81;0;0;4063619.58;0;0;4063619.58;3080853.81;86745.79;0;0;0;0;0;0;0;1450920.33;4618519.93
11.026.627/0001-38;2017-09-01;2;33751368.12;500.35;0;0;33750867.77;489430563.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;401663958.34;0;0;0;0;0;0;29491355.81;0;58275249.06;0;0;1523369.51;0;0;1523369.51;2950498.38;84323.64;0;0;0;0;0;0;0;685621.53;3720443.55
11.026.627/0001-38;2017-10-01;1;36330077.21;500.35;0;0;36329576.86;482633750.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;395121304.35;0;0;0;0;0;0;29215813.81;0;58296632.81;0;0;3174253.49;0;0;3174253.49;3099493.56;86755.28;0;0;0;0;0;0;0;790342.65;3976591.49
11.026.627/0001-38;2017-11-01;1;44508725.85;500.35;0;0;44508225.5;476446252.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;388900490.62;0;0;0;0;0;0;28956692.34;0;58589069.96;0;0;1388550.88;0;0;1388550.88;3156126.49;87881.38;0;0;0;0;0;0;0;1798670.83;5042678.7
11.026.627/0001-38;2017-12-01;1;27068029.4;408.6;0;0;27067620.8;497595734.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400425974.73;0;0;0;0;0;0;28286398.39;0;68883361.46;0;0;2504388.8;0;0;2504388.8;3031785.1;89088.15;0;0;0;0;0;0;0;4906480.85;8027354.1
11.044.355/0001-07;2017-01-01;1;286619.93;273393.29;0;0;13226.64;289345737.91;289345737.91;0;225045767.83;16860089.01;0;47439881.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5808489.31;0;5801173.22;7316.09;;19136.98;;;49421251.76;;;;;5279780.49;54720169.23
11.044.355/0001-07;2017-02-01;1;125920.65;112602.52;0;0;13318.13;289994576.49;289994576.49;0;225045767.83;17284228.05;0;47664580.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5805277.39;0;5801173.22;4104.17;;19136.98;;;49421251.76;;;;;5985002.5;55425391.24
11.044.355/0001-07;2017-03-01;1;3844148.19;11629.86;0;0;3832518.33;291389068.46;291389068.46;0;225045767.83;18584797.1;0;47758503.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5801173.22;0;5801173.22;0;;19136.98;;;45421251.76;9686329.23;;;;6877967.61;62004685.58
11.044.355/0001-07;2017-04-01;1;2325151.25;44396.95;0;0;2280754.3;293158887.64;293158887.64;0;225045767.83;19925129.19;0;48187990.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5807332.76;0;5801173.22;6159.54;;19136.98;;;45421251.76;9354226.53;;;;7174305.08;61968920.35
11.044.355/0001-07;2017-05-01;1;1170911.95;1063056.86;0;0;107855.09;296420689.16;296420689.16;0;225045767.83;22315138.67;0;49059782.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5804181.48;0;5801173.22;3008.26;;19136.98;;;45421251.76;8948323.23;;;;7613712.64;62002424.61
11.044.355/0001-07;2017-06-01;2;242677.12;24325.38;0;0;218351.74;297741675.63;297741675.63;0;225045767.83;23507901.01;0;49188006.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5801173.22;0;5801173.22;0;;19136.98;;;45421251.76;;;;;1769226.51;47209615.25
11.044.355/0001-07;2017-07-01;1;4159177.48;14442.08;0;0;4144735.4;299301808.99;299301808.99;0;225045767.83;24645971.71;0;49610069.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5806945.92;0;5801173.22;5772.7;;38273.96;;;45421251.76;;;;;1829266.92;47288792.64
11.044.355/0001-07;2017-08-01;1;2729095.75;1563.31;0;0;2727532.44;301184623.03;301184623.03;0;225589748.05;25639456.15;0;49955418.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5804433.02;0;5801173.22;3259.8;;57410.94;;;45421251.76;;;;;1865404.07;47344066.77
11.044.355/0001-07;2017-09-01;1;1648669.53;171996.73;0;0;1476672.8;302878590.34;302878590.34;0;225590948.05;27103841.11;0;50183801.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5799973.22;0;5799973.22;0;;76547.92;;;45421251.76;;;;;2500851.16;47998650.84
11.044.355/0001-07;2017-10-01;1;989155.46;165961.63;0;0;823193.83;303726850.95;303726850.95;0;225589748.05;27953301.72;0;50183801.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5807393.64;0;5801173.22;6220.42;;95684.9;;;45421251.76;;;;;2679623.02;48196559.68
11.044.355/0001-07;2017-11-01;1;334303.67;49089.86;0;0;285213.81;305217575.89;305217575.89;0;225589748.05;29425535.66;0;50202292.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5804050.12;0;5801173.22;2876.9;;95684.9;;;45421251.76;;;;;2768277.14;48285213.8
11.044.355/0001-07;2017-12-01;1;477130.1;190754.22;0;0;286375.88;226519009.91;226519009.91;0;208140918.09;13675461.31;0;;4702630.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3490648.9;0;3490135.3;513.6;;95684.9;;;;;;;;130983.65;226668.55
11.160.521/0001-22;2017-01-01;1;20496274.77;3000.06;;;20493274.71;87438506.95;0;;;;;;;;;;;;;;12913883.9;;;;;;;56279776.92;;18244846.13;;;9605.01;;;9605.01;942381;73686.42;;;;;;;;30859.5;1046926.92
11.160.521/0001-22;2017-02-01;1;22955217.58;3000.05;3038650.74;;19913566.79;86444008.69;0;;;;;;;;;;;;;;13556476.39;;;;;;;51491461.29;;21396071.01;;;33596.34;;;33596.34;942381;61053.29;;;;;;;;244867.73;1248302.02
11.160.521/0001-22;2017-03-01;1;6013408.4;3000.02;3077866.83;;2932541.55;103096730.4;0;;;;;;;;;;;;;;12792685.86;;;;;;;68932435.64;;21371608.9;;;0;;;;942381;80476.01;;;;;;;;32040.74;1054897.75
11.160.521/0001-22;2017-04-01;1;7197545.06;2999.99;3094614.66;;4099930.41;101548221.23;0;;;;;;;;;;;;;;12012873.71;;;;;;;68008137.77;;21527209.75;;;4135.66;;;4135.66;942381;63239.15;;;;;;;;37290.78;1042910.93
11.160.521/0001-22;2017-05-01;1;11070778.7;51558.52;3096044.63;;7923175.55;97495384.7;0;;;;;;;;;;;;;;12511471.8;;;;;;;66356593.55;;18627319.35;;;1848.65;;;1848.65;942381;75606.85;;;;;;;;36091.4;1054079.25
11.160.521/0001-22;2017-06-01;1;17089927.05;3000;3110290.74;;13976636.31;90859679.5;0;;;;;;;;;;;;;;12337150.2;;;;;;;72514244.87;;6008284.43;;;318.5;;;318.5;942381;72724.95;;;;;;;;24901.12;1040007.07
11.160.521/0001-22;2017-07-01;1;17056136.13;2999.93;3182268.9;;13870867.3;90537611.62;0;;;;;;;;;;;;;;12175329.55;;;;;;;72314251.37;;6048030.7;;;3607.87;;;3607.87;837672;73892.58;;;;;;;;27342.41;938906.99
11.160.521/0001-22;2017-08-01;1;18562653.63;2999.93;3126104.34;;15433549.36;87430448.54;0;;;;;;;;;;;;;;12563619.5;;;;;;;68773045.32;;6093783.72;;;1974.36;;;1974.36;732963;81286.83;;;;;;;;124651.56;938901.39
11.160.521/0001-22;2017-09-01;1;13377363.88;2999.96;3155047.26;;10219316.66;94493099.48;0;;;;;;;;;;;;;;12692455.85;;;;;;;75671289.21;;6129354.42;;;0;;;;759140.25;70693.2;;;;;;;;74246.69;904080.14
11.160.521/0001-22;2017-10-01;1;7169001.36;2999.96;3171151.84;;3994849.56;100337895.58;0;;;;;;;;;;;;;;11533719;;;;;;;82638802.12;;6165374.46;;;113412.65;;;113412.65;764375.7;72845.75;;;;;;;;60111.88;897333.33
11.160.521/0001-22;2017-11-01;1;11227898.2;81389.45;3170155.73;;7976353.02;95396627.44;0;;;;;;;;;;;;;;7727487.38;;;;;;;81471935.27;;6197204.79;;;103139.42;;;103139.42;764375.7;69122.9;;;;;;;;39624.42;873123.02
11.160.521/0001-22;2017-12-01;1;7845917.81;4999.99;;;7840917.82;98657416.33;0;;;;;;;;;;;;;;1083321.66;;;;;;;94459020.02;;3115074.65;;;333.69;;;333.69;764375.7;65873.93;;;;;;;;28073.47;858323.1
11.179.118/0001-45;2017-01-01;1;1395108.04;590.08;0;0;1394517.96;108200000;108200000;0;108200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1149448.47;1092786.74;0;56661.73;1067787.27;35401.85;0;0;0;0;0;0;0;73227.88;1176417
11.179.118/0001-45;2017-02-01;1;1379897.75;1.71;0;0;1379896.04;108200000;108200000;0;108200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1139690.07;1092786.74;0;46903.33;1052614.3;35651.51;0;0;0;0;0;0;0;47819.64;1136085.45
11.179.118/0001-45;2017-03-01;1;1396959.52;67.04;0;0;1396892.48;108200000;108200000;0;108200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1139131.54;1092786.74;0;46344.8;1057004.79;35602.49;0;0;0;0;0;0;0;56719.51;1149326.79
11.179.118/0001-45;2017-04-01;1;1405727.28;32.47;0;0;1405694.81;108200000;108200000;0;108200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1137562.62;1092786.74;0;44775.88;1067833.82;35772.28;0;0;0;0;0;0;0;52341.48;1155947.58
11.179.118/0001-45;2017-05-01;1;1416959.64;37.12;0;0;1416922.52;108200000;108200000;0;108200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;648451.73;610589.01;0;37862.72;591913.23;38232.01;0;0;0;0;0;0;0;52345.76;682491
11.179.118/0001-45;2017-06-01;1;1417242.25;50.17;0;0;1417192.08;108200000;108200000;0;108200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;985912.24;955015.96;0;30896.28;931723.07;35790.81;0;0;0;0;0;0;0;52142.19;1019656.07
11.179.118/0001-45;2017-07-01;1;2082803.68;516.16;0;0;2082287.52;108200000;108200000;0;108200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;321085.64;291757.95;0;29327.69;931514.98;36010.77;0;0;0;0;0;0;0;52287.1;1019812.85
11.179.118/0001-45;2017-08-01;1;1427490.65;119.76;0;0;1427370.89;108200000;108200000;0;108200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;977722.84;955015.96;0;22706.88;932670.71;35601.56;0;0;0;0;0;0;0;52286.7;1020558.97
11.179.118/0001-45;2017-09-01;1;1434220.93;530.76;0;0;1433690.17;108200000;108200000;0;108200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;970612.51;955015.96;0;15596.55;931305.83;35860.44;0;0;0;0;0;0;0;54319.88;1021486.15
11.179.118/0001-45;2017-10-01;1;1424015.53;67.88;0;0;1423947.65;108200000;108200000;0;108200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;969327.2;955015.96;0;14311.24;912538.57;35907.6;0;0;0;0;0;0;0;45227.8;993673.97
11.179.118/0001-45;2017-11-01;1;1436709.28;212.44;0;0;1436496.84;108200000;108200000;0;108200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;962008.03;955015.96;0;6992.07;922046.87;36137.58;0;0;0;0;0;0;0;32674.29;990858.74
11.179.118/0001-45;2017-12-01;1;1452565.66;332.62;0;0;1452233.04;101933000;101933000;0;101933000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;982123.42;981793.65;0;329.77;1024870.72;36029.13;0;0;0;0;0;0;0;32180.96;1093080.81
11.233.841/0001-65;2017-01-01;1;2726304.62;76404.74;0;0;2649899.88;157779109.64;157779109.64;35814109.64;114165000;0;7800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5476907.17;4580881.44;0;896025.73;;14184.06;;;;;;;;103652.07;117836.13
11.233.841/0001-65;2017-02-01;1;587721.62;154544.67;0;0;433176.95;157779109.64;157779109.64;35814109.64;114165000;0;7800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6043904.13;5151090.32;0;892813.81;;14184;;;;;;;;112694.84;126878.84
11.233.841/0001-65;2017-03-01;1;974059.97;76812.57;0;0;897247.4;157779109.64;157779109.64;35814109.64;114165000;0;7800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6101330.16;5600340.08;0;500990.08;;14183.87;;;;;;;;104798.69;118982.56
11.233.841/0001-65;2017-04-01;1;913944.59;77942.18;0;0;836002.41;157779109.64;157779109.64;35814109.64;114165000;0;7800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6386354.82;6047139.53;0;339215.29;;14184;;;;;;;;89910.76;104094.76
11.233.841/0001-65;2017-05-01;1;1348287.66;624284.83;0;0;724002.83;157779109.64;157779109.64;35814109.64;114165000;0;7800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6752531.48;6606095.88;0;146435.6;;14184.06;;;;;;;;623370.49;637554.55
11.233.841/0001-65;2017-06-01;1;1150281.81;140479.41;0;0;1009802.4;157779109.64;157779109.64;35814109.64;114165000;0;7800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5116290.99;4360039.95;0;756251.04;;14184.03;;;;;;;;39330.59;53514.62
11.233.841/0001-65;2017-07-01;1;879062.29;462762.03;0;0;416300.26;157779109.64;157779109.64;35814109.64;114165000;0;7800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5706854.4;4975448.78;0;731405.62;;14184.03;;;;;;;;181140.29;195324.32
11.233.841/0001-65;2017-08-01;1;1121333.45;217710.11;0;0;903623.34;157779109.64;157779109.64;35814109.64;114165000;0;7800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5794441.32;5096166.72;0;698274.6;;14183.87;;;;;;;;197328.78;211512.65
11.233.841/0001-65;2017-09-01;1;1127312.8;565139.93;0;0;562172.87;157779109.64;157779109.64;35814109.64;114165000;0;7800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6107389.48;5412374.68;0;695014.8;;14184;;;;;;;;483643.1;497827.1
