CNPJ_Fundo;Data_Referencia;Versao;Numero_Processo;Valores;Causa_Contingencia
10.375.382/0001-91;2018-12-01;2;1016132-52.2013.8.24.0023;258172.68;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
10.375.382/0001-91;2018-12-01;2;0306899-67.2016.8.24.0023;38084.48;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
10.375.382/0001-91;2018-12-01;2;0306550-64.2016.8.24.0023;98936.87;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
10.375.382/0001-91;2018-12-01;2;0309833-95.2016.8.24.0023;124207.08;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
10.375.382/0001-91;2018-12-01;2;0302970-87.2014.8.24.0090;38399;Risco em condenação que determine ao réu/polo passivo o pagamento de valores ou o cumprimento de obrigações de fazer, não fazer e outras  pleiteados na inicial, com a consequente condenação em custas e honorários advocatícios.
10.375.382/0001-91;2018-12-01;2;0331752-77.2015.8.24.0023;118457.4;Risco em condenação que determine ao réu/polo passivo o pagamento de valores ou o cumprimento de obrigações de fazer, não fazer e outras  pleiteados na inicial, com a consequente condenação em custas e honorários advocatícios.
10.375.382/0001-91;2018-12-01;2;0001494-38.2016.5.12.0014;36000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
10.375.382/0001-91;2018-12-01;2;0307388-70.2017.8.24.0023;251977.14;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
10.375.382/0001-91;2018-12-01;2;03074180-8.2017.8.24.0023;280833.51;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
10.375.382/0001-91;2018-12-01;2;0307620-82.2017.8.24.0023;328304.09;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
10.375.382/0001-91;2018-12-01;2;0308352-63.2017.8.24.0023;120821.78;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
10.375.382/0001-91;2018-12-01;2;0312282-89.2017.8.24.0023;105134.23;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
10.375.382/0001-91;2018-12-01;2;0312132-11.2017.8.24.0023;76481.64;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
10.375.382/0001-91;2018-12-01;2;0301222-85.2018.8.24.0023;131467.31;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
10.375.382/0001-91;2018-12-01;2;030064821.2018.8.24.0069;30000;Risco em condenação que determine ao réu/polo passivo o pagamento de valores ou o cumprimento de obrigações de fazer, não fazer e outras  pleiteados na inicial, com a consequente condenação em custas e honorários advocatícios.
10.375.382/0001-91;2018-12-01;2;0304781-21.2016.8.24.0023;168000;Classe de demanda que, em princípio, tem como consequência a continuidade da locação e a definição do novo valor de aluguel. Custas e honorários advocatícios podem ser considerados devidos.
10.375.382/0001-91;2018-12-01;2;0309089-32.2018.8.24.0023;1409949.26;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
10.375.382/0001-91;2018-12-01;2;0309155-12.2018.8.24.0023;196162.98;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
10.375.382/0001-91;2018-12-01;2;0300460-59.2018.8.24.0091;30000;Risco em condenação que determine ao réu/polo passivo o pagamento de valores ou o cumprimento de obrigações de fazer, não fazer e outras  pleiteados na inicial, com a consequente condenação em custas e honorários advocatícios.
12.809.972/0001-00;2018-12-01;1;1035958-02.2015.8.26.0100;0;Conexão com o processo nº 1056150-87.2014.8.26.0100
12.809.972/0001-00;2018-12-01;1;1003969-71.2015.8.26.0554;0;Conexão com  o processo nº 1011249-30.2014.8.26.0554, 1012871-47.2014.8.26.0554
12.809.972/0001-00;2018-12-01;1;1002321-56.2015.8.26.0554;0;Conexão com o processo nº 1017385-43.2014.8.26.0554
12.809.972/0001-00;2018-12-01;1;1005728-06.2016.8.26.0564;0;Conexão com o processo nº 1019780-75.2014.8.26.0564
12.809.972/0001-00;2018-12-01;1;1008268-30.2015.8.26.0348;0;Conexão com o processo nº 1003143-18.2014.8.26.0348
12.809.972/0001-00;2018-12-01;1;1017288-43.2014.8.26.0554;0;Conexão com o processo nº  1007365-90.2014.8.26.0554
12.809.972/0001-00;2018-12-01;1;0000784-33.2015.8.26.0654;0;Conexão com o processo nº 0002381-71.2014.8.26.0654
12.809.972/0001-00;2018-12-01;1;1006304-63.2015.8.26.0554;0;Conexão com o processo nº 1017385-43.2014.8.26.0554
12.809.972/0001-00;2018-12-01;1;1019354-59.2015.8.26.0554;0;Conexão com o processo nº 1006074-21.2015.8.26.0554
12.809.972/0001-00;2018-12-01;1;1001786-32.2016.8.26.0348;0;Conexão com o processo nº 1007166-07.2014.8.26.0348
12.809.972/0001-00;2018-12-01;1;1005484-10.2016.8.26.0554;0;Conexão com o processo nº 1000285-07.2016.8.26.0554
12.809.972/0001-00;2018-12-01;1;1005476-33.2016.8.26.0554;0;Conexão com o processo nº 1000290-29.2016.8.26.0554
12.809.972/0001-00;2018-12-01;1;1003659-80.2015.8.26.0161;0;Conexão com o processo nº (1014615-92.2014.8.26.0161)
12.809.972/0001-00;2018-12-01;1;1001593-51.2015.8.26.0348;0;Conexão com o processo nº 1003140-63.2014.8.26.0348
12.809.972/0001-00;2018-12-01;1;1005204-39.2016.8.26.0554;0;Conexão com o processo nº 1000288-59.2016.8.26.0554
12.809.972/0001-00;2018-12-01;1;1011228-43.2014.8.26.0008;0;Conexão com o processo n.º 1005346-03.2014.8.26.0008
12.809.972/0001-00;2018-12-01;1;1027261-51.2016.8.26.0554;0;Conexão com o processo nº 1001311-40.2016.8.26.0554
12.809.972/0001-00;2018-12-01;1;0002152-88.2016.8.26.0348;0;Conexão com  o processo nº   1007166-07.2014.8.26.0348
13.551.286/0001-45;2018-12-01;1;.0055246-24.2013.8.26.0002;193274.02;Em princípio, sem contingência passiva, na medida em que Fundo/Seus antecessores não está no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
13.551.286/0001-45;2018-12-01;1;1077308-38.2013.8.26.0100;193274.02;Em princípio, sem contingência passiva, na medida em que Fundo busca habilitação de crédito em autos de recuperação judicial.
14.365.190/0001-55;2018-12-01;1;52513.2016.811.0107 52645.2016.811.0107 52780.2016.811.0107;300.000,00;Embargos de terceiro opostos pelo Fundo Estrutura II apensos às execuções movidas pela AGROVERDE e pela GO AGRO, alegando que os imóveis da CPR objeto da execução não tem relação com as propriedades do Fundo Estrutura II
14.365.190/0001-55;2018-12-01;1;110310.2015.811.010710492.811.0107109363.2015.811.0107;300.000,00;Medidas cautelares ajuizadas pela AGROVERDE requerendo a sua nomeação como depositária judicial das lavouras de soja
14.733.211/0001-48;2018-12-01;1;1002411-74.2018.8.26.0161;0;Conexão com o processo nº 1013159-10.2014.8.26.0161
14.733.211/0001-48;2018-12-01;1;4004275-72.2013.8.26.0161;0;Conexão com o processo nº 4000091-73.2013.8.26.0161
14.733.211/0001-48;2018-12-01;1;1005914-45.2014.8.26.0161;0;Conexão com o processo nº 1001498-34.2014.8.26.0161
14.733.211/0001-48;2018-12-01;1;1015818-50.2018.8.26.0161;0;Conexão com o processo nº 1008792-06.2015.8.26.0161
14.733.211/0001-48;2018-12-01;1;1008598-06.2015.8.26.0161;0;Conexão com o processo nº 1001836-71.2015.8.26.0161
14.733.211/0001-48;2018-12-01;1;1007007-72.2016.8.26.0161;0;Conexão com o processo nº 1004982-52.2017.8.26.0161
14.733.211/0001-48;2018-12-01;1;2267303-86.2018.8.26.0000;0;Conexão com o processo nº 1000006-65.2018.8.26.0161
14.733.211/0001-48;2018-12-01;1;1002677-61.2018.8.26.0161;26752.59;Conexão com o processo nº 1000006-65.2018.8.26.0161
14.733.211/0001-48;2018-12-01;1;1016742-61.2018.8.26.0161;33739.04;Conexão com o processo nº 1014415-46.2018.8.26.0161
14.879.856/0001-93;2018-12-01;1;0020715-37.2012.8.26.0004;7277.23;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;1055088-73.2018.8.26.0002;30900;Risco em condenação que determine ao réu/polo passivo o pagamento de valores ou o cumprimento de obrigações de fazer, não fazer e outras  pleiteados na inicial, com a consequente condenação em custas e honorários advocatícios.
14.879.856/0001-93;2018-12-01;1;1057956-24.2018.8.26.0002;71807.28;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;.1001320-55.2018.5.02.0067;108868.85;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
14.879.856/0001-93;2018-12-01;1;1051932-77.2018.8.26.0002;29558.84;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;1050420-59.2018.8.26.0002;29000;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;1032377-74.2018.8.26.0002;150436.56;Classe de demanda que, em princípio, tem como consequência a continuidade da locação e a definição do novo valor de aluguel. Custas e honorários advocatícios podem ser considerados devidos.
14.879.856/0001-93;2018-12-01;1;1032367-30.2018.8.26.0002;154861.2;Classe de demanda que, em princípio, tem como consequência a continuidade da locação e a definição do novo valor de aluguel. Custas e honorários advocatícios podem ser considerados devidos.
14.879.856/0001-93;2018-12-01;1;0.100017;14874.01;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
14.879.856/0001-93;2018-12-01;1;1027483-55.2018.8.26.0002;75070.68;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;1019314-79.2018.8.26.0002;511558.08;Classe de demanda que, em princípio, tem como consequência a continuidade da locação e a definição do novo valor de aluguel. Custas e honorários advocatícios podem ser considerados devidos.
14.879.856/0001-93;2018-12-01;1;1020879-78.2018.8.26.0002;105737.04;Classe de demanda que, em princípio, tem como consequência a continuidade da locação e a definição do novo valor de aluguel. Custas e honorários advocatícios podem ser considerados devidos.
14.879.856/0001-93;2018-12-01;1;1014765-26.2018.8.26.0002;69789.84;Classe de demanda que, em princípio, tem como consequência a continuidade da locação e a definição do novo valor de aluguel. Custas e honorários advocatícios podem ser considerados devidos.
14.879.856/0001-93;2018-12-01;1;1026733-53.2018.8.26.0002;261174.48;Classe de demanda que, em princípio, tem como consequência a continuidade da locação e a definição do novo valor de aluguel. Custas e honorários advocatícios podem ser considerados devidos.
14.879.856/0001-93;2018-12-01;1;1062712-13.2017.8.26.0002;228016.08;Classe de demanda que, em princípio, tem como consequência a continuidade da locação e a definição do novo valor de aluguel. Custas e honorários advocatícios podem ser considerados devidos.
14.879.856/0001-93;2018-12-01;1;1000111-89.2018.5.02.0701;20583.34;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
14.879.856/0001-93;2018-12-01;1;1066794-87.2017.8.26.0002;460784.73;Classe de demanda que, em princípio, tem como consequência a continuidade da locação e a definição do novo valor de aluguel. Custas e honorários advocatícios podem ser considerados devidos.
14.879.856/0001-93;2018-12-01;1;0069222-20.1300.8.26.0090;41620.24;Em caso de perda da demanda, a consequência é ser considerado devido o crédito tributário questionado.Custas e honorários  e eventuais encargos legais podem ser devidos.
14.879.856/0001-93;2018-12-01;1;0.100167;60000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
14.879.856/0001-93;2018-12-01;1;0.10024;60642.02;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
14.879.856/0001-93;2018-12-01;1;1056807-27.2017.8.26.0002;8860.1;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;1050053-69.2017.8.26.0002;117840.54;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;1055331-51.2017.8.26.0002;45423.41;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;0.100126;50000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
14.879.856/0001-93;2018-12-01;1;.1025301-33.2017.8.26.0002;85074.21;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;0.100071;38000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
14.879.856/0001-93;2018-12-01;1;.1025911.98.2017.8.26.0002;69787.56;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;0.100037;50000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
14.879.856/0001-93;2018-12-01;1;1010244-72.2017.8.26.0002;44800.69;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;1007815-35.2017.8.26.0002;208410.84;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;1002701-61.2017.8.26.0602;444849.43;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;1004350-18.2017.8.26.0002;39894.27;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;0.100157;40000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
14.879.856/0001-93;2018-12-01;1;0.100024;36000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
14.879.856/0001-93;2018-12-01;1;0.100213;80000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
14.879.856/0001-93;2018-12-01;1;0.100004;40000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
14.879.856/0001-93;2018-12-01;1;0.10266;64953.8;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;1047219-95.2014.8.26.0100;318279;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;0.100051;239483;A sentença foi reformada pelo Tribunal, restando mantida apenas a condenação relativa ao adicional noturno. Estima-se o valor de R$ 12.063,32, como impacto financeiro para o Condomínio do Shopping Jardim Sul.
14.879.856/0001-93;2018-12-01;1;0.105189;30355;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;0.100514;33963;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;0.100224;31925;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;0.101513;36506;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;0.100543;60739;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;1047264-02.2014.8.26.0100;251265;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;0.102093;176698;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;0.100424;60637;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;0.101604;173878;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
14.879.856/0001-93;2018-12-01;1;1057440-09.2015.8.26.0002;13259.42;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
15.333.306/0001-37;2018-12-01;1;0310265-58.2015.8.19.0001;82785.65;Eventual perda da demanda implicaria a impossibilidade de cobrar multa contratual no valor histórico (em 2015) de R$925.039,77 (novecentos e vinte e cinco mil e trinta e nove reais e setenta e sete centavos), ou parte dela.Demanda acompanhada em conjunto com a Execução 0291115-23.2017.8.19.0001.
15.333.306/0001-37;2018-12-01;1;0399173-57.2017.8.19.0001;1382102.76;Não há risco de perda, uma vez que se trata de crédito a receber. Referido crédito encontra-se em fase de habilitação na RJ.
15.333.306/0001-37;2018-12-01;1;0291115-23.2017.8.19.0001;1355128.51;Eventual perda da demanda implicaria a impossibilidade de cobrar o valor sob execução, bem como na condenação em honorários de sucumbência, em percentual de 10% a 20% do valor exequendo.
17.365.105/0001-47;2018-12-01;1;1047596-61.2017.8.26.0100;3520276.87;Em princípio, sem contingência passiva, na medida em que Fundo não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
18.330.535/0001-96;2018-12-01;1;1032897-65.2017.8.26.0100;9.886.932,87;Trata-se de embargos opostos à execução de título extrajudicial movida pelo RB Capital Petros FII para cobrar os valores devidos a título de Prêmio de Locação,  conforme previsto na Escritura de Compra e Venda de Imóvel de fração ideal de 52% do imóvel localizado na cidade de Rio Grande/RS. Em 03.05.2018 foi proferido despacho determinando que se aguarde a instrução da prova nos autos da ação revisional, para julgamento conjunto desta com os embargos à execução.
18.330.535/0001-96;2018-12-01;1;1005551-97.2017.8.26.0405;1.626.958,90;Trata-se de pedido de revisão judicial do cláusula contratual que estabelece a obrigação das autoras pagarem o "Prêmio de Locação" em favor do RB Capital Petros FII, conforme previsto na Escritura de Compra e Venda de Imóvel de fração ideal de 52% do imóvel localizado na cidade de Rio Grande/RS. Atualmente o processo está em fase de perícia.
28.516.650/0001-03;2018-12-01;4;N/A;0;N/A
28.693.595/0001-27;2018-12-01;1;N/A;0;N/A
28.757.546/0001-00;2018-06-01;1;1110781-44.2015.8.26.0100;230273.76;DESPEJO POR FALTA DE PAGAMENTO.
28.757.546/0001-00;2018-06-01;1;1132577-57.2016.8.26.0100;39638.49;EXECUÇÃO DE VALORES DECORRENTES DO CONTRATO DE LOCAÇÃO.
28.757.546/0001-00;2018-06-01;1;1119609-58.2017.8.26.0100;223893.36;AÇÃO DE DESPEJO POR FALTA DE PAGAMENTO CUMULADA COM COBRANÇA.
28.757.546/0001-00;2018-06-01;1;1046969-23.2018.8.26.0100;238162.68;AÇÃO RENOVATÓRIA DE CONTRATO DE LOCAÇÃO.
28.757.546/0001-00;2018-06-01;1;1058626-59.2018.8.26.0100;323764.36;AÇÃO DE EXECUÇÃO DE VALORES DECORRENTES DO CONTRATO DE LOCAÇÃO - PERÍODO DE 05/02/2018 A 05/05/2018 E CONFISSÃO DE DÍVIDA VENCIDA EM 05/01/2018.
28.757.546/0001-00;2018-06-01;1;1063613-41.2018.8.26.0100;164776.68;AÇÃO DE DESPEJO POR FALTA DE PAGAMENTO NÃO CUMULADA COM COBRANÇA
28.757.546/0001-00;2018-06-01;1;1078121-89.2018.8.26.0100;177306.84;AÇÃO DE DESPEJO CUMULADA COM COBRANÇA DOS ALUGUEIS E DEMAIS ENCARGOS LOCATÍCIOS VENCIDOS DESDE DEZEMBRO DE 2017, TOTALIZANDO UM DÉBITO ATÉ MAIO DE 2018, DEVIDAMENTE CORRIGIDO.
28.757.546/0001-00;2018-06-01;1;1033134-02.2017.8.26.0100;32715.29;AÇÃO DE EXECUÇÃO DE TÍTULO EXTRAJUDICIAL PARA COBRANÇA DOS ALUGUEIS VENCIDOS EM JANEIRO, FEVEREIRO E MARÇO DE 2017, NO VALOR DE R$ 32.715,29
