CNPJ_Fundo;Data_Referencia;Versao;Ativo_Negociado;Natureza_Transacao;Data_Transacao;Valor_Envolvido;Data_Assembleia;Contraparte
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-02-12;23383951.36;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LFT;AQUISIÇÃO;2021-02-17;23173486.45;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-02-17;23169038.64;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-02-18;19750514.33;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-02-18;3630253.56;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LFT;ALIENAÇÃO;2021-02-18;23175208.3;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-02-19;23411800.25;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-02-19;3630523.29;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-02-19;19751981.84;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-02-22;23418943.41;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-02-22;23413539.81;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-02-23;23525006.98;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-02-23;23420683.5;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-02-24;23555372.66;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-02-24;23526754.95;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-02-25;23561224.09;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-02-25;23557122.89;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-02-26;23562552.57;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-02-26;23562974.75;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-01;23566107.41;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-01;23564303.33;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-02;23608117.46;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-02;23567858.44;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-03;23843674.99;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-03;23609871.61;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-04;23880933.02;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-04;23845446.64;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-05;23874261.5;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-05;23882707.44;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-08;24238730.29;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-08;23876035.42;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-09;24315205.07;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-09;24240531.29;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-10;24366322.26;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-10;24317011.76;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-11;24142879.77;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-11;24368132.74;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-12;24225334.18;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-12;24144673.65;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-15;24231242.02;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-15;24227134.19;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-16;24494675.37;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-16;24233042.47;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-17;24501475.89;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-17;24496495.39;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-18;24511617.81;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-18;24503296.42;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-19;24513582.21;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-19;24514152.51;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-22;24516295.76;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-22;24516117.11;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-23;24818855.54;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-23;24518830.95;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LFT;AQUISIÇÃO;2021-03-24;24820844.56;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-24;24821422.01;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-25;24877832.74;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LFT;ALIENAÇÃO;2021-03-25;24823411.24;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-26;24942773.49;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-26;24880405.31;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-29;24948757.45;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-29;24945352.78;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM NTNB;AQUISIÇÃO;2021-03-30;24963162.57;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-03-30;24951337.35;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-03-31;24955297.85;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC NTNB;ALIENAÇÃO;2021-03-31;24965743.96;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM NTNB;AQUISIÇÃO;2021-04-01;24902444.13;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-04-01;24957878.43;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM NTNB;AQUISIÇÃO;2021-04-05;24921571.21;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC NTNB;ALIENAÇÃO;2021-04-05;24905019.24;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LFT;AQUISIÇÃO;2021-04-06;25169982.46;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC NTNB;ALIENAÇÃO;2021-04-06;24924148.3;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM NTNB;AQUISIÇÃO;2021-04-07;25227388.62;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LFT;ALIENAÇÃO;2021-04-07;25172585.24;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LFT;AQUISIÇÃO;2021-04-08;25200381.9;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC NTNB;ALIENAÇÃO;2021-04-08;25229997.34;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM NTNB;AQUISIÇÃO;2021-04-09;25219894.94;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LFT;ALIENAÇÃO;2021-04-09;25202987.82;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-04-12;25336249.39;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC NTNB;ALIENAÇÃO;2021-04-12;25222502.88;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM NTNB;AQUISIÇÃO;2021-04-13;25335991.68;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-04-13;25338869.37;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-04-14;25457735.15;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC NTNB;ALIENAÇÃO;2021-04-14;25338611.63;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-04-15;24450633.4;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-04-15;25460367.69;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-04-16;24614389.91;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-04-16;24453161.79;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM NTNB;AQUISIÇÃO;2021-04-19;24333086.28;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-04-19;24616935.24;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-04-20;24335036.37;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC NTNB;ALIENAÇÃO;2021-04-20;24335602.52;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-04-22;24449389.01;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-04-22;24337552.81;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM NTNB;AQUISIÇÃO;2021-04-23;24451348.42;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-04-23;24451917.28;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM NTNB;AQUISIÇÃO;2021-04-26;24548769.66;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC NTNB;ALIENAÇÃO;2021-04-26;24453876.89;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LFT;AQUISIÇÃO;2021-04-27;24552237;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC NTNB;ALIENAÇÃO;2021-04-27;24551308.2;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM NTNB;AQUISIÇÃO;2021-04-28;24559893.26;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LFT;ALIENAÇÃO;2021-04-28;24554775.9;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM NTNB;AQUISIÇÃO;2021-04-29;27789426.31;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC NTNB;ALIENAÇÃO;2021-04-29;24562432.95;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-04-30;27799860.55;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC NTNB;ALIENAÇÃO;2021-04-30;27792299.96;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM NTNB;AQUISIÇÃO;2021-05-03;27804467.47;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-05-03;27802735.28;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM NTNB;AQUISIÇÃO;2021-05-04;28031526.76;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC NTNB;ALIENAÇÃO;2021-05-04;27807342.68;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM NTNB;AQUISIÇÃO;2021-05-05;28088686.1;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC NTNB;ALIENAÇÃO;2021-05-05;28034425.45;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM NTNB;AQUISIÇÃO;2021-05-06;28134214.17;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC NTNB;ALIENAÇÃO;2021-05-06;28091590.7;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-05-07;28169897.09;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC NTNB;ALIENAÇÃO;2021-05-07;28137936.4;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-05-10;28172108.14;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-05-10;28173624.04;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-05-11;28228442.76;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-05-11;28175835.38;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM NTNB;AQUISIÇÃO;2021-05-12;28322897.16;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-05-12;28232177.46;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM NTNF;AQUISIÇÃO;2021-05-13;28389427.24;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC NTNB;ALIENAÇÃO;2021-05-13;28326644.35;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-05-14;28110614.27;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC NTNF;ALIENAÇÃO;2021-05-14;28393183.23;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LFT;AQUISIÇÃO;2021-05-17;28113496.59;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-05-17;28114333.38;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LFT;AQUISIÇÃO;2021-05-18;28214744.2;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LFT;ALIENAÇÃO;2021-05-18;28117216.08;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-05-19;28222154.19;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LFT;ALIENAÇÃO;2021-05-19;28218477.08;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-05-20;28244214.94;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-05-20;28225888.05;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-05-21;28357810.95;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-05-21;28247951.72;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-05-24;28355297.72;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;RESGATE ADELIC LTN;ALIENAÇÃO;2021-05-24;28361562.76;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
23.768.027/0001-24;2021-12-01;1;APLICAÇÃO SELIC EM LTN;AQUISIÇÃO;2021-05-25;28358608.12;2019-09-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
