CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;Letras_Hipotecarias;LCI;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
13.371.132/0001-71;2016-10-01;1;143449237.95;9180.44;10014132.14;;133425925.37;564484713.83;9816000;;;;9816000;;;;;;;;;;179600279.93;;;;;;;99962879.38;;275105554.52;;;469780.43;;;469780.43;5807649.6;;;;;;;;;1370905.82;7178555.42
13.371.132/0001-71;2016-11-01;1;137264699.1;10000;10118107.51;;127136591.59;561737345.07;9816000;;9816000;;;;;;;;;;;;179797569.56;;;;;;;97701289.87;;274422485.64;;;9863.5;;;9863.5;5549531.84;;;;;;;;;1516539.57;7066071.41
13.371.132/0001-71;2016-12-01;1;108930080.72;14050.02;;;108916030.7;588776723.94;7462000;;7462000;;;;;;;;;;;;178673270.25;;;;;;;95452506.39;;307188947.3;;;1101879.2;;;1101879.2;5743120.16;579199.06;;271708.85;;;;;;569800.81;7163828.88
13.464.208/0001-03;2016-10-01;1;486063.36;27171.97;0;0;458891.39;15103632.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15103632.89;0;0;0;0;71423.44;0;0;71423.44;106827.87;8075;0;0;0;0;0;0;0;362624.04;477526.91
13.464.208/0001-03;2016-11-01;1;391487.93;255890.24;;;135597.69;14869762.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14869762.96;0;0;0;0;44149.9;0;0;44149.9;76729.71;8075;0;0;0;0;0;0;0;310665.72;395470.43
13.464.208/0001-03;2016-12-01;1;352337.82;35371.88;;;316965.94;14660784.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14660784.55;0;0;0;0;69602.05;0;0;69602.05;148658.71;8075;0;0;0;0;0;0;0;234715.5;391449.21
13.500.306/0001-59;2016-11-01;1;2461361.48;5782.48;0;0;2455579;127440000;127440000;0;127440000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800740.67;800740.67;0;0;107956.64;17046.39;0;0;0;0;0;0;0;2830.1;127833.13
13.500.306/0001-59;2016-12-01;2;2500100.7;46038.15;0;0;2454062.55;127440000;127440000;0;127440000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800740.67;800740.67;0;0;115762.97;17046.4;0;0;0;0;0;0;0;31284.17;164093.54
13.568.181/0001-07;2016-11-01;1;452.37;452.37;;;;102280000.89;101067973.97;;93996734.87;;;;7071239.1;;;;;;;;;;76595.23;;;;;1135431.69;;;;;90474.38;;;90474.38;;4166.67;;;;99281431.46;;;;446000.96;99731599.09
13.568.181/0001-07;2016-12-01;2;767.5;767.5;;;;101406312.47;100185340.44;;93170188.81;;;;7015151.63;;;;;;;;;;67322.94;;;;;1153649.09;;;;;90058.15;;;90058.15;;4166.67;;;;98421710.49;;;;445067.63;98870944.79
13.584.584/0001-31;2016-10-01;1;352870.5;811.98;352058.52;0;0;49241003.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49241003.95;0;0;0;0;0;0;0;3120.35;0;0;3120.35;0;26532.77;0;0;0;0;0;0;0;6411.8;32944.57
13.584.584/0001-31;2016-11-01;1;286713.99;851.41;285862.58;;;49241003.95;0;;;;;;;;;;;;;;;;;;49241003.95;;;;;;;;28035.91;;;28035.91;;66264.2;;;;;;;;7025.8;73290
13.584.584/0001-31;2016-12-01;1;216204.78;674.2;215530.58;;;49241471.13;0;;;;;;;;;;;;;;;;;;49241003.95;;;;;;;467.18;0;;;;;72750.98;;;;;;;;7701.2;80452.18
13.652.006/0001-95;2016-10-01;1;226798.89;1225.82;;;225573.07;106304000;106304000;;106304000;;;;;;;;;;;;;;;;;;;;;;;;751571.38;745162.4;;6408.98;721704.74;19512.03;;;;;;;;6100;747316.77
13.652.006/0001-95;2016-11-01;1;245907.3;1478.76;0;0;244428.54;106304000;106304000;0;106304000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191069.86;187712.08;0;3357.78;159509.58;19462.17;0;0;0;0;0;0;0;15392.34;194364.09
13.652.006/0001-95;2016-12-01;1;278847.28;6382.28;0;0;272465;99000000;99000000;0;99000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188099.76;187712.08;0;387.68;201632.33;21411.74;0;0;0;0;0;0;0;41099.84;264143.91
13.726.079/0001-84;2016-10-01;1;15114.23;4668.25;0;0;10445.98;362445000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362445000;0;0;0;0;0;0;0;3822.7;0;0;3822.7;0;25200;0;0;0;0;0;0;0;316082469.04;316107669.04
13.726.079/0001-84;2016-11-01;1;12420.47;1868.25;0;0;10552.22;362445000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362445000;0;0;0;0;0;0;0;2002.36;0;0;2002.36;0;25200;0;0;0;0;0;0;0;312693025.4;312718225.4
13.726.079/0001-84;2016-12-01;1;12643.98;2149.2;0;0;10494.78;362445000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362445000;0;0;0;0;0;0;0;0;0;0;0;0;25200;0;0;0;0;0;0;0;309303581.74;309328781.74
13.842.683/0001-76;2016-10-01;1;1878601.22;910.08;0;1877691.14;0;29831061.21;2890000;0;2890000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26941061.21;0;0;0;0;1098271.78;0;0;1098271.78;0;58528.87;0;0;0;0;0;0;0;20654.58;79183.45
13.842.683/0001-76;2016-11-01;1;1951763.34;910.08;;1950853.26;;29726825.97;2890000;;2890000;;;;;;;;;;;;;;;;;;;26836825.97;;;;;1082531.13;;;1082531.13;;58242.22;;;;;;;;20654.58;78896.8
13.842.683/0001-76;2016-12-01;1;12105130.69;910.08;;12104220.61;;30375769.49;2940000;;2940000;;;;;;;;;;;;;;;;;;;27435769.49;;;;;1035918.22;;;1035918.22;;66356.96;;;;;;;;20654.58;87011.54
13.873.457/0001-52;2016-10-01;1;41093329.77;2000;39968172.97;0;1123156.8;71511051.35;71511051.35;0;0;71511051.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555973.42;400972.57;0;155000.85;827750;31685.06;0;0;0;0;0;0;0;2357.49;861792.55
13.873.457/0001-52;2016-11-01;1;41168254.69;2000;40350079.13;0;816175.56;58411051;58411051;0;0;58411051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561511.48;400972.56;0;160538.92;827750;31514.44;0;0;0;0;0;0;0;2350.88;861615.32
13.873.457/0001-52;2016-12-01;1;41293361.89;2000;40602123.98;0;689237.91;58411051;58411051;0;0;58411051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;616615.44;400972.57;0;215642.87;1151325;31731.37;0;0;0;0;0;0;0;33359.16;1216415.53
13.920.018/0001-53;2016-10-01;1;488484.81;1403.46;0;0;487081.35;77741160;77741160;0;77741160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11471697.71;109711.07;0;11361986.64;0;35000;0;31416020.87;0;1858062.5;0;0;0;1598423.41;34907506.78
14.056.001/0001-62;2016-10-01;1;2306554.24;14155.57;;;2292398.67;33014629.51;33014629.51;12610604.71;;;14029814.78;6374210.02;;;;;;;;;;;;;;;;;;;;;34690887.37;;33420058.02;1270829.35;;0;;2733581.57;;;;;;66382.99;2799964.56
14.056.001/0001-62;2016-11-01;1;21906537.62;15016969.4;0;0;6889568.22;16241011.4;16241011.4;0;0;0;7397366.61;0;8843644.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31834737.38;0;31818335.39;16401.99;0;0;0;0;0;0;0;0;0;12000.74;12000.74
14.056.001/0001-62;2016-12-01;2;24219076.69;6613.16;0;0;24212463.53;16247142.26;16247142.26;0;0;0;9525086.61;6652055.65;70000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29051406.62;0;29035913.19;15493.43;6653323.55;0;0;0;0;0;0;0;0;89468.7;6742792.25
14.080.689/0001-16;2016-10-01;1;7470618.6;126539.6;0;0;7344079;104499915.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2345993.2;0;0;0;0;0;0;102153921.83;0;0;0;0;1090125.93;0;0;1090125.93;1059277.44;86610.08;0;0;0;0;0;0;1912538.89;46455.26;3104881.67
14.080.689/0001-16;2016-11-01;1;9238199.47;3029.4;0;0;9235170.07;103184510.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2447934.84;0;0;0;0;0;0;100736575.52;0;0;0;0;939851.37;0;0;939851.37;906588.8;86778.83;552265.96;;;;;;1919282.98;46580.6;3511497.17
14.080.689/0001-16;2016-12-01;1;2896070.36;131958.7;0;0;2764111.66;110287573.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2428347.8;0;0;0;0;0;0;107859226.01;0;0;0;0;387.68;0;0;387.68;534410.24;95666.04;552265.96;;;;;;2371918.91;46758.34;3601019.49
14.088.246/0001-71;2016-10-01;1;308362.34;1000;;307362.34;;72250670.76;72250670.76;;72250670.76;;;;;;;;;;;;;;;;;;;;;;;;7656.72;;;7656.72;;23000;;;;;;;;11115.87;34115.87
14.088.246/0001-71;2016-11-01;1;307709.79;1000;;306709.79;;72250670.76;72250670.76;;72250670.76;;;;;;;;;;;;;;;;;;;;;;;;5235.43;;;5235.43;;23000;;;;;;;;11115.87;34115.87
14.088.246/0001-71;2016-12-01;1;313513.7;1000;;312513.7;;96539000;96539000;;96539000;;;;;;;;;;;;;;;;;;;;;;;;2261.76;;;2261.76;;23000;;;;;;;;11115.87;34115.87
14.217.108/0001-45;2016-10-01;1;5813836.94;33100.2;0;0;5780736.74;242816539.12;242816539.12;40824700;201991839.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1982858.84;1530839.53;0;452019.31;1733050;431973.22;0;0;0;0;0;0;0;1440543.54;3605566.76
14.217.108/0001-45;2016-11-01;1;5311555.39;12099.12;0;0;5299456.27;251140281.07;251140281.07;40824700;202125145.07;0;8190436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2486820.04;2068446.88;0;418373.16;1746750;520199.01;0;8000000;0;0;0;0;0;1273680.2;11540629.21
14.217.108/0001-45;2016-12-01;1;5141330.59;6095.23;0;0;5135235.36;226105511.64;226105511.64;27908600;198196911.64;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11293936.28;2001719.01;0;9292217.27;1918000;521019.8;0;0;0;0;0;0;0;1130363.12;3569382.92
14.365.190/0001-55;2016-10-01;1;403412.39;99.65;0;0;403312.74;75738634.77;75738634.77;0;0;0;75738634.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4911.73;0;0;4911.73;0;25516.98;0;0;0;0;0;0;0;80254.07;105771.05
14.365.190/0001-55;2016-11-01;1;319191.04;228.16;0;0;318962.88;75738634.77;75738634.77;0;0;0;75738634.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3632.21;0;0;3632.21;0;25516.98;0;0;0;0;0;0;0;30737.97;56254.95
14.365.190/0001-55;2016-12-01;1;232304.56;475.99;0;0;231828.57;75738634.77;75738634.77;0;0;0;75738634.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257.86;0;0;257.86;0;20880.64;0;0;0;0;0;0;0;83252.07;104132.71
14.410.722/0001-29;2016-10-01;1;80997770.28;40498.34;80957271.94;0;0;1419883463.75;1326837596.05;0;1326837596.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8536486.01;0;84509381.69;0;0;5536909.68;0;0;5536909.68;15565473.31;459146.3;0;0;0;0;0;0;559466.33;801174.93;17385260.87
14.410.722/0001-29;2016-11-01;1;118310817.74;37032.54;118273785.2;0;0;1382933199.76;1327562315.5;0;1327562315.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8643522.98;0;46727361.28;0;0;5498741.06;0;0;5498741.06;15569526.3;459146.3;0;0;0;0;0;0;559466.33;635988.78;17224127.71
14.410.722/0001-29;2016-12-01;1;118134859.75;44893.37;118089966.38;0;0;1384180530.12;1328217550.78;0;1328217550.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8760793.02;0;47202186.32;0;0;5470639.55;0;0;5470639.55;22138461.2;505060.93;0;0;0;0;0;0;559466.33;670851.82;23873840.28
14.422.044/0001-14;2016-10-01;1;8399588.17;4415.67;0;0;8395172.5;144512574.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4972243.04;0;0;0;0;0;0;139540331.56;0;0;0;0;5574.07;0;0;5574.07;10900957.17;75344.67;598542.48;0;0;0;0;0;0;194953.04;11769797.36
14.422.044/0001-14;2016-11-01;1;53797116.05;10000;0;0;53787116.05;98175385.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5018494.21;0;0;0;0;0;0;93156891.24;0;0;0;0;4065.93;0;0;4065.93;0;80640.86;186439.272;0;0;0;0;0;0;310412.788;577492.92
14.422.044/0001-14;2016-12-01;1;64241748.65;6904.35;0;0;64234844.3;89212176.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5033340.1;0;0;0;0;0;0;84178836.49;0;0;0;0;399.35;0;0;399.35;3061137.84;89948.24;135762.83;0;0;0;0;0;0;91398.44;3378247.35
14.609.653/0001-87;2016-10-01;1;2169937.28;681.06;2169256.22;;;84641225.07;84641225.07;;;84641225.07;;;;;;;;;;;;;;;;;;;;;;;293632.16;;;293632.16;;54090.14;;638987.57;;;;;;57819.56;750897.27
14.609.653/0001-87;2016-11-01;1;2136263.32;2814.83;2133448.49;;;84641225.07;84641225.07;;;84641225.07;;;;;;;;;;;;;;;;;;;;;;;281201.23;;;281201.23;;34171.17;;638987.57;;;;;;57819.56;730978.3
14.609.653/0001-87;2016-12-01;1;2142501.81;2396.43;2140105.38;;;84641225.07;84641225.07;;;84641225.07;;;;;;;;;;;;;;;;;;;;;;;276001.05;;;276001.05;;55762.14;;638987.57;;;;;;57819.56;752569.27
14.631.148/0001-39;2016-12-01;1;2291980.62;5135.17;2286845.45;0;0;86581516.36;85599233.19;85599233.19;0;0;0;0;0;0;0;0;0;0;0;0;0;982283.17;0;0;0;0;0;0;0;0;0;0;4130.72;0;0;4130.72;0;80586.05;0;0;0;0;0;0;0;421123.33;501709.38
14.665.312/0001-29;2016-10-01;2;589349.62;1423.69;;;587925.93;12928987.92;12928987.92;;;;12928987.92;;;;;;;;;;;;;;;;;;;;;;2354151.94;;2348132.41;6019.53;;;;;58701.29;;;;;21745.51;80446.8
14.665.312/0001-29;2016-11-01;1;815718.98;1074.94;;;814644.04;12790754.26;12790754.26;;;;12790754.26;;;;;;;;;;;;;;;;;;;;;;2273441.79;;2267499.49;5942.3;;;;;;;;;;89873.64;89873.64
14.665.312/0001-29;2016-12-01;1;930633.43;205829.01;;;724804.42;12790754.26;12790754.26;;;;12790754.26;;;;;;;;;;;;;;;;;;;;;;2101627.22;;2097213.66;4413.56;245000;;;;;;;;;121580.95;366580.95
14.721.889/0001-00;2016-10-01;1;947171.96;0;0;0;947171.96;142972500;142972500;0;142972500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;953212.41;945450.18;0;7762.23;0;24196.8;0;0;0;0;0;0;0;22033.26;46230.06
14.721.889/0001-00;2016-11-01;1;1046822.57;0;0;0;1046822.57;142972500;142972500;0;142972500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;949516.11;945450.18;0;4065.93;0;24196.8;0;0;0;0;0;0;0;23217.51;47414.31
14.721.889/0001-00;2016-12-01;1;1135682.52;0;0;0;1135682.52;130753983.5;130753983.5;0;130753983.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;765649.41;765649.41;0;0;0;24196.8;0;0;0;0;0;0;0;24520.13;48716.93
14.733.211/0001-48;2016-11-01;1;575575.49;575575.49;0;0;0;81632616;81632616;0;81632616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191184.85;81818;0;109366.85;65633.61;22491.11;0;0;0;6226.2;0;0;0;294901.45;389252.37
14.733.211/0001-48;2016-12-01;1;597403.92;597403.92;0;0;0;78644561.8;78644561.8;0;78644561.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1256074.52;1157253.1;0;98821.42;80118.28;20294.65;0;0;0;0;0;0;0;299019.1;399432.03
14.786.587/0001-10;2016-10-01;1;7711524.26;0;0;0;7711524.26;147343569.23;8023063.63;0;0;8023063.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83991660;0;0;0;55328845.6;0;0;5174.77;0;0;5174.77;0;36854.81;0;0;0;0;0;0;0;61894213.29;61931068.1
14.786.587/0001-10;2016-11-01;1;7198892.21;0;0;0;7198892.21;147871587.21;8023063.63;0;0;8023063.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83991660;0;0;0;55856863.58;0;0;2710.57;0;0;2710.57;0;37622.68;0;0;0;0;0;0;0;59373084.79;59410707.47
14.786.587/0001-10;2016-12-01;1;4888298.72;0;0;0;4888298.72;148447886.82;8023063.63;0;0;8023063.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83991660;0;0;0;56433163.19;0;0;0;0;0;0;0;41879.49;0;0;0;0;0;0;0;57261351.04;57303230.53
14.788.476/0001-43;2016-10-01;1;1796.27;1796.27;;;;20345831.21;20345831.21;;;;20345831.21;;;;;;;;;;;;;;;;;;;;;;2763353.73;;2763353.73;;;4464.29;;22723402.46;;;;;;;22727866.75
14.788.476/0001-43;2016-11-01;1;1796.27;1796.27;;;;20345831.21;20345831.21;;;;20345831.21;;;;;;;;;;;;;;;;;;;;;;2763353.73;;2763353.73;;;4494.49;;22728402.46;;;;;;;22732896.95
14.788.476/0001-43;2016-12-01;1;1796.27;1796.27;;;;20345831.21;20345831.21;;;;20345831.21;;;;;;;;;;;;;;;;;;;;;;2763353.73;;2763353.73;;;4527.28;;22733402.46;;;;;;;22737929.74
14.793.782/0001-78;2016-10-01;1;849640.99;10661.55;838979.44;0;0;70107681.58;70107681.58;0;70107681.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;383808.59;364072.23;0;19736.36;114741.49;27039.59;0;0;0;0;0;0;0;60136.09;201917.17
14.793.782/0001-78;2016-11-01;1;886116.23;11619.3;874496.93;0;0;70107681.58;70107681.58;0;70107681.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;392089.83;374072.23;0;18017.6;143807.93;27049.05;0;0;0;0;0;0;0;66287.14;237144.12
14.793.782/0001-78;2016-12-01;1;927254.52;10228.67;917025.85;0;0;63230993;63230993;0;63230993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;399364.38;383227.5;0;16136.88;175486.16;29768;0;0;0;0;0;0;0;72058.51;277312.67
15.006.286/0001-90;2016-10-01;1;3014742.54;213656.89;0;0;2801085.65;236700000;236700000;0;236700000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1792313.97;1783013.91;0;9300.06;1739400;39497.21;0;0;0;212031.28;0;0;0;2873.38;1993801.87
15.006.286/0001-90;2016-11-01;1;2813993.62;124342.55;0;0;2689651.07;248400000;248400000;0;248400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1890490.03;1885618.57;0;4871.46;1739400;39554.1;0;0;0;0;0;0;0;2879.18;1781833.28
15.006.286/0001-90;2016-12-01;1;3115488.95;12342.94;0;0;3103146.01;248400000;248400000;0;248400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1810325.53;1809929.2;0;396.33;1739400;43750.2;0;0;0;180264.75;0;0;0;35171.15;1998586.1
15.098.422/0001-19;2016-10-01;1;33065.86;0;0;0;33065.86;137595864.77;137595864.77;0;137595864.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5174.77;0;0;5174.77;0;23559.99;0;0;0;0;0;0;0;16406.77;39966.76
15.098.422/0001-19;2016-11-01;1;149264.61;0;0;0;149264.61;137595864.77;137595864.77;0;137595864.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2710.57;0;0;2710.57;113401.8;23559.99;0;0;0;0;0;0;0;17909.03;154870.82
15.098.422/0001-19;2016-12-01;1;264171.24;0;0;0;264171.24;122695129;122695129;0;122695129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226803.6;23559.99;0;0;0;0;0;0;0;19561.44;269925.03
15.296.696/0001-12;2016-10-01;1;1358006.77;27315.45;0;0;1330691.32;155000000;155000000;0;155000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1057799.11;1046577.62;0;11221.49;857652.69;80758.76;0;0;0;0;0;0;0;318317.05;1256728.5
15.296.696/0001-12;2016-11-01;1;1258129.89;16380.78;0;0;1241749.11;155000000;155000000;0;155000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1241883.18;1234882.29;0;7000.89;710329.42;119297.97;0;0;0;0;0;0;0;320849.08;1150476.47
15.296.696/0001-12;2016-12-01;1;1567709.1;44993.39;0;0;1522715.71;145000000;145000000;0;145000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;777117.17;774372.75;0;2744.42;1049460.21;85800.71;0;0;0;0;0;0;0;345010.16;1480271.08
15.394.563/0001-89;2016-10-01;1;6235391.21;70822.1;6164569.11;0;0;105781468.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1122408.44;0;0;0;0;0;0;104659059.68;0;0;0;0;1177921.89;0;0;1177921.89;1171730.98;48375.16;0;0;0;0;0;0;543011.44;6864.44;1769982.02
15.394.563/0001-89;2016-11-01;1;7368583.26;40009.09;7328574.17;0;0;104860802.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1122774.59;0;0;0;0;0;0;103738027.55;0;0;0;0;1164275.38;0;0;1164275.38;1161524.26;48413.3;0;0;0;0;0;0;543011.44;6859.65;1759808.65
15.394.563/0001-89;2016-12-01;1;8495657.24;95617.87;8400039.37;0;0;103962751.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1118548.55;0;0;0;0;0;0;102844202.71;0;0;0;0;92634.05;0;0;92634.05;1200647.46;53369.95;25915.18;0;0;0;0;0;543011.44;6859.72;1829803.75
15.447.110/0001-73;2016-12-01;1;200072.54;200072.54;;;;423350108.15;423350108.15;;423350108.15;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;1727.28;;;;;;;;281550108.15;281551835.43
15.461.076/0001-91;2016-11-01;1;29369965.29;4313.68;13844243;0;15521408.61;159525738.75;159525738.75;;;158683638;;;842100.75;;;;;;;;;;;;;;;;;;;;1815525.33;;;1815525.33;;174232.54;;7553744.57;;;;;;44613.66;7772590.77
15.461.076/0001-91;2016-12-01;1;29410050.97;4757.86;13714552.78;0;15690740.33;165239120.09;165239120.09;;;164396105.81;;;843014.28;;;;;;;;;;;;;;;;;;;;0;;;0;;192888.92;;7353744.57;;;;;;46957.89;7593591.38
15.570.431/0001-60;2016-10-01;2;3226589.51;2087.79;3224501.72;0;0;64605069.79;64605069.79;0;61813910.02;1310342.96;0;0;1480816.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;835912.89;419829.53;0;416083.36;500862.3;27190.6;0;1140000;0;0;0;0;0;727467.61;2395520.51
15.570.431/0001-60;2016-11-01;1;3227961.16;63115.12;3164846.04;0;0;64649726.68;64649726.68;0;61858566.91;1310342.96;0;0;1480816.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;935339.16;521944.3;0;413394.86;554617.96;27190.6;0;1140000;0;0;0;0;0;799712.6;2521521.16
15.570.431/0001-60;2016-12-01;1;3149061.29;17464.5;3131596.79;0;0;59580094.97;59580094.97;0;58099278.16;0;0;0;1480816.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;643111.82;642853.96;0;257.86;500156.36;27190.68;0;0;0;0;0;0;0;296341.56;823688.6
15.576.907/0001-70;2016-11-01;2;8965554.27;2007156.08;0;0;6958398.19;430761262.93;285537880.83;0;252902500;32635380.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145223382.1;0;0;2527443.4;2425293.77;0;102149.63;3536610;149752.55;0;0;0;0;0;0;0;361358.11;4047720.66
15.576.907/0001-70;2016-12-01;1;7260942.77;2257437.86;0;0;5003504.91;432321103.43;285641552.53;0;252902500;32739052.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146679550.9;0;0;2671417.63;2594464.8;0;76952.83;3508260;138446.87;0;0;0;1886.47;0;0;0;484422.17;4133015.51
16.543.264/0001-21;2016-10-01;1;131109.31;1801.6;0;0;129307.71;2688782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2688782;0;0;0;0;0;0;0;794.43;0;0;794.43;0;31442.53;0;0;0;0;0;0;0;26917.23;58359.76
16.671.412/0001-93;2016-10-01;2;1413576.25;2000;0;0;1411576.25;135308715.1;135070000;0;135070000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238715.1;0;0;903498.84;896786.24;0;6712.6;949642.98;93249.54;0;0;0;0;0;0;0;368376.17;1411268.69
16.671.412/0001-93;2016-11-01;1;1395116.04;2000;0;0;1393116.04;138241190.32;138000000;0;138000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241190.32;0;0;953604.3;950088.2;0;3516.1;949642.98;93308.62;0;0;0;0;0;0;0;368378.05;1411329.65
16.671.412/0001-93;2016-12-01;1;1453153.4;2000;0;0;1451153.4;138243898.02;138000000;0;138000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243898.02;0;0;950088.2;950088.2;0;0;1007197.1;108399.57;0;0;0;0;0;0;0;399577.03;1515173.7
