CNPJ_Fundo;Data_Referencia;Versao;Nome_Ativo;Objetivos;Montante_Investido;Origem_Recursos
34.081.611/0001-23;2023-06-01;1;VBI CREDITO FII;Lucro na Venda;271258.20;Capital
34.081.611/0001-23;2023-06-01;1;PLURAL RENDA URBANA FII;Lucro na Venda;5242025.00;Capital
34.081.611/0001-23;2023-06-01;1;BRIO MULTIESTRATEGIA - FUNDO DE INVESTIMENTO IMOBILIARIO;Lucro na Venda;14539.46;Capital
34.081.611/0001-23;2023-06-01;1;FII SHOPPINGS AAA;Lucro na Venda;7000000.00;Capital
34.081.611/0001-23;2023-06-01;1;CORPORATE OFFICE PROPERTIES FII;Lucro na Venda;15700000.00;Capital
34.081.611/0001-23;2023-06-01;1;CRI 19A0093844;Lucro na Venda;2026874.76;Capital
34.081.611/0001-23;2023-06-01;1;CRI 21L0640489;Lucro na Venda;480615.62;Capital
34.197.727/0001-22;2023-06-01;2;FII IMOB RIO BRA REN;Lucro na Venda;701622.00;Capital
34.197.727/0001-22;2023-06-01;2;AUTONOMY EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;Lucro na Venda;744713.75;Capital
34.197.727/0001-22;2023-06-01;2;EZ TEC EMPREENDIMENTOS E PARTICIPACOES S/A;Lucro na Venda;3010742.00;Capital
34.197.727/0001-22;2023-06-01;2;ALIANSCE SONAE SHOPPING CENTERS S.A;Lucro na Venda;1614360.00;Capital
34.197.727/0001-22;2023-06-01;2;IGUATEMI S.A.;Lucro na Venda;1959414.00;Capital
34.197.776/0001-65;2023-06-01;1;CDB CDB422JDCT0;Lucro na Venda;844778.89;Capital
34.197.811/0001-46;2023-06-01;1;CRI 21L0666509;Lucro na Venda;16045726.20;Capital
34.197.811/0001-46;2023-06-01;1;CRI 22F1013710;Lucro na Venda;80000000.00;Capital
34.197.811/0001-46;2023-06-01;1;CRI 22F1105839;Lucro na Venda;9016882.28;Capital
34.197.811/0001-46;2023-06-01;1;CRI 22F1106105;Lucro na Venda;3856685.10;Capital
34.197.811/0001-46;2023-06-01;1;CRI 22G0701494;Lucro na Venda;20077905.24;Capital
34.197.811/0001-46;2023-06-01;1;CRI 22G1110109;Lucro na Venda;23831449.27;Capital
34.197.811/0001-46;2023-06-01;1;CRI 22H1140550;Lucro na Venda;26143921.54;Capital
34.197.811/0001-46;2023-06-01;1;CRI 22H1582777;Lucro na Venda;40050482.70;Capital
34.197.811/0001-46;2023-06-01;1;CRI 22I1515298;Lucro na Venda;15500008.68;Capital
34.197.811/0001-46;2023-06-01;1;CRI 22J0347078;Lucro na Venda;8295842.24;Capital
34.508.872/0001-87;2023-12-01;1;22D0845162 HABITASEC SECURITIZADORA S/A;Aumento de capital;2112557.84;Caixa
34.508.872/0001-87;2023-12-01;1;22G0961446 TRAVESSIA SECURITIZADORA S.A.;Aumento de capital;6686087.29;Caixa
34.508.872/0001-87;2023-12-01;1;22I1684600 TRAVESSIA SECURITIZADORA S.A.;Aumento de capital;5165120.69;Caixa
34.508.872/0001-87;2023-12-01;1;23G2256484 TRAVESSIA SECURITIZADORA S.A.;Aumento de capital;6578955.09;Caixa
34.508.872/0001-87;2023-12-01;1;23J1263511 TRAVESSIA SECURITIZADORA S.A.;Aumento de capital;27806280.66;Caixa
34.508.872/0001-87;2023-12-01;1;23J1263572 TRAVESSIA SECURITIZADORA S.A.;Aumento de capital;27797034.36;Caixa
34.508.872/0001-87;2023-12-01;1;23K2107866 TRAVESSIA SECURITIZADORA S.A.;Aumento de capital;18593199.59;Caixa
34.508.959/0001-54;2023-12-01;1;21D0503170 FORTE SECURITIZADORA S.A.;Aumento de Capital;298239.27;Caixa
34.508.959/0001-54;2023-12-01;1;21H0853779 FORTE SECURITIZADORA S.A.;Aumento de Capital;3098854.92;Caixa
34.508.959/0001-54;2023-12-01;1;21L0640489 OPEA SECURITIZADORA S/A;Aumento de Capital;9354386.28;Caixa
34.508.959/0001-54;2023-12-01;1;22B0679128 FORTE SECURITIZADORA S.A.;Aumento de Capital;6584918.01;Caixa
34.598.181/0001-11;2023-12-01;2;EMP CONTAGEM;Aquisição para propósito alvo do fundo;18273568.13;Emissão de Cotas
34.598.181/0001-11;2023-12-01;2;EMP GAIOLLI;Aquisição para propósito alvo do fundo;15244249.38;Emissão de Cotas
34.598.181/0001-11;2023-12-01;2;EMP GOIANIA;Aquisição para propósito alvo do fundo;18181333.13;Emissão de Cotas
34.598.181/0001-11;2023-12-01;2;EMP VIANA;Aquisição para propósito alvo do fundo;11041696.25;Emissão de Cotas
34.691.520/0001-00;2023-06-01;1;SODIMAC;Benefícios futuros;73079357.66;Recursos próprios / emissão de cotas
34.691.925/0001-48;2023-12-01;1;IMMOB3;Investimento SPE;1000.00;Primeira emissão de cotas
34.736.474/0001-18;2023-06-01;1;MALTA;Benefícios futuros;57677644;Recursos próprios / emissão de cotas
34.736.474/0001-18;2023-06-01;1;MILOS;Benefícios futuros;24363460;Recursos próprios / emissão de cotas
34.736.474/0001-18;2023-06-01;1;MAR FATIMA SPE;Benefícios futuros;631985;Recursos próprios / emissão de cotas
34.736.474/0001-18;2023-06-01;1;SPE SINTRA;Benefícios futuros;13782656;Recursos próprios / emissão de cotas
34.736.474/0001-18;2023-06-01;1;MAR FATIMA SPE;Benefícios futuros;55999999;Recursos próprios / emissão de cotas
34.736.474/0001-18;2023-06-01;1;TECAINDA EMPREEND IMOB;Benefícios futuros;72100000;Recursos próprios / emissão de cotas
34.736.474/0001-18;2023-06-01;1;SPE JF430;Benefícios futuros;39000100;Recursos próprios / emissão de cotas
34.736.474/0001-18;2023-06-01;1;FIORETTO;Benefícios futuros;52400140;Recursos próprios / emissão de cotas
34.736.474/0001-18;2023-06-01;1;ESPACO BRIGADEIRO EMP;Benefícios futuros;21227480;Recursos próprios / emissão de cotas
34.736.474/0001-18;2023-06-01;1;SW33 EMPREEND IMOB SPE;Benefícios futuros;32500950;Recursos próprios / emissão de cotas
34.835.191/0001-23;2023-06-01;1;Residencial Luggo Tipuana;Aquisição para propósito alvo do fundo;13550000;Emissão de cotas
34.835.191/0001-23;2023-06-01;1;Operações Compromissadas;Ativo de Liquidez - Previsto no regulamento do Fundo;251275714.78;Emissão de cotas
34.847.063/0001-08;2023-12-01;1;EQI CRI FII;Lucro na Venda;503420.56;Capital
34.847.063/0001-08;2023-12-01;1;ZAGROS MULTIESTRATEGIA FII;Lucro na Venda;6000000.00;Capital
34.847.063/0001-08;2023-12-01;1;CRI 18I0295771;Lucro na Venda;1763963.83;Capital
34.847.063/0001-08;2023-12-01;1;CRI 20C1008009;Lucro na Venda;1503076.10;Capital
34.847.063/0001-08;2023-12-01;1;CRI 21C0711012;Lucro na Venda;2255000.00;Capital
34.847.063/0001-08;2023-12-01;1;CRI 21C0804527;Lucro na Venda;3000000.00;Capital
34.847.063/0001-08;2023-12-01;1;CRI 21C0804567;Lucro na Venda;2029000.00;Capital
34.847.063/0001-08;2023-12-01;1;CRI 21C0804584;Lucro na Venda;7655000.00;Capital
34.847.063/0001-08;2023-12-01;1;CRI 21C0805362;Lucro na Venda;5809000.00;Capital
34.847.063/0001-08;2023-12-01;1;CRI 21C0805365;Lucro na Venda;5809000.00;Capital
34.847.063/0001-08;2023-12-01;1;CRI 21C0805371;Lucro na Venda;5809000.00;Capital
34.847.063/0001-08;2023-12-01;1;CRI 21C0805373;Lucro na Venda;5809000.00;Capital
34.847.063/0001-08;2023-12-01;1;CRI 21D0503168;Lucro na Venda;7413.78;Capital
34.847.063/0001-08;2023-12-01;1;CRI 21D0503170;Lucro na Venda;2202501.50;Capital
34.847.063/0001-08;2023-12-01;1;CRI 21G0856704;Lucro na Venda;7366460.89;Capital
34.847.063/0001-08;2023-12-01;1;CRI 21H0001650;Lucro na Venda;1896224.29;Capital
34.847.063/0001-08;2023-12-01;1;CRI 21H0888186;Lucro na Venda;830004.96;Capital
34.847.063/0001-08;2023-12-01;1;CRI 21H0926710;Lucro na Venda;6015962.47;Capital
34.847.063/0001-08;2023-12-01;1;CRI 21K0637078;Lucro na Venda;4580209.02;Capital
34.847.063/0001-08;2023-12-01;1;CRI 21L0329279;Lucro na Venda;7299577.04;Capital
34.847.063/0001-08;2023-12-01;1;CRI 22L1607693;Lucro na Venda;1999240.12;Capital
34.847.063/0001-08;2023-12-01;1;CRI 23F2472075;Lucro na Venda;8214366.18;Capital
34.895.752/0001-80;2023-06-01;2;SEBASTIAO PAES (BRIO III) 50%;Benefícios futuros;12092638.73;Recursos próprios / emissão de cotas
35.360.687/0001-50;2023-06-01;1;FII KNCR11;Benefícios futuros;5403593.61;Recursos próprios / emissão de cotas
35.360.687/0001-50;2023-06-01;1;FII VGIR11;Benefícios futuros;1195247.46;Recursos próprios / emissão de cotas
35.360.687/0001-50;2023-06-01;1;FII RBRY11;Benefícios futuros;300.25;Recursos próprios / emissão de cotas
35.360.687/0001-50;2023-06-01;1;FII CPTS11;Benefícios futuros;593586.77;Recursos próprios / emissão de cotas
35.360.687/0001-50;2023-06-01;1;FII HCHG11;Benefícios futuros;50927.2;Recursos próprios / emissão de cotas
35.360.687/0001-50;2023-06-01;1;CRI_20J0668136;Benefícios futuros;9732565.65;Recursos próprios / emissão de cotas
35.360.687/0001-50;2023-06-01;1;CRI_20L0653519;Benefícios futuros;8518677.11;Recursos próprios / emissão de cotas
35.360.687/0001-50;2023-06-01;1;CRI_21C0549648;Benefícios futuros;5386507.85;Recursos próprios / emissão de cotas
35.360.687/0001-50;2023-06-01;1;CRI_21F0906525;Benefícios futuros;2458840.19;Recursos próprios / emissão de cotas
35.360.687/0001-50;2023-06-01;1;CRI_21F0906695;Benefícios futuros;12156183.11;Recursos próprios / emissão de cotas
35.360.687/0001-50;2023-06-01;1;CRI_21F0906758;Benefícios futuros;12170574.41;Recursos próprios / emissão de cotas
35.360.687/0001-50;2023-06-01;1;CRI_22B0939864_DU2;Benefícios futuros;6872282.43;Recursos próprios / emissão de cotas
35.360.687/0001-50;2023-06-01;1;CRI_22B0939875_DU2;Benefícios futuros;4872472.47;Recursos próprios / emissão de cotas
35.360.687/0001-50;2023-06-01;1;CRI_22B0939878_4T;Benefícios futuros;4872472.47;Recursos próprios / emissão de cotas
35.360.687/0001-50;2023-06-01;1;CRI_22H1737532;Benefícios futuros;20000000;Recursos próprios / emissão de cotas
35.360.687/0001-50;2023-06-01;1;CRI_22H1737558;Benefícios futuros;11300000;Recursos próprios / emissão de cotas
35.360.687/0001-50;2023-06-01;1;CRI_22I0246580;Benefícios futuros;15000000;Recursos próprios / emissão de cotas
35.449.574/0001-26;2023-12-01;1;LAND LOTE;Aumento de capital;1155113;Caixa
35.507.262/0001-21;2023-06-01;1;CRI 22I0089753;Renda;13325000;Patrimônio
35.507.262/0001-21;2023-06-01;1;CRI 22I0089805;Renda;6800000;Patrimônio
35.507.262/0001-21;2023-06-01;1;CRI 22K0016381;Renda;11605000;Patrimônio
35.507.262/0001-21;2023-06-01;1;CRI 22I0089943;Renda;40800000;Patrimônio
35.507.262/0001-21;2023-06-01;1;CRI 20J0947705;Renda;4217703.82;Patrimônio
35.507.262/0001-21;2023-06-01;1;CRI 20J0947706;Renda;4217703.82;Patrimônio
35.507.262/0001-21;2023-06-01;1;CRI 20J0947707;Renda;4217703.82;Patrimônio
35.507.457/0001-71;2023-06-01;1;MIRAE ASSET CCTVM - ZAVI11;Benefícios futuros;12607.31;Recursos próprios / emissão de cotas
35.507.457/0001-71;2023-06-01;1;MIRAE ASSET CCTVM - GTLG11;Benefícios futuros;1249280.78;Recursos próprios / emissão de cotas
35.507.457/0001-71;2023-06-01;1;MIRAE ASSET CCTVM - TGAR11;Benefícios futuros;244239.83;Recursos próprios / emissão de cotas
35.507.457/0001-71;2023-06-01;1;MIRAE ASSET CCTVM - XPML11;Benefícios futuros;191548.14;Recursos próprios / emissão de cotas
35.507.457/0001-71;2023-06-01;1;MIRAE ASSET CCTVM - NSLU11;Benefícios futuros;7355139.92;Recursos próprios / emissão de cotas
35.507.457/0001-71;2023-06-01;1;MIRAE ASSET CCTVM - MCHY11;Benefícios futuros;86283.45;Recursos próprios / emissão de cotas
35.507.457/0001-71;2023-06-01;1;MIRAE ASSET CCTVM - MCHF11;Benefícios futuros;2491863.75;Recursos próprios / emissão de cotas
35.507.457/0001-71;2023-06-01;1;XP INVESTIMENTOS CCTVM - LSPA11;Benefícios futuros;2244946.46;Recursos próprios / emissão de cotas
35.507.457/0001-71;2023-06-01;1;XP INVESTIMENTOS CCTVM - MCHF11;Benefícios futuros;2491863.75;Recursos próprios / emissão de cotas
35.507.457/0001-71;2023-06-01;1;CRI_22F1025672;Benefícios futuros;1944000;Recursos próprios / emissão de cotas
35.507.457/0001-71;2023-06-01;1;CRI_22F1025673;Benefícios futuros;556000;Recursos próprios / emissão de cotas
35.507.457/0001-71;2023-06-01;1;CRI_22F1025725;Benefícios futuros;1944000;Recursos próprios / emissão de cotas
35.507.457/0001-71;2023-06-01;1;CRI_22F1025727;Benefícios futuros;556000;Recursos próprios / emissão de cotas
35.652.102/0001-76;2023-06-01;1;Vila Olimpia Corporate;Renda;202176000.00;Capital
35.652.102/0001-76;2023-06-01;1;VBI TR FARIA LIMA 4440 FUNDO DE INVESTIMENTO IMOBILIARIO;Lucro na Venda;5000000.00;Capital
35.652.174/0001-13;2023-06-01;1;CRI 22I0207382;Lucro na Venda;6488279.00;Capital
35.652.204/0001-91;2023-06-01;2;FII THE ONE;Lucro na Venda;9914.95;Capital
35.652.204/0001-91;2023-06-01;2;KINEA REND IMOB FII;Lucro na Venda;5284940.53;Capital
35.652.204/0001-91;2023-06-01;2;KINEA INDICES FII;Lucro na Venda;1963449.50;Capital
35.652.204/0001-91;2023-06-01;2;VOTORANTIM SECURITIES MASTER FUNDO DE INVESTIMENTO IMOBILIARIO FII;Lucro na Venda;9937.66;Capital
35.652.204/0001-91;2023-06-01;2;KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIARIO - FII;Lucro na Venda;5056013.90;Capital
35.652.204/0001-91;2023-06-01;2;BRESCO FII;Lucro na Venda;9895.30;Capital
35.652.204/0001-91;2023-06-01;2;JPP ALLOC MOGNO FII;Lucro na Venda;9904.27;Capital
35.652.204/0001-91;2023-06-01;2;HABITAT II FII;Lucro na Venda;9916.69;Capital
35.652.204/0001-91;2023-06-01;2;HEDGE RECEBIVEIS FII;Lucro na Venda;9999.26;Capital
35.652.204/0001-91;2023-06-01;2;FII UBS BR RECE IMOB;Lucro na Venda;9975.64;Capital
35.652.204/0001-91;2023-06-01;2;FII OURINVEST CYRELA;Lucro na Venda;9996.92;Capital
35.652.204/0001-91;2023-06-01;2;JS ATIVOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBILIARIO;Lucro na Venda;9999.68;Capital
35.652.204/0001-91;2023-06-01;2;CRI 21H0926710;Lucro na Venda;2499911.60;Capital
35.652.204/0001-91;2023-06-01;2;CRI 22G0282296;Lucro na Venda;455201.63;Capital
35.652.204/0001-91;2023-06-01;2;CRI 22G0897549;Lucro na Venda;5522709.05;Capital
35.652.252/0001-80;2023-06-01;2;CSHG LOGÍSTICA FII;Lucro na Venda;1390513.38;Capital
35.652.252/0001-80;2023-06-01;2;KINEA REND IMOB FII;Lucro na Venda;2948965.76;Capital
35.652.252/0001-80;2023-06-01;2;TORRE NORTE FII;Lucro na Venda;14300.00;Capital
35.652.252/0001-80;2023-06-01;2;POLO CREDITO IMOBILIARIO - FUNDO DE INVESTIMENTO IMOBILIARIO;Lucro na Venda;1812223.59;Capital
35.652.252/0001-80;2023-06-01;2;RBR ALPHA MULT REAL ESTATE FII;Lucro na Venda;2505755.53;Capital
35.652.252/0001-80;2023-06-01;2;VALORA CRI CDI FII;Lucro na Venda;1070591.62;Capital
35.652.252/0001-80;2023-06-01;2;JPP ALLOC MOGNO FII;Lucro na Venda;330049.51;Capital
35.652.252/0001-80;2023-06-01;2;FII BARIGUI REN IMOB;Lucro na Venda;624046.53;Capital
35.652.252/0001-80;2023-06-01;2;VECTIS JUROS REAL FUNDO DE INVESTIMENTO IMOBILIARIO - FII;Lucro na Venda;7146247.05;Capital
35.652.252/0001-80;2023-06-01;2;HSI ATIVOS FINANCEIROS FUNDOS INVESTIMENTOS IMOLIARIOS;Lucro na Venda;1104366.76;Capital
35.652.252/0001-80;2023-06-01;2;MORE RECEBÍVEIS IMOBILIÁRIOS FII;Lucro na Venda;425208.93;Capital
35.652.252/0001-80;2023-06-01;2;CYCR CYRELA CREDITO FUNDO DE INVESTIMENTO IMOBILIARIO;Lucro na Venda;1123360.29;Capital
35.652.252/0001-80;2023-06-01;2;RIO BRAVO CRED FII;Lucro na Venda;431435.67;Capital
35.652.252/0001-80;2023-06-01;2;KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIARIOS SUNO 30;Lucro na Venda;3799030.95;Capital
35.652.252/0001-80;2023-06-01;2;GAFISA S/A.;Lucro na Venda;710433.89;Capital
35.652.252/0001-80;2023-06-01;2;EVEN CONSTRUTORA E INCORPORADORA S/A;Lucro na Venda;1590295.00;Capital
35.652.252/0001-80;2023-06-01;2;EZ TEC EMPREENDIMENTOS E PARTICIPACOES S/A;Lucro na Venda;8384011.20;Capital
35.652.252/0001-80;2023-06-01;2;TRISUL S.A.;Lucro na Venda;3158412.93;Capital
35.652.252/0001-80;2023-06-01;2;CRI 23E0884935;Lucro na Venda;4006117.34;Capital
35.652.278/0001-28;2023-06-01;1;Imovel Vitoria da Conquista;Renda;5762019.16;Capital
35.689.733/0001-60;2023-12-01;1;FII CAPI SEC - CPTS11;Benefícios futuros;439527.3;Recursos próprios / emissão de cotas
35.689.733/0001-60;2023-12-01;1;FII VALOR HE - VGHF11;Benefícios futuros;899615.12;Recursos próprios / emissão de cotas
35.689.733/0001-60;2023-12-01;1;OPEA SEC - CRI_12E0025287;Benefícios futuros;588756.24;Recursos próprios / emissão de cotas
35.689.733/0001-60;2023-12-01;1;VIRGOSEC - CRI_19J0279390;Benefícios futuros;2423518.97;Recursos próprios / emissão de cotas
35.689.733/0001-60;2023-12-01;1;TRAVESSIA SEC - CRI_19L0899539;Benefícios futuros;2754639.68;Recursos próprios / emissão de cotas
35.689.733/0001-60;2023-12-01;1;HABITASEC - CRI_20G0926014;Benefícios futuros;2879235.26;Recursos próprios / emissão de cotas
35.689.733/0001-60;2023-12-01;1;OURINVESTSEC - CRI_20I0905816_DU;Benefícios futuros;2617803.11;Recursos próprios / emissão de cotas
35.689.733/0001-60;2023-12-01;1;SEC CRED IMOB VERT - CRI_20J0837185;Benefícios futuros;1753754.29;Recursos próprios / emissão de cotas
35.689.733/0001-60;2023-12-01;1;VIRGOSEC - CRI_21H0888186;Benefícios futuros;91344.88;Recursos próprios / emissão de cotas
35.689.733/0001-60;2023-12-01;1;TRUE SEC - CRI_22H1814286;Benefícios futuros;3054805.6;Recursos próprios / emissão de cotas
35.689.733/0001-60;2023-12-01;1;TRUE SEC - CRI_22I0879235;Benefícios futuros;701201.79;Recursos próprios / emissão de cotas
35.689.733/0001-60;2023-12-01;1;BARI SEC - CRI_22L1607693;Benefícios futuros;2499653.58;Recursos próprios / emissão de cotas
35.689.733/0001-60;2023-12-01;1;CIA PROV DE SEC - CRI_23C0248214;Benefícios futuros;1204530.39;Recursos próprios / emissão de cotas
35.689.733/0001-60;2023-12-01;1;CIA PROV DE SEC - CRI_23C0248214;Benefícios futuros;401912.13;Recursos próprios / emissão de cotas
35.705.463/0001-33;2023-12-01;1;FII TELLUS PROPERTIES;Aquisição para renda;1000744.9;Recursos próprios / emissão de cotas
35.755.044/0001-06;2023-12-01;1;XPEX 01  EMPREENDIMENTOS IMOBILIÁRIOS SPE LTDA.;Desenvolvimento para venda;72153748;Aporte dos Investidores
35.755.044/0001-06;2023-12-01;1;Cotas FII HGLG11;Fundo Imobiliário;6249953.7;Aporte dos Investidores
35.765.907/0001-26;2023-12-01;1;CRYSTAL REGI;Beneficios futuros;97830915.27;Capital
35.765.907/0001-26;2023-12-01;1;G. GRAVATAI;Beneficios futuros;102032774.96;Capital
35.765.907/0001-26;2023-12-01;1;GOLGI JUNDIA II;Beneficios futuros;208196902.88;Capital
35.765.907/0001-26;2023-12-01;1;G. SAO JOSE;Beneficios futuros;61520851.95;Capital
35.864.448/0001-38;2023-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 269 da 1ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;30327206.23;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - TRUE  SECURITIZADORA S/A - Série nº 2 da 17ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;22668573.31;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 3 da 8ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;15000000;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - TRUE  SECURITIZADORA S/A - Série nº 1 da 13ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;14737067.58;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 3 da 13ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;13500000;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 3 da 14ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;12000000;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 3 da 39ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;10500000;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 2 da 33ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;10003735.26;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 5 da 33ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;10003400;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - TRUE  SECURITIZADORA S/A - Série nº 1 da 142ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;9773575.8;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 3 da 40ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;9000000;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 6 da 39ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;6136184;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 5 da 104ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;5461807;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 7 da 96ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;5000000;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 8 da 96ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;5000000;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - VIRGO COMPANHIA DE SECURITIZAC - Série nº 1 da 88ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;5000000;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 4 da 14ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;4525000;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 1 da 79ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;3970000.83;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 4 da 104ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;3837657;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 4 da 39ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;3525000;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 6 da 104ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;3132594;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 2 da 104ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;2776832;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 3 da 104ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;2532293;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 1 da 104ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;2258818;Emissão de Cotas
35.864.448/0001-38;2023-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 4 da 8ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;1950000;Emissão de Cotas
35.940.506/0001-65;2023-12-01;1;Cotas de Fundos de Renda Fixa;Investimento;50705.04;Recursos Proprios
35.940.506/0001-65;2023-12-01;1;Cotas de Fundos Imobiliários;Investimento;1065759;Recursos Proprios
36.200.654/0001-06;2023-12-01;1;VFDL4;Benefícios futuros;77125993.59;Recursos próprios
36.200.654/0001-06;2023-12-01;1;VFDL2;Benefícios futuros;61356000;Recursos próprios
36.200.654/0001-06;2023-12-01;1;VFDL1;Benefícios futuros;64352301.71;Recursos próprios
36.244.015/0001-42;2023-06-01;1;21H0769216;Lucro;1403818.36;Caixa
36.244.015/0001-42;2023-06-01;1;20H0225977;Lucro;918785.73;Caixa
36.293.425/0001-83;2023-06-01;1;Operações Compromissadas;Ativo de Liquidez - Previsto no regulamento do Fundo;1594713.87;Emissão de cotas
36.293.425/0001-83;2023-06-01;1;AIEC11;Aplicação para propósito alvo do fundo;22800;Emissão de cotas
36.293.425/0001-83;2023-06-01;1;ALZR11;Aplicação para propósito alvo do fundo;267337.5;Emissão de cotas
36.293.425/0001-83;2023-06-01;1;ARCT11;Aplicação para propósito alvo do fundo;256991.76;Emissão de cotas
36.293.425/0001-83;2023-06-01;1;BLMG11;Aplicação para propósito alvo do fundo;23684.98;Emissão de cotas
36.293.425/0001-83;2023-06-01;1;RBRL11;Aplicação para propósito alvo do fundo;59618.77;Emissão de cotas
36.293.425/0001-83;2023-06-01;1;HGLG11;Aplicação para propósito alvo do fundo;161890;Emissão de cotas
36.293.425/0001-83;2023-06-01;1;JSRE11;Aplicação para propósito alvo do fundo;188296.95;Emissão de cotas
36.293.425/0001-83;2023-06-01;1;RBVA11;Aplicação para propósito alvo do fundo;123850.55;Emissão de cotas
36.293.425/0001-83;2023-06-01;1;TORD11;Aplicação para propósito alvo do fundo;112000.67;Emissão de cotas
36.293.425/0001-83;2023-06-01;1;TRXF11;Aplicação para propósito alvo do fundo;110814.1;Emissão de cotas
36.293.425/0001-83;2023-06-01;1;TGAR11;Aplicação para propósito alvo do fundo;831300.8;Emissão de cotas
