CNPJ_Fundo;Data_Referencia;Versao;Numero_Cotistas_Faixa_Ate_5;Numero_Cotas_Detidas_Faixa_Ate_5;Percentual_Cotas_Detidas_Faixa_Ate_5;Percentual_Detido_PF_Faixa_Ate_5;Percentual_Detido_PJ_Faixa_Ate_5;Numero_Cotistas_Faixa_5a10;Numero_Cotas_Detidas_Faixa_5a10;Percentual_Cotas_Detidas_Faixa_5a10;Percentual_Detido_PF_Faixa_5a10;Percentual_Detido_PJ_Faixa_5a10;Numero_Cotistas_Faixa_10a15;Numero_Cotas_Detidas_Faixa_10a15;Percentual_Cotas_Detidas_Faixa_10a15;Percentual_Detido_PF_Faixa_10a15;Percentual_Detido_PJ_Faixa_10a15;Numero_Cotistas_Faixa_15a20;Numero_Cotas_Detidas_Faixa_15a20;Percentual_Cotas_Detidas_Faixa_15a20;Percentual_Detido_PF_Faixa_15a20;Percentual_Detido_PJ_Faixa_15a20;Numero_Cotistas_Faixa_20a30;Numero_Cotas_Detidas_Faixa_20a30;Percentual_Cotas_Detidas_Faixa_20a30;Percentual_Detido_PF_Faixa_20a30;Percentual_Detido_PJ_Faixa_20a30;Numero_Cotistas_Faixa_30a40;Numero_Cotas_Detidas_Faixa_30a40;Percentual_Cotas_Detidas_Faixa_30a40;Percentual_Detido_PF_Faixa_30a40;Percentual_Detido_PJ_Faixa_30a40;Numero_Cotistas_Faixa_40a50;Numero_Cotas_Detidas_Faixa_40a50;Percentual_Cotas_Detidas_Faixa_40a50;Percentual_Detido_PF_Faixa_40a50;Percentual_Detido_PJ_Faixa_40a50;Numero_Cotistas_Faixa_Acima_50;Numero_Cotas_Detidas_Faixa_Acima_50;Percentual_Cotas_Detidas_Faixa_Acima_50;Percentual_Detido_PF_Faixa_Acima_50;Percentual_Detido_PJ_Faixa_Acima_50
14.788.492/0001-36;2020-06-01;2;54;2700;0.000747557149359703;0.000747557149359703;0;4;986704;0.273191714630303;0.273191714630303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2622360;0.726060728220338;0;0.726060728220338
14.793.782/0001-78;2020-12-01;1;2046;348587;0.4698;0.9574;0.0426;2;88510;0.1193;0;1;1;77455;0.1044;0;1;;;;;;;;;;;1;227448;0.3065;0;1;;;;;;;;;;
14.879.856/0001-93;2020-12-01;1;5857;1344194;0.5328;0.4861;0.0467;1;210628;0.0835;0;0.0835;1;320839;0.1272;0;0.1272;0;0;0;0;0;1;647307;0.2566;0;0.2566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.006.267/0001-63;2020-12-01;1;5493;1272705;0.709994159181549;0.628151294491612;0.0818428646899373;1;112408;0.0627081872431393;0;0.0627081872431393;0;0;0;0;0;0;0;0;0;0;1;407444;0.227297653575312;0;0.227297653575312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.006.286/0001-90;2020-12-01;1;15249;2676000;1;0.94611846038864;0.0538815396113602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.098.422/0001-19;2020-12-01;1;44;83104;0.0616;0.0616;0;9;1131656;0.8384;0.8384;0;1;134990;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.254.249/0001-09;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;41069801.0387;0.38663;0;0.38663;0;0;0;0;0;1;65155198.9612;0.61337;0;0.61337
15.296.696/0001-12;2020-12-01;1;5424;1546967;0.86673169;0.71400269;0.152729;;;;;;1;237861;0.1332683;;0.1332683;;;;;;;;;;;;;;;;;;;;;;;;;
15.333.306/0001-37;2020-12-01;1;7597;2393809;0.627957623906266;0.482224679339621;0.145732944566645;2;608822;0.15970965791417;0.0667485122853684;0.0929611456288013;2;809424;0.212332718179565;0;0.212332718179565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.348.117/0001-38;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;1000;1;;1;;;;;;;;;;
15.394.563/0001-89;2020-12-01;1;856;74559;0.694;0.857348703170029;0.141210374639769;1;7425;0.0691;0;1;0;0;0;0;0;0;0;0;0;0;1;25497;0.237;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.447.108/0001-02;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1089450000;1;0;1
15.447.110/0001-73;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;432488772;1;0;1
15.461.076/0001-91;2020-12-01;1;5;198096;0.1077;;1;1;153809;0.0835;;1;2;390470;0.212;;1;2;599296;0.3254;;1;1;500000;0.2714;;1;;;;;;;;;;;;;;;
15.538.445/0001-05;2020-12-01;1;16877;1798000;1;0.9925;0.0075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.570.431/0001-60;2020-12-01;1;3332;520085;0.74;0.3848;0.3552;2;91436;0.13;0;0.13;1;88479;0.13;0;0.13;;;;;;;;;;;;;;;;;;;;;;;;;
15.576.907/0001-70;2020-12-01;1;36696;9758367;0.912514490695646;0.81345270166617;0.18654729833383;1;935564;0.087485509304296;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.769.670/0001-44;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;295198;0.5723;0.646;0.354
15.799.397/0001-09;2020-12-01;1;7289;1030502;0.5676;0.5064;0.0611;0;0;0;0;0;1;231698;0.1276;0;0.1276;0;0;0;0;0;0;0;0;0;0;1;553496;0.3048;0;0.3048;0;0;0;0;0;0;0;0;0;0
16.543.270/0001-89;2020-12-01;1;21;575979.94;0.537;0;0.537;2;158850.33;0.1481;0;0.1481;1;158850.33;0.1481;0;0.1481;1;178907.74;0.1668;0;0.1668;;;;;;;;;;;;;;;;;;;;
16.671.412/0001-93;2020-12-01;1;44094;4517510;0.947047231714033;0.829394142680247;0.117653089033773;1;252590;0.0529527682857802;;0.0529527682857802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.706.958/0001-32;2020-01-01;1;63392;39097087;1;0.96;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.706.958/0001-32;2020-06-01;1;66864;39097087;1;0.93;0.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.802.320/0001-03;2020-12-01;1;18404;2414570;1;0.9979;0.0021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.841.067/0001-99;2020-12-01;1;44;3107;0.1182;0;0;2;3420;0.13;0;0;;;;0;0;;;;0;0;2;11764;0.4475;0;0;1;8000;0.3043;0;0;;;;0;0;;;;0;0
16.915.868/0001-51;2020-12-01;1;3109;801823;0.6393;0.4899;0.1494;3;270722;0.2159;0;0.2159;1;181619;0.1448;0;0.1448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.915.968/0001-88;2020-12-01;1;26342;2887144;1;0.9754;0.0246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.924.913/0001-34;2020-06-01;1;54;69803100;0.83;0.815;0.015;2;14296900;0.17;0.17;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.929.519/0001-99;2020-12-01;1;1029;4066815;0.536;0.9758;0.0242;5;2536339;0.3343;0.8447;0.1553;1;983971;0.1297;1;;;;;;;;;;;;;;;;;;;;;;;;;;
17.007.443/0001-07;2020-06-01;1;60;11615;0.6413;0.6413;;6;6498;0.3587;0.3587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.007.528/0001-95;2020-06-01;1;52;18662.26560001;0.358889723077046;0.304750000000134;0.0541397230769127;3;14672;0.282153846153792;0.282153846153792;0;1;7184.7344;0.138167969230743;0.138167969230743;0;;;;;;1;11481;0.220788461538419;0.220788461538419;0;;;;;;;;;;;;;;;
17.025.970/0001-44;2020-12-01;1;2377;10082434;0.243;0.243;;10;31412099;0.757;0.757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.035.124/0001-05;2020-06-01;1;1;65095;0.0148;0.0148;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4344895;0.9852;0;0.9852
17.098.794/0001-70;2020-12-01;2;2691;1145760;0.727;0.1641;0.5629;2;230000;0.146;0;0.146;1;200000;0.127;0;0.127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.144.039/0001-85;2020-12-01;1;3892;602288;0.4256;0.3509;0.0747;2;187227;0.1323;0;0.1323;1;189653;0.134;0;0.134;0;0;0;0;0;0;0;0;0;0;1;435832;0.308;0;0.308;0;0;0;0;0;0;0;0;0;0
17.156.502/0001-09;2020-12-01;1;6480;1719636;0.87;0.92;0.08;2;253209;0.13;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.161.979/0001-82;2020-12-01;1;48;792960;0.8006;0.8005;0.0001;2;197540;0.1994;0.1994;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.198.404/0001-34;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;15.987120728;1;;1
17.198.500/0001-82;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;88267;1;0;1
17.209.378/0001-00;2020-06-01;1;138;106178;0.85556629;0.82488;0.030675;2;17926;0.1444;0.1444;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.211.882/0001-37;2020-12-01;1;1;1000;0.05;0;0;1;2000;0.1;0;0;;;;;;;;;;;;;;;;1;7325;0.36625;0;0;1;9675;0.48375;0;0;;;;;
17.216.625/0001-98;2020-06-01;1;76;35592;0.6471;0.6071;0.04;;;;;;;;;;;;;;;;;;;;;1;19408;0.3529;;0.3529;;;;;;;;;;
17.282.011/0001-04;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;375129;1;0;1
17.308.805/0001-08;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;164630;1;0;1
17.311.079/0001-74;2020-12-01;1;53;169642;0.1187;0.1182;0.0005;2;226875;0.1587;;0.1587;4;678266;0.4744;;0.4744;;;;;;1;354957;0.2483;;0.2483;;;;;;;;;;;;;;;
17.324.357/0001-28;2020-12-01;1;16793;4488687;1;0.9233;0.0767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.329.029/0001-14;2020-01-01;2;1836;287090;78.482992;74.649739;3.833252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;78709;21.517007;0;21.517007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.329.029/0001-14;2020-12-01;1;14664;2580616;0.9427;0.8535;0.0892;1;156898;0.0573;0;0.0573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.365.105/0001-47;2020-12-01;1;9154;5394964;0.5368;0.3412;0.1956;2;1772317;0.1763;0.0995;0.0768;1;1117814;0.1112;0;0.1112;1;1764905;0.1756;0;0.1756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.374.696/0001-19;2020-12-01;3;1156;129075;0.5282;0.2081;0.3201;;;;;;1;35000;0.1432;;0.1432;;;;;;;;;;;1;80305;0.3286;;0.3286;;;;;;;;;;
17.554.274/0001-25;2020-12-01;1;181681;14270995;1;0.8408;0.1592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.568.605/0001-86;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;263055927;1;0;1
17.590.518/0001-25;2020-12-01;1;18078;2311025;0.8109;0.8561;0.1439;3;538975;0.1891;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.655.102/0001-48;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;29.8188999;1;0;1
17.655.115/0001-17;2020-12-01;1;;;;;;;;;;;;;;;;1;26567.6842342;0.2;;0.2;;;;;;;;;;;;;;;;1;106270.73693244;0.8;;0.8
17.655.122/0001-19;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;16.80259128;1;0;0
17.786.606/0001-05;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;18848.02189804;1;1;
17.854.016/0001-64;2020-12-01;1;2303;4681180;0.49732965;0.45157835;0.04575129;1;893580;0.9493414;0.9493414;0;2;2308970;0.2453055;0;0.2453055;1;1528900;0.16243069;0;0.16243069;;;;;;;;;;;;;;;;;;;;
17.870.926/0001-30;2020-12-01;1;337;92941;0.1123;0.79786286731968;0.237756010685663;0;0;0;0;0;0;0;0;0;0;1;144000;0.1739;0;1;0;0;0;0;0;2;590972;0.7138;0;2;0;0;0;0;0;0;0;0;0;0
18.085.673/0001-57;2020-12-01;1;1623;398699;0.698150343472619;0.665195183153294;0.0329551603193253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;172380;0.301849656527381;0;0.301849656527381;0;0;0;0;0;0;0;0;0;0
18.259.637/0001-62;2020-06-01;1;;;;;;1;10;0.0538;0.0538;0;1;23;0.1238;0;0.1238;;;;;;1;55;0.296;0;0.296;;;;;;;;;;;1;97.8;0.5264;0;0.5264
18.265.829/0001-81;2020-12-01;1;3;101.32;0.0982;0.0982;0;2;192.3;0.1866;0.1866;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;737.12;0.7152;0.7152;0
18.289.950/0001-43;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;62623089.9565258;1;0;1
18.307.582/0001-19;2020-12-01;1;62620;16295798;0.7563;0.8431;0.1569;3;5251202;0.2437;0.6781;0.3219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.308.516/0001-63;2020-12-01;1;1595;2736596;0.7193;0.9862;0.0138;2;401046;0.1054;0.5156;0.4844;;;;;1;1;667000;0.1753;1;0;;;;;;;;;;;;;;;;;;;;
18.311.024/0001-27;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;11270;1;0;1
18.330.535/0001-96;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;474468.0348389;1;0;1
18.369.510/0001-04;2020-06-01;2;1;10185.3462287;0.012419;0;0;;;;;;;;;;;1;143507.6440948;0.174985;0;0;1;166419.771;0.202923;0;0;;;;;;;;;;;1;500000;0.609672;0;0
18.497.672/0001-10;2020-12-01;1;2;3420996.02;0.0597;0;0.0597;3;14230664.59;0.2485;0;0.2485;1;5994001.6;0.1047;0;0.1047;0;0;0;0;0;1;16323208.28;0.2851;0;0.2851;1;17293500.52;0.302;0;0.302;0;0;0;0;0;0;0;0;0;0
18.730.914/0001-73;2020-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;55.09;1;0;0
18.874.954/0001-99;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0.5849;1;0;1
18.874.965/0001-79;2020-12-01;1;45;57940;0.3475;1;0;7;108810;0.6525;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.929.353/0001-36;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;43292.49;1;0;1;;;;;
18.950.957/0001-64;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;156343;1;0;1
18.979.895/0001-13;2020-06-01;2;25874;7327386;0.944998612948727;0.809397746335083;0.135600866613644;1;426473;0.0550013870512734;0;0.0550013870512734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.026.454/0001-60;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;102475.02575793;1;0;1
19.107.604/0001-60;2020-12-01;1;;;;;;3;60000;0.2069;0;0.2069;2;80000;0.2759;0;0.2759;1;50000;0.172414;0;0.1724;;;;;;1;100000;0.344828;0;0.3448;;;;;;;;;;
19.131.224/0001-60;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1068.13163403;1;0;1
19.213.231/0001-01;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;130250.4;100;100;
19.239.245/0001-02;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;436312;1;0;1
19.249.956/0001-50;2020-06-01;1;47;48;0.0033;0.6041667;0.3958333;5;7031.5;0.49;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;7270.5;0.5066551;0;1
19.249.989/0001-08;2020-06-01;1;98;26819;0.705299145299145;0.794101196912637;0.205898803087364;3;7286;0.191610782380013;0.686247598133407;0.313752401866593;1;3920;0.103090072320842;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
19.267.845/0001-76;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;27890.38;1;0;1
19.419.994/0001-03;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1506194;1;0;1
19.442.626/0001-86;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;187470;1;;1
19.628.741/0001-40;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;303214000;1;0;1
19.722.048/0001-31;2020-12-01;1;88;661733;0.1;0;0.1;2;147776;0.1;0;0.1;1;914535;0.1;0;0.1;;;;;;;;;;;;;;;;265;1020131.918;0.1;0;0.1;2;1187273;0.9;0;0.9
19.872.887/0001-36;2020-06-01;1;20;40000;0.1081;0.0857;0.0224;1;30000;0.0811;0;0.0811;2;90000;0.2432;0;0.2432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;210000;0.5676;0;0.5676;;;;;
19.872.996/0001-53;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;91195902.32;1;0;1
19.878.616/0001-98;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;251869767;1;0;1
19.959.754/0001-00;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;9103.05606227;1;1;
20.003.001/0001-05;2020-06-01;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25288;1;0;1
20.019.120/0001-48;2020-06-01;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1124907;1;0;1
20.040.197/0001-08;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;78540000;1;0;1
20.118.470/0001-61;2020-12-01;1;;;;;;1;473.06878222;0.088;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;4901.02922023;0.912;;1
20.118.492/0001-21;2020-12-01;1;47;1204800;0.3012;0.3012;;7;2795200;0.6988;0.6988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.118.507/0001-51;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;28897.74017988;1;0;1
20.132.453/0001-89;2020-06-01;1;1;366007.13;0.0424;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;8262002.08;0.9576;1;0
20.216.935/0001-17;2020-12-01;1;13828;2900973;0.78;0.99;0.01;3;818065;0.22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.265.467/0001-70;2020-12-01;1;39;98;0.000452;0.000453;0;11;216606;0.999548;0.999547;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.680.775/0001-62;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;916035;1;0;1
20.716.161/0001-93;2020-12-01;1;14;393000;0.3797;0;1;3;237000;0.229;0;1;2;225000;0.2174;0;1;1;180000;0.1739;0;1;;;;;;;;;;;;;;;;;;;;
20.717.355/0001-03;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;66857.6331681;1;0;1
20.748.515/0001-81;2020-12-01;1;21382;11679182;0.790267;0.427554;0.362713;1;770548;0.052139;0;0.052139;;;;;;1;2329051;0.157594;0;0.157594;;;;;;;;;;;;;;;;;;;;
20.787.427/0001-99;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;22193;1;0;1
20.990.694/0001-69;2020-06-01;1;1;2973.51;0.016141;0;0;2;23566.68;0.127923;0;0;;;;;;;;;;;4;157685.63;0.855936;0;0;;;;;;;;;;;;;;;
21.044.600/0001-21;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;290062066.22;1;0;1
21.067.825/0001-01;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;176611475.23;1;0;1
21.085.472/0001-64;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;84400000;1;0;1
21.085.863/0001-89;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;191100000;1;0;1
21.085.888/0001-82;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;14500000;1;0;1
21.126.204/0001-43;2020-12-01;1;69;625540;1;0.9863;0.0137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.156.164/0001-82;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;820.10581339;1;0;1
21.398.200/0001-14;2020-12-01;1;3;24649.82175;0.0421;0.0021;0.04;3;227617.436946;0.3889;0.0726;0.3163;0;0;0;0;0;1;102708;0.1755;0;0.1755;0;0;0;0;0;1;230243.422029;0.3934;0;0.3934;;;;;;;;;;
21.408.063/0001-51;2020-12-01;1;65697;8552711.9380769;1;0.8627;0.1373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.500.481/0001-74;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;650000;1;0;1
21.500.514/0001-86;2020-06-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1780984;1;0;1
21.826.249/0001-20;2020-12-01;1;149;34305.9823736;0.555555555555556;0.506172839506172;0.0493827160493827;1;3811.78017;0.0617283950617283;0.0617283950617283;0;;;;;;;;;;;;;;;;1;23633.03707;0.382716049382715;0;0.382716049382715;;;;;;;;;;
21.917.235/0001-12;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;133254.7;1;0;1
22.003.469/0001-17;2020-12-01;1;2;0.62499443;0.037;0.037;;;;;;;4;7.82241055;0.4637;0.3207;0.143;;;;;;;;;;;;;;;;1;8.42252511;0.4993;;0.4993;;;;;
22.044.621/0001-00;2020-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;1
22.081.808/0001-83;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1635.77031094;1;;1
22.103.617/0001-75;2020-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;84969815.76;1;0;1
22.104.821/0001-00;2020-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;30054803.03;1;;1
22.169.671/0001-13;2020-12-01;1;43;21032;0.334;0.334;0;8;41851;0.6654;0.5893;0.0761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.169.716/0001-50;2020-12-01;1;35;18056.5;0.2715;0.1576;0.1139;1;5390;0.081;;0.081;2;17325;0.2603;;0.2603;1;10395;0.1562;0.1562;;1;15400;0.231;;0.231;;;;;;;;;;;;;;;
22.211.522/0001-75;2020-12-01;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;180;1;0;1
22.219.335/0001-38;2020-12-01;1;38825;3375787;0.9377;0.9224;0.0152;1;224213;0.0622;0;0.0622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.340.978/0001-35;2020-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;3;72.27704048;1;0;0;;;;;;;;;;
22.459.737/0001-00;2020-06-01;2;8;430249;0.2905;0;0.2905;1;140557;0.0949;0;0.0949;0;0;0;0;0;0;0;0;0;0;1;327273;0.2209;0;0.2209;1;583187;0.3937;0;0.3937;0;0;0;0;0;0;0;0;0;0
22.646.161/0001-90;2020-12-01;1;5;34152.39;0.1042;0;0.1042;1;27835;0.0849;0;0.0849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;108917.09;0.3322;0;0.3322;1;156987.15;0.4788;0;0.4788;0;0;0;0;0
22.862.226/0001-34;2020-12-01;1;0;0;0;0;0;1;16300;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;146700;0.9;0;0.9
22.957.521/0001-74;2020-12-01;1;7;9432146.63;0.1721;0.068;0.931034482758621;2;6173172.7;0.1126;;1;;;;;;;;;;;;;;;;2;39212580.64;0.7153;;1;;;;;;;;;;
23.120.006/0001-06;2020-12-01;2;68;825356;0.392;1;0;;;;;;;;;;;;;;;;;;;;;2;1280000;0.608;0;1;;;;;;;;;;
23.120.027/0001-13;2020-12-01;1;779;865580;0.803;0.955666251556662;0.0442092154420922;0;0;0;0;0;0;0;0;0;0;1;212462;0.197;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.120.098/0001-16;2020-12-01;1;38;33139;0.0151;1;0;12;2157469;0.9849;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.179.381/0001-13;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;88300;1;;1
23.426.470/0001-17;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2248545.74566;1;0;1
23.532.837/0001-87;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;43154452.043;0.3;0;1;;;;;;1;100693721.427;0.7;0;1
