CNPJ_Fundo;Data_Referencia;Versao;Numero_Cotistas_Faixa_Ate_5;Numero_Cotas_Detidas_Faixa_Ate_5;Percentual_Cotas_Detidas_Faixa_Ate_5;Percentual_Detido_PF_Faixa_Ate_5;Percentual_Detido_PJ_Faixa_Ate_5;Numero_Cotistas_Faixa_5a10;Numero_Cotas_Detidas_Faixa_5a10;Percentual_Cotas_Detidas_Faixa_5a10;Percentual_Detido_PF_Faixa_5a10;Percentual_Detido_PJ_Faixa_5a10;Numero_Cotistas_Faixa_10a15;Numero_Cotas_Detidas_Faixa_10a15;Percentual_Cotas_Detidas_Faixa_10a15;Percentual_Detido_PF_Faixa_10a15;Percentual_Detido_PJ_Faixa_10a15;Numero_Cotistas_Faixa_15a20;Numero_Cotas_Detidas_Faixa_15a20;Percentual_Cotas_Detidas_Faixa_15a20;Percentual_Detido_PF_Faixa_15a20;Percentual_Detido_PJ_Faixa_15a20;Numero_Cotistas_Faixa_20a30;Numero_Cotas_Detidas_Faixa_20a30;Percentual_Cotas_Detidas_Faixa_20a30;Percentual_Detido_PF_Faixa_20a30;Percentual_Detido_PJ_Faixa_20a30;Numero_Cotistas_Faixa_30a40;Numero_Cotas_Detidas_Faixa_30a40;Percentual_Cotas_Detidas_Faixa_30a40;Percentual_Detido_PF_Faixa_30a40;Percentual_Detido_PJ_Faixa_30a40;Numero_Cotistas_Faixa_40a50;Numero_Cotas_Detidas_Faixa_40a50;Percentual_Cotas_Detidas_Faixa_40a50;Percentual_Detido_PF_Faixa_40a50;Percentual_Detido_PJ_Faixa_40a50;Numero_Cotistas_Faixa_Acima_50;Numero_Cotas_Detidas_Faixa_Acima_50;Percentual_Cotas_Detidas_Faixa_Acima_50;Percentual_Detido_PF_Faixa_Acima_50;Percentual_Detido_PJ_Faixa_Acima_50
14.788.492/0001-36;2023-06-01;1;51;2550;0.000659020522755794;0.000659020522755794;0;4;1134548;0.293211927863349;0.293211927863349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2732280.740038;0.706129051613895;0;0.706129051613895
14.793.782/0001-78;2023-12-01;1;1410;357873;0.4823;0.669;0.331;1;43535;0.0586;0;1;1;99542;0.1342;0;1;2;241050;0.3249;0;1;;;;;;;;;;;;;;;;;;;;
15.006.267/0001-63;2023-12-01;1;3625;3087220;0.311840404040404;0.0706011111111111;0.241239292929293;3;2239798;0.226242222222222;0;0.226242222222222;0;0;0;0;0;0;0;0;0;0;2;4572982;0.461917373737374;0;0.461917373737374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.006.286/0001-90;2023-12-01;1;10460;2676000;1;0.9583;0.041687;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.098.422/0001-19;2023-12-01;1;44;85592;0.0617439090721533;0;0.0617439090721533;10;1300650;0.938256090927847;0;0.938256090927847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.333.306/0001-37;2023-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.348.117/0001-38;2023-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;3;1000;1;;1;;;;;;;;;;
15.394.563/0001-89;2023-12-01;1;1209;68482;0.6372;0.89202762084118;0.107752667922159;2;13050;0.1214;0;1;0;0;0;0;0;0;0;0;0;0;1;25949;0.2414;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.447.108/0001-02;2023-12-01;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21841230.103;0;0;0
15.447.110/0001-73;2023-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;212357343;0.486699998669099;0;0.486699998669099;0;0;0;0;0;0;0;0;0;0;1;223963478;0.513300001330901;0;0.513300001330901
15.461.076/0001-91;2023-12-01;1;5;198096;0.1077;;1;1;153809;0.0835;;1;2;390470;0.212;;1;2;599296;0.3254;;1;1;500000;0.2714;;1;;;;;;;;;;;;;;;
15.463.207/0001-70;2023-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;10000;1;;1
15.489.509/0001-17;2023-12-01;1;87;227440;0.046644;0.046644;0;10;4648689.319475;0.953356;0.953356;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.538.445/0001-05;2023-12-01;1;25719;1798000;1;0.9964;0.0036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.570.431/0001-60;2023-12-01;1;5207;588325;0.8404;0.6066;0.2337;2;111675;0.1595;0;0.1595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.576.907/0001-70;2023-12-01;2;50788;10857648;0.8696;0.6673;0.2023;2;1627699;0.1304;0.0554357840434871;0.0749329594123415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.769.670/0001-44;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;336343;0.652;0.3059;0.3461
15.798.220/0001-80;2023-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;18954.58715502;1;;1
15.799.397/0001-09;2023-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.543.270/0001-89;2023-12-01;1;15;279498.90568317;0.2604;0.0008;0.2596;6;453238.10158678;0.4227;0;0.4227;1;114631.550288;0.1069;0;0.1069;0;0;0;0;0;1;225219.79291415;0.21;0;0.21;;;;;;;;;;;;;;;
16.671.412/0001-93;2023-12-01;1;61574;6395050;1;0.878386720979508;0.121613279020492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.685.929/0001-31;2023-12-01;1;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
16.706.958/0001-32;2023-06-01;1;245313;57097087;1;0.89;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.802.320/0001-03;2023-12-01;1;23732;2414570;1;0.9987;0.0013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.802.360/0001-47;2023-06-01;1;5;1554.546709;0.122993198905951;0;0;2;1841.77;0.145717836998755;0;0;1;1463.0239;0.115752063604839;0;0;;;;;;1;2710.6410757;0.214461498683866;0;0;;;;;;1;5069.319944;0.401076321850357;0;0;;;;;
16.841.067/0001-99;2023-12-01;1;60;2480;0.094328;0.018181;0.076147;2;4059;0.154387;0;0.154387;;;;;;;;;;;2;11752;0.446997;0;0.446997;1;8000;0.304286;0;0.304286;;;;;;;;;;
16.915.968/0001-88;2023-12-01;1;30433;4426834;1;0.9983;0.0017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.924.913/0001-34;2023-06-01;1;54;69803100;0.83;0.9819;0.0181;2;14296900;0.17;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.929.519/0001-99;2023-12-01;1;1140;836941;0.5515;0.9731;0.0269;5;507267;0.3343;0.8447;0.1553;1;173217;0.1142;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.007.443/0001-07;2023-06-01;1;60;696927.8874;0.6413;0.6413;0;6;389852.1126;0.3587;0.3587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.007.528/0001-95;2023-06-01;1;47;7647.00000592;0.147057692404796;0.158596153941944;0.0576923076857397;6;24872;0.478307692253239;0.351384615344612;0.0576923076857397;;;;;;1;8000;0.153846153828639;;0.153846153828639;1;11481;0.220788461513326;;0.220788461513326;;;;;;;;;;;;;;;
17.025.970/0001-44;2023-12-01;1;2161;10082434;0.243;0.9999;0.0001;9;31412099;0.757;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.035.124/0001-05;2023-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1000;1;1;0
17.098.794/0001-70;2023-12-01;1;2489;1145760;0.727115804437224;0.1414;0.5857;2;230000;0.145961313905671;0;0.146;1;200000;0.126922881657105;0;0.1269;;;;;;;;;;;;;;;;;;;;;;;;;
17.144.039/0001-85;2023-12-01;1;3120;484909;0.3427;0.26;0.0827;1;70940;0.0501;;0.0501;;;;;;;;;;;;;;;;;;;;;;;;;;1;859151;0.6072;;0.6072
17.156.502/0001-09;2023-12-01;1;26899;3728375;1;0.8776;0.1224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.161.979/0001-82;2023-12-01;2;66;1660568;0.8297;0.8297;;2;340787;0.1703;0.1703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.198.500/0001-82;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;88267;1;0;1
17.216.625/0001-98;2023-06-01;1;87;35592;0.6471;0.638;0.0091;;;;;;;;;;;;;;;;;;;;;;;;;;1;19408;0.3529;;0.3529;;;;;
17.282.011/0001-04;2023-12-01;1;1;422702;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.308.805/0001-08;2023-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;188400;1;1;0
17.311.079/0001-74;2023-12-01;1;44;169642;0.1186;0.000501;0.1181;2;226875;0.1587;;0.1587;4;678266;0.4744;;0.4744;;;;;;1;354956.999990396;0.248266817736369;;0.248266817736369;;;;;;;;;;;;;;;
17.324.357/0001-28;2023-12-01;1;17597;4492326;1;0.9346;0.0654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.329.029/0001-14;2023-12-01;1;20497;3552306;0.931481;0.80218739122723;0.145292547906695;1;196909;0.0525200608660746;0;0.0525200608660746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.331.883/0001-15;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;30.19071348;1;0;1
17.374.696/0001-19;2023-12-01;1;1134;1516276;0.6205;0.1677;0.4528;;;;;;1;597635;0.2446;;0.2446;1;329889;0.135;;0.135;;;;;;;;;;;;;;;;;;;;
17.554.274/0001-25;2023-12-01;1;275919;21243688;1;0.7397;0.2603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.568.605/0001-86;2023-12-01;1;1;269905927;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.590.518/0001-25;2023-12-01;1;14598;2304791;0.808698596491228;0.899698497607809;0.100301502392191;3;545209;0.191301403508772;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.655.102/0001-48;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;100.8838;1;0;1
17.655.115/0001-17;2023-12-01;1;;;;;;;;;;;;;;;;1;30746.7077;0.2;0;0.2;;;;;;;;;;;;;;;;1;122986.9232;0.8;0;0.8
17.655.122/0001-19;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;16.80259128;1;0;1
17.786.606/0001-05;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;18848.02189804;1;1;
17.854.016/0001-64;2023-12-01;1;4105;5036137;0.5348;0.8998;0.1002;2;1543119;0.1639;1;0;1;1308970;0.139;;1;1;1528900;0.1623;;1;;;;;;;;;;;;;;;;;;;;
17.870.926/0001-30;2023-12-01;1;690;96019;0.116;0.723275862068966;0.276724137931034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;731894;0.884;0;1
18.085.673/0001-57;2023-12-01;1;10744;1609261;0.9478;0.8568;0.091;1;88671;0.0522;0;0.0522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.259.637/0001-62;2023-06-01;1;0;0;0;0;0;1;10;0.0538;1;0;1;23;0.1238;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;152.8;0.8224;0;1
18.265.829/0001-81;2023-12-01;1;3;101.3211;0.0982;0.0982;0;2;192.2961;0.1866;0.1866;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;737.1246;0.7152;0.7152;0
18.289.950/0001-43;2023-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;62623089.9565228;1;0;1
18.307.582/0001-19;2023-12-01;1;69475;16549940;0.7192;0.8213;0.1787;2;3703665;0.1609;1;0;1;2758395;0.1199;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.308.516/0001-63;2023-12-01;2;782;1997326;0.216664685146583;0.179982843218081;0.0366818419285021;3;2217784;0.240579390686913;0.148788112441574;0.0917912782453393;0;0;0;0;0;0;0;0;0;0;1;1916982;0.207949178782866;0;0.207949178782866;1;3086420;0.334806745383636;0;0.334806745383636;0;0;0;0;0;0;0;0;0;0
18.311.024/0001-27;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;11270;1;0;1
18.312.285/0001-61;2023-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;37095271;0.160000000461117;0;0.160000000461117;2;118241176.001826;0.510000000129805;0.510000000129805;0;1;76508996.08;0.329999999409078;0.329999999409078;0;0;0;0;0;0;0;0;0;0;0
18.330.535/0001-96;2023-12-01;1;2;15277.6444359;0.0322;0;0.0322;0;0;0;0;0;1;53480.052867;0.1127;0;0.1127;0;0;0;0;0;0;0;0;0;0;1;172830.179907;0.3643;0;0.3643;1;232880.157629;0.4908;0;0.4908;0;0;0;0;0
18.369.510/0001-04;2023-06-01;1;1;10185.3462287;0.012419;0;0.0124;;;;;;;;;;;1;143507.6440948;0.174985;0;0.174985;1;166419.771;0.202923;0;0.202923;;;;;;;;;;;1;500000;0.609672;0;0.609672
18.497.672/0001-10;2023-12-01;1;0;0;0;0;0;1;4186978.2235;0.064;0;0.064;2;15906592.0841;0.2434;0;0.2434;0;0;0;0;0;0;0;0;0;0;2;45268404.5405;0.6926;0;0.6926;0;0;0;0;0;0;0;0;0;0
18.647.268/0001-85;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;1;6220;0.251618;0;0.251618;;;;;;;;;;;1;18500;0.748381;0;0.748381
18.730.914/0001-73;2023-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;55.1165906;1;0;1
18.874.954/0001-99;2023-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;182.703586;1;;1
18.874.965/0001-79;2023-12-01;1;53;166750;1;0.924528;0.075471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.929.353/0001-36;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;45248.7866;1;0;1;;;;;
18.950.957/0001-64;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;217017;1;0;1
18.979.895/0001-13;2023-06-01;1;224661;31782814;1;0.866524310905888;0.133475689094112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.026.454/0001-60;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;102475.0258;1;0;1
19.107.604/0001-60;2023-12-01;1;;;;;;3;60000;0.2069;;0.2069;2;80000;0.2759;;0.2759;1;50000;0.1724;;0.1724;;;;;;1;100000;0.3448;;0.3448;;;;;;;;;;
19.131.224/0001-60;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1068.13163403;1;0;1
19.213.231/0001-01;2023-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;211143.4925801;100;100;
19.239.245/0001-02;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;436312;1;0;1
19.249.956/0001-50;2023-06-01;1;47;48;0.0033;0.5833;0.4167;5;7031.5;0.49;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;7270.5;0.5066551;0;1
19.249.989/0001-08;2023-06-01;1;963;206275;0.3828;0.8515;0.1485;2;56796;0.1054;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;275800;0.5118;1;0
19.267.845/0001-76;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;28542.6119;1;0;1
19.419.994/0001-03;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1506194;1;0;1
19.628.741/0001-40;2023-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;303214000;1;0;1
19.872.887/0001-36;2023-06-01;1;65;71759;0.137998076923077;0.0966596153846154;0.0413384615384615;3;123080;0.236692307692308;0.054;0.182692307692308;2;115161;0.221463461538462;0;0.221463461538462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;210000;0.403846153846154;0;0.403846153846154;0;0;0;0;0
19.872.996/0001-53;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;195511401.07;1;0;1
19.878.616/0001-98;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;282225267;1;0;1
20.019.120/0001-48;2023-06-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1638907;1;1;0
20.118.470/0001-61;2023-12-01;1;;;;;;;;;;;1;852.98946972;0.148242387743689;0.148242387743689;;;;;;;;;;;;;;;;;;;;;;1;4901.02922023;0.851757612256311;;0.851757612256311
20.118.492/0001-21;2023-12-01;1;46;1205199.96;0.3013;0.3013;0;7;2794800.04;0.6987;0.6987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.118.507/0001-51;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;30071.8312767;1;0;1
20.132.453/0001-89;2023-06-01;1;56;565185.8032;0.6501;0.6501;0;5;244083.9075;0.3499;0.3499;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.173.064/0001-00;2023-06-01;1;21;7107;0.1418;0.0842;0.0576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;43000;0.8582;0;0.8582;0;0;0;0;0
20.216.935/0001-17;2023-12-01;1;2;633755;0.198;0.996;0.003;16829;2558985;0.802;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.265.467/0001-70;2023-12-01;1;39;98;0.00044542204070678;0.0452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;219918.05453672;0.999554577959293;99.9548;0
20.680.775/0001-62;2023-12-01;1;1;974464.3273113;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.716.161/0001-93;2023-12-01;1;14;393000;0.3797;0;1;3;237000;0.229;0;1;2;225000;0.2174;0;1;1;180000;0.1739;0;1;;;;;;;;;;;;;;;;;;;;
20.717.355/0001-03;2023-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;66857.6331681;1;0;1
20.748.515/0001-81;2023-12-01;1;119068;12069944;0.8167;0.7513;0.2487;1;770548;0.0521;0;1;1;1938289;0.1312;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.990.694/0001-69;2023-06-01;1;1;2973.52;0.016141;0;0;2;23566.682012;0.127923;0;0;;;;;;;;;;;4;157685.63143527;0.8559;0;0;;;;;;;;;;;;;;;
21.044.600/0001-21;2023-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;290062066.22;1;0;1
21.067.825/0001-01;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;341894475.745657;1;0;1
21.085.863/0001-89;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;190938075.594535;1;0;1
21.126.204/0001-43;2023-12-01;3;58;97627;0.1561;0.1561;6E-06;9;527913;0.8439;0.8439;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.156.164/0001-82;2023-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;935.50889664;1;0;1
21.408.063/0001-51;2023-12-01;1;86371;12179186.94;1;0.877;0.123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.500.481/0001-74;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;659857.5872471;1;0;1
21.500.500/0001-62;2023-06-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1752306;1;0;1
21.500.514/0001-86;2023-06-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1780984;1;0;1
21.826.249/0001-20;2023-12-01;1;148;37355.4065035999;0.6049;0.8878;0.1122;1;3811.78017;0.0617;1;0;;;;;;;;;;;;;;;;1;20583.61294;0.3334;0;1;;;;;;;;;;
21.862.783/0001-92;2023-12-01;1;;;;;;;;;;;;;;;;2;14297.0476;0.37353;0;0.37353;;;;;;;;;;;;;;;;1;23978.4313;0.626469;0;0.626469
21.917.235/0001-12;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;139059.3414;1;0;1
22.003.469/0001-17;2023-12-01;1;1;3084.99;0.0091;0.0091;0;3;83107.46;0.2464;0.2464;0;2;82756.34;0.2453;0.1023;0.143;;;;;;;;;;;;;;;;1;168451.2;0.4992;0;0.4992;;;;;
22.081.808/0001-83;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1635.77031094;1;1;
22.103.617/0001-75;2023-06-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16993864.971405;0.19999884453048;0;0.199999;1;18690414.5287655;0.219965341365175;0;0.219965;0;0;0;0;0;0;0;0;0;0;1;49285536.2570156;0.580035814104345;0;0.580036
22.169.671/0001-13;2023-12-01;1;45;11241;0.1788;0.9995;0.0005;10;51642;0.8212;0.9092;0.0908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.169.716/0001-50;2023-12-01;1;39;28347.1;0.2784;0.1336;0.1448;1;8893.19946448;0.0876;0;0.0876;2;25884.14;0.2547;0;0.2547;1;15530.88367914;0.153;0.153;0;1;23008.79070453;0.2263;0;0.2263;;;;;;;;;;;;;;;
22.211.522/0001-75;2023-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;180;1;0;1
22.219.335/0001-38;2023-12-01;1;46771;6257873;1;0.9809;0.0191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.340.978/0001-35;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;78.3184;1;0;1;;;;;;;;;;
22.459.737/0001-00;2023-06-01;1;36;553024;0.373345503103426;0.00982470400319727;0.363520799100229;1;140557;0.0948897767180236;0;0.0948897767180236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;787685;0.53176472017855;0;0.53176472017855
22.503.991/0001-68;2023-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;431207.40500833;1;;1
22.646.161/0001-90;2023-12-01;1;1;6689.97287707;0.0197;0;0.0197;2;59492.40084907;0.175;0;0.175;0;0;0;0;0;0;0;0;0;0;1;69753.089543;0.2052;0;0.2052;0;0;0;0;0;0;0;0;0;0;1;203956.16639086;0.6001;0;0.6001
22.862.226/0001-34;2023-12-01;1;0;0;0;0;0;1;179300;0.0953;0;0.0953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;179300;0.9072;0;0.9072
23.120.006/0001-06;2023-12-01;1;20;33938.5801;0.0747;0.0747;0;3;115201.00986;0.253646;0.253646;0;5;305039.8401;0.671684;0.671684;0;;;;;;;;;;;;;;;;;;;;;;;;;
23.120.027/0001-13;2023-12-01;1;2818;2308043;0.646333400448448;0.615026859581084;0.0313065408673644;1;253148;0.0708903636789799;0;0.0708903636789799;0;0;0;0;0;0;0;0;0;0;1;1009788;0.282776235872572;0;0.282776235872572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.179.381/0001-13;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;96344;1;0;1
23.426.470/0001-17;2023-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1908146;0.369961358665954;0;0.369961358665954;0;0;0;0;0;1;3249544;0.630038641334046;0;0.630038641334046
23.532.837/0001-87;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;43590330.727611;0.3;0;1;;;;;;1;101710938.858817;0.7;0;1
23.533.796/0001-43;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;23560152.542497;0.3;0;1;;;;;;1;54973689.2558263;0.7;0;1
23.537.203/0001-17;2023-12-01;1;1;78155673;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.538.112/0001-04;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;49650000;1;0;1
23.541.587/0001-41;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1399771165.27;1;0;1
23.570.871/0001-46;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;543497663;1;;1
23.582.914/0001-03;2023-12-01;1;1;94711593;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
