CNPJ_Fundo;Data_Referencia;Versao;Numero_Cotistas_Faixa_Ate_5;Numero_Cotas_Detidas_Faixa_Ate_5;Percentual_Cotas_Detidas_Faixa_Ate_5;Percentual_Detido_PF_Faixa_Ate_5;Percentual_Detido_PJ_Faixa_Ate_5;Numero_Cotistas_Faixa_5a10;Numero_Cotas_Detidas_Faixa_5a10;Percentual_Cotas_Detidas_Faixa_5a10;Percentual_Detido_PF_Faixa_5a10;Percentual_Detido_PJ_Faixa_5a10;Numero_Cotistas_Faixa_10a15;Numero_Cotas_Detidas_Faixa_10a15;Percentual_Cotas_Detidas_Faixa_10a15;Percentual_Detido_PF_Faixa_10a15;Percentual_Detido_PJ_Faixa_10a15;Numero_Cotistas_Faixa_15a20;Numero_Cotas_Detidas_Faixa_15a20;Percentual_Cotas_Detidas_Faixa_15a20;Percentual_Detido_PF_Faixa_15a20;Percentual_Detido_PJ_Faixa_15a20;Numero_Cotistas_Faixa_20a30;Numero_Cotas_Detidas_Faixa_20a30;Percentual_Cotas_Detidas_Faixa_20a30;Percentual_Detido_PF_Faixa_20a30;Percentual_Detido_PJ_Faixa_20a30;Numero_Cotistas_Faixa_30a40;Numero_Cotas_Detidas_Faixa_30a40;Percentual_Cotas_Detidas_Faixa_30a40;Percentual_Detido_PF_Faixa_30a40;Percentual_Detido_PJ_Faixa_30a40;Numero_Cotistas_Faixa_40a50;Numero_Cotas_Detidas_Faixa_40a50;Percentual_Cotas_Detidas_Faixa_40a50;Percentual_Detido_PF_Faixa_40a50;Percentual_Detido_PJ_Faixa_40a50;Numero_Cotistas_Faixa_Acima_50;Numero_Cotas_Detidas_Faixa_Acima_50;Percentual_Cotas_Detidas_Faixa_Acima_50;Percentual_Detido_PF_Faixa_Acima_50;Percentual_Detido_PJ_Faixa_Acima_50
14.609.653/0001-87;2022-12-01;1;19;24570.2;0.300003;0;0;7;32887.98;0.401562;0;0;1;8230;0.100488;0;0;1;16211.82;0.197947;0;0;;;;;;;;;;;;;;;;;;;;
14.631.148/0001-39;2022-06-01;1;29;44575458.51;0.633;0;1;3;13720261.97;0.1948;0;1;0;0;0;0;0;1;12128083.22;0.1722;0;1;;;;;;;;;;;;;;;;;;;;
14.721.889/0001-00;2022-12-01;1;45;4320872;0.5353;0.5353;0;8;3751025;0.4647;0.4647;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.788.458/0001-61;2022-06-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;517537;1;1;0
14.788.492/0001-36;2022-06-01;1;53;2650;0.000693294766958775;0.000693294766958775;0;4;1134548;0.296821204250394;0.296821204250394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2685130;0.702485500982647;0;0.702485500982647
14.793.782/0001-78;2022-12-01;1;1691;349879;0.471535040431262;0.7852;0.2148;3;165279;0.222747978436658;0;1;;;;;;;;;;;;;;;;1;226842;0.3057;0;1;;;;;;;;;;
14.879.856/0001-93;2022-12-01;1;4269;876078;0.34724102723459;0.318658024992786;0.0285830022418041;1;210674;0.0835024463251218;0;0.0835024463251218;1;320839;0.12716728868539;0;0.12716728868539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1115377;0.442089237754898;0;0.442089237754898;0;0;0;0;0
15.006.267/0001-63;2022-12-01;1;4093;1176914;0.234699542691317;0.176768990115974;0.0579305525753427;2;835653;0.166645461731806;0;0.166645461731806;0;0;0;0;0;2;1636486;0.326347138211239;0;0.326347138211239;1;1365503;0.272307857365637;0;0.272307857365637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.006.286/0001-90;2022-12-01;2;12046;2463968;0.9208;0.9542;0.0458;1;212032;0.0792;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.098.422/0001-19;2022-12-01;1;44;85592;0.0617439090721533;0.0617439090721533;0;10;1300650;0.938256090927847;0.938256090927847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.254.249/0001-09;2022-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;41069801.0387151;0.3866;0;0.3866;0;0;0;0;0;1;65155198.9612848;0.6134;0;0.6134
15.296.696/0001-12;2022-12-01;1;3230;1032454;0.5785;0.8351;0.1649;;;;;;;;;;;1;283975;0.1591;0;1;1;468399;0.2624;0;1;;;;;;;;;;;;;;;
15.333.306/0001-37;2022-12-01;1;6056;2335582;0.612683185316057;0.466692374585361;0.145990810730695;2;667049;0.174984096504379;0.0820229508755776;0.0929611456288013;2;809424;0.212332718179565;0;0.212332718179565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.348.117/0001-38;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;1000;1;;1;;;;;;;;;;
15.394.563/0001-89;2022-12-01;1;1104;67728;0.6301;0.890810982383749;0.109189017616251;2;13112;0.122;0;1;0;0;0;0;0;0;0;0;0;0;1;26641;0.2479;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.447.108/0001-02;2022-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21173640;1;0;1
15.447.110/0001-73;2022-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;436320821;1;0;1
15.461.076/0001-91;2022-12-01;1;5;198096;0.1077;;1;1;153809;0.0835;;1;2;390470;0.212;;1;2;599296;0.3254;;1;1;500000;0.2714;;1;;;;;;;;;;;;;;;
15.463.207/0001-70;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;10000;1;;1
15.489.509/0001-17;2022-12-01;1;87;227440;0.0466;1;0;10;4648689;0.9534;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.538.445/0001-05;2022-12-01;1;32225;1798000;1;0.9959;0.0041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.570.431/0001-60;2022-12-01;1;3968;531794;0.7597;0.4461;0.3137;2;91436;0.1306;0;0.1306;1;76770;0.1097;0;0.1097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.576.907/0001-70;2022-12-01;1;45703;10652635;0.919266;0.847316;0.152684;1;935564;0.080734;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.769.670/0001-44;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;262917;0.5097;0.1195;0.3902
15.798.220/0001-80;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;18855.5331857;1;;1
15.799.397/0001-09;2022-12-01;1;4955;858102;0.472602241784968;0.423307646213904;0.0492945955710648;0;0;0;0;0;1;231698;0.127608366158212;0;0.127608366158212;0;0;0;0;0;0;0;0;0;0;1;725896;0.39978939205682;0;0.39978939205682;0;0;0;0;0;0;0;0;0;0
16.543.270/0001-89;2022-12-01;1;15;279498.90568317;0.2604;0.0008;0.2596;6;453238.10158678;0.4227;0;0.4227;1;114631.550288;0.1069;0;0.1069;0;0;0;0;0;1;225219.79291415;0.21;0;0.21;;;;;;;;;;;;;;;
16.671.412/0001-93;2022-12-01;1;66604;6395050;1;0.871435;0.128565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.706.958/0001-32;2022-06-01;1;119832;39097087;1;0.86;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.802.320/0001-03;2022-12-01;2;27574;2414570;1;0.9922;0.0078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.802.360/0001-47;2022-06-01;1;6;1676;0.132602385102328;0;0;2;1841.77;0.145717836998755;0;0;1;1285.98474857;0.101745014836276;0;0;1;2448.74891672;0.19374101842113;0;0;;;;;;;;;;;1;5069.319944;0.401076321850357;0;0;;;;;
16.841.067/0001-99;2022-12-01;1;60;2480;0.094328;0.018181;0.076147;2;4059;0.154387;0;0.154387;;;;;;;;;;;2;11752;0.446997;0;0.446997;1;8000;0.304286;0;0.304286;;;;;;;;;;
16.915.968/0001-88;2022-12-01;1;28379;4146900;1;0.963773662253732;0.0362263377462683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.924.913/0001-34;2022-06-01;1;54;69803100;0.83;0.9819;0.0181;2;14296900;0.17;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.929.519/0001-99;2022-12-01;1;1259;4184694;0.551552004217671;0.976700805363546;0.0232991946364537;5;2536339;0.334295138145213;0.844657989330291;0.155342010669709;1;866092;0.114152857637116;1;0;;;;;;;;;;;;;;;;;;;;;;;;;
17.007.443/0001-07;2022-06-01;1;62;11615;0.707223805656942;0.707223805656942;0;5;6498;0.292776194343058;0.292776194343058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.007.528/0001-95;2022-06-01;1;47;7647.00000592;0.147057692404796;0.158596153941944;0.0576923076857397;6;24872;0.478307692253239;0.351384615344612;0.0576923076857397;;;;;;1;8000;0.153846153828639;;0.153846153828639;1;11481;0.220788461513326;;0.220788461513326;;;;;;;;;;;;;;;
17.025.970/0001-44;2022-12-01;1;2241;10082434;0.24;1;0;10;31412099;0.76;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.035.124/0001-05;2022-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1000;1;1;0
17.098.794/0001-70;2022-12-01;1;2489;1145760;0.727115804437224;0.1414;0.5857;2;230000;0.145961313905671;0;0.146;1;200000;0.126922881657105;0;0.1269;;;;;;;;;;;;;;;;;;;;;;;;;
17.144.039/0001-85;2022-12-01;1;3652;458658;0.3241;0.2784;0.0457;2;157891;0.1116;0;0.1116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;798451;0.5643;0;0.5643
17.156.502/0001-09;2022-12-01;1;22196;3728375;1;0.8781;0.1219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.161.979/0001-82;2022-12-01;1;65;818511;0.8006;0.8006;;2;203833;0.1994;0.1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.198.500/0001-82;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;88267;1;0;1
17.209.378/0001-00;2022-06-01;1;164;106178;0.85556629;0.8249;0.0307;2;17926;0.1444;0.1444;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.216.625/0001-98;2022-06-01;1;86;35592;0.6471;0.638;0.0091;;;;;;;;;;;;;;;;;;;;;;;;;;1;19408;0.3529;;0.3529;;;;;
17.282.011/0001-04;2022-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;406702;1;0;1
17.308.805/0001-08;2022-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;183719;1;1;0
17.311.079/0001-74;2022-12-01;1;44;169642;0.1172;0.0003;0.1169;2;226875;0.1586;;0.1586;4;678266;0.4759;;0.4759;;;;;;1;354956.999990396;0.2483;;0.248266817736369;;;;;;;;;;;;;;;
17.324.357/0001-28;2022-12-01;1;19326;4492326;1;0.956789867876908;0.0432101321230917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.329.029/0001-14;2022-12-01;1;20497;3492323;0.931481;0.780427;0.151054;1;256892;0.068519;0;0.068519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.331.883/0001-15;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;30.104855466;1;0;1
17.374.696/0001-19;2022-12-01;1;1127;1634897.829;0.668998211392094;0.25253427354939;0.416463937842704;;;;;;1;329889.4287;0.13499035465259;;0.13499035465259;1;479012.7423;0.196011433955315;;0.196011433955315;;;;;;;;;;;;;;;;;;;;
17.554.274/0001-25;2022-12-01;1;235824;18591052;0.8068;0.6902;0.1166;1;1563719;0.0841;0;0.0841;1;2028240;0.1091;0;0.1091;;;;;;;;;;;;;;;;;;;;;;;;;
17.568.605/0001-86;2022-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;265905927;1;0;1
17.590.518/0001-25;2022-12-01;1;15675;2306343;0.8092;0.904;0.096;3;543657;0.1908;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.655.102/0001-48;2022-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;93.8456;1;0;1
17.655.115/0001-17;2022-12-01;1;;;;;;;;;;;;;;;;1;28780.6941;0.2;0;0.2;;;;;;;;;;;;;;;;1;115122.8689;0.8;0;0.8
17.655.122/0001-19;2022-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;16.80259128;1;0;0
17.786.606/0001-05;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;18848.02189804;1;1;
17.854.016/0001-64;2022-12-01;1;3949;5681180;0.6036;0.8849;0.1151;1;893580;0.0949;0;1;1;1308970;0.1391;0;1;1;1528900;0.1624;0;1;;;;;;;;;;;;;;;;;;;;
17.870.926/0001-30;2022-12-01;1;537;96018;0.116;0.689655172413793;0.310344827586207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;731895;0.884;0;1
18.085.673/0001-57;2022-12-01;1;11821;1523843;0.897463109818045;0.891051241353519;0.00641186846452624;0;0;0;0;0;1;174102;0.102536890181955;0;0.102536890181955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.259.637/0001-62;2022-06-01;1;0;0;0;0;0;1;10;0.0538;1;0;1;23;0.1238;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;152.8;0.8224;0;1
18.265.829/0001-81;2022-12-01;1;3;101.3211;0.0982;0.0982;0;2;192.2961;0.1866;0.1866;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;737.1246;0.7152;0.7152;0
18.289.950/0001-43;2022-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;62623089.9565228;1;0;1
18.307.582/0001-19;2022-12-01;1;69475;16549940;0.7192;0.8213;0.1787;2;3703665;0.1609;1;0;1;2758395;0.1199;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
18.308.516/0001-63;2022-12-01;2;1316;2847567;0.7485;0.7752;0.2248;1;290075;0.0762;0;1;;;;;;1;667000;0.1753;1;0;;;;;;;;;;;;;;;;;;;;
18.311.024/0001-27;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;11270;1;0;1
18.312.285/0001-61;2022-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;37095271;0.160000000461117;0.160000000461117;0;2;118241176.001826;0.510000000129805;0.510000000129805;0;1;76508996.08;0.329999999409078;0.329999999409078;0;0;0;0;0;0;0;0;0;0;0
18.330.535/0001-96;2022-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;474468.0348389;1;0;1
18.369.510/0001-04;2022-06-01;1;1;10185.3462287;0.012419;0;0.0124;;;;;;;;;;;1;143507.6440948;0.174985;0;0.174985;1;166419.771;0.202923;0;0.202923;;;;;;;;;;;1;500000;0.609672;0;0.609672
18.497.672/0001-10;2022-12-01;1;0;0;0;0;0;1;4186978.2235;0.064;0;0.064;2;15906592.0841;0.2434;0;0.2434;0;0;0;0;0;0;0;0;0;0;2;45268404.5405;0.6926;0;0.6926;0;0;0;0;0;0;0;0;0;0
18.647.268/0001-85;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;1;6220;0.251618;0;0.251618;;;;;;;;;;;1;18500;0.748381;0;0.748381
18.730.914/0001-73;2022-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;55.1165906;1;0;1
18.874.954/0001-99;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0.584946;1;;1
18.874.965/0001-79;2022-12-01;3;46;57940;0.3475;0.3175;0.03;1;9712;0.0582;0.0582;;6;99098;0.5943;0.5943;;;;;;;;;;;;;;;;;;;;;;;;;;
18.929.353/0001-36;2022-12-01;1;1;50;0.0011;0;0.0011;;;;;;;;;;;;;;;;;;;;;;;;;;2;44267.9866;0.9989;0;0.9989;;;;;
18.950.957/0001-64;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;217017;1;0;1
18.979.895/0001-13;2022-06-01;1;174484;31782814;1;0.830528756830657;0.169471243169343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.026.454/0001-60;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;102475.0258;1;0;1
19.107.604/0001-60;2022-12-01;1;;;;;;3;60000;0.2069;;0.2069;2;80000;0.2759;;0.2759;1;50000;0.1724;;0.1724;;;;;;1;100000;0.3448;;0.3448;;;;;;;;;;
19.131.224/0001-60;2022-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1068.13163403;1;0;1
19.213.231/0001-01;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;130960.02013037;100;100;
19.239.245/0001-02;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;436312;1;0;1
19.249.956/0001-50;2022-06-01;1;47;48;0.0033;0.5833;0.4167;5;7031.5;0.49;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;7270.5;0.5066551;0;1
19.249.989/0001-08;2022-06-01;1;103;131274;0.881;0.5391;0.4609;2;17737;0.119;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.267.845/0001-76;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;28542.6119;1;0;1
19.419.994/0001-03;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1506194;1;0;1
19.628.741/0001-40;2022-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;303214000;1;0;1
19.722.048/0001-31;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1962500;1;0;1
19.872.887/0001-36;2022-06-01;1;64;77803;0.1496;0.641;0.359;4;173948;0.3345;0;1;1;58249;0.112;0;1;;;;;;;;;;;;;;;;1;210000;0.4038;0;1;;;;;
19.872.996/0001-53;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;182933564.06;1;0;1
19.878.616/0001-98;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;273525267;1;0;1
19.959.754/0001-00;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;9168.9168476;1;1;
20.019.120/0001-48;2022-06-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1480907;1;1;0
20.118.470/0001-61;2022-12-01;1;;;;;;;;;;;1;852.98946972;0.148242387743689;0.148242387743689;;;;;;;;;;;;;;;;;;;;;;1;4901.02922023;0.851757612256311;;0.851757612256311
20.118.492/0001-21;2022-12-01;3;46;1205199.96;0.3013;0.3013;0;7;2794800.04;0.6987;0.6987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.118.507/0001-51;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;29630.90437729;1;0;1
20.132.453/0001-89;2022-06-01;1;60;565185.8032;0.698389;0.698389;0;5;244083.9075;0.30161;0.30161;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.216.935/0001-17;2022-12-01;1;14349;2923935;0.7862;0.9378;0.0213;3;795103;0.2138;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.265.467/0001-70;2022-12-01;1;39;98;0.000453;0.000453;0;11;216606;0.999547;0;0.999547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.680.775/0001-62;2022-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974464.3273113;1;0;1
20.716.161/0001-93;2022-12-01;1;14;393000;0.3797;0;1;3;237000;0.229;0;1;2;225000;0.2174;0;1;1;180000;0.1739;0;1;;;;;;;;;;;;;;;;;;;;
20.717.355/0001-03;2022-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;66857.6331681;1;0;1
20.748.515/0001-81;2022-12-01;1;110492;11765563;0.7961;0.7417;0.2583;1;770548;0.0521;0;1;0;0;0;0;0;1;2242670;0.1518;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.990.694/0001-69;2022-06-01;1;1;2973.52;0.016141;0;0;2;23566.68201365;0.127923;0;0;;;;;;;;;;;4;113703.17773562;0.8559;0;0;;;;;;;;;;;;;;;
21.044.600/0001-21;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;290062066.22;1;0;1
21.067.825/0001-01;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;332094475.745657;1;0;1
21.085.472/0001-64;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;84400000;1;0;1
21.085.863/0001-89;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;183938075.594535;1;0;1
21.126.204/0001-43;2022-12-01;1;60;63038;0.100774;0.100767;6E-06;9;562502;0.899226;0.899226;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.156.164/0001-82;2022-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;902.78467906;1;0;1
21.408.063/0001-51;2022-12-01;1;95074;12179186.93;1;0.9043;0.0956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.500.481/0001-74;2022-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;650000;1;0;1
21.500.500/0001-62;2022-06-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1752306;1;0;1
21.500.514/0001-86;2022-06-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1780984;1;0;1
21.826.249/0001-20;2022-12-01;1;149;34305.9823736;0.555555273587817;0.9987;0.0013;1;3811.78017;0.0617;1;0;;;;;;;;;;;;;;;;1;23633.03707;0.3827;0;1;;;;;;;;;;
21.862.783/0001-92;2022-12-01;1;;;;;;;;;;;;;;;;2;14297.0476;0.37353;0;0.37353;;;;;;;;;;;;;;;;1;23978.4313;0.626469;0;0.626469
21.917.235/0001-12;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;135156.8231;1;0;1
22.003.469/0001-17;2022-12-01;1;1;3085;0.0091;0.0091;0;3;83107.46;0.2464;0.2464;0;2;82756.33;0.2453;0.1023;0.143;;;;;;;;;;;;;;;;1;168451.2;0.4992;0;0.4992;;;;;
22.081.808/0001-83;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1635.77031094;1;1;
22.103.617/0001-75;2022-06-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16993864.9714;0.2;0;1;1;18690414.52876;0.22;0;1;0;0;0;0;0;0;0;0;0;0;1;49285536.25701;0.58;0;1
22.169.671/0001-13;2022-12-01;1;47;16141;0.2567;0.9996;0.0004;9;46742;0.7433;0.899661974241581;0.100338025758419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.169.716/0001-50;2022-12-01;1;39;29037.19;0.2852;0.1279;0.1573;1;8203.11;0.0807;0;0.0807;2;25884.14;0.2546;0;0.2546;1;15530.88;0.1528;0.1528;0;1;23008.79;0.2267;0;0.2267;;;;;;;;;;;;;;;
22.211.522/0001-75;2022-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;180;1;0;1
22.219.335/0001-38;2022-12-01;1;47353;6257873;1;0.976;0.024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.340.978/0001-35;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;78.3184;1;0;1;;;;;;;;;;
22.459.737/0001-00;2022-06-01;1;9;396671;0.267791875328266;0;0.267791875328266;1;140557;0.0948897767180236;0;0.0948897767180236;0;0;0;0;0;0;0;0;0;0;1;327273;0.22094141092822;0;0.22094141092822;0;0;0;0;0;1;616765;0.41637693702549;0;0.41637693702549;0;0;0;0;0
22.503.991/0001-68;2022-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;429871.43850228;1;;1
22.503.991/0001-68;2022-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;431207.40500833;1;;1
22.646.161/0001-90;2022-12-01;1;1;6689.97287707;0.0197;0;0.0197;2;59492.40084907;0.175;0;0.175;0;0;0;0;0;0;0;0;0;0;1;69753.089543;0.2052;0;0.2052;0;0;0;0;0;0;0;0;0;0;1;203956.16639086;0.6001;0;0.6001
22.862.226/0001-34;2022-12-01;1;0;0;0;0;0;1;179300;0.0953;0;0.0953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1701443;0.9047;0;0.9047
23.120.006/0001-06;2022-12-01;2;20;33938.58;0.0748;0.0748;0;3;115201.01;0.2536;0.2536;0;5;305039.84;0.6716;0.6716;0;;;;;;;;;;;;;;;;;;;;;;;;;
23.120.027/0001-13;2022-12-01;1;1485;822441;0.7629;0.900249049678857;0.099750950321143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;255601;0.2371;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
