CNPJ_Fundo;Data_Referencia;Versao;Numero_Cotistas_Faixa_Ate_5;Numero_Cotas_Detidas_Faixa_Ate_5;Percentual_Cotas_Detidas_Faixa_Ate_5;Percentual_Detido_PF_Faixa_Ate_5;Percentual_Detido_PJ_Faixa_Ate_5;Numero_Cotistas_Faixa_5a10;Numero_Cotas_Detidas_Faixa_5a10;Percentual_Cotas_Detidas_Faixa_5a10;Percentual_Detido_PF_Faixa_5a10;Percentual_Detido_PJ_Faixa_5a10;Numero_Cotistas_Faixa_10a15;Numero_Cotas_Detidas_Faixa_10a15;Percentual_Cotas_Detidas_Faixa_10a15;Percentual_Detido_PF_Faixa_10a15;Percentual_Detido_PJ_Faixa_10a15;Numero_Cotistas_Faixa_15a20;Numero_Cotas_Detidas_Faixa_15a20;Percentual_Cotas_Detidas_Faixa_15a20;Percentual_Detido_PF_Faixa_15a20;Percentual_Detido_PJ_Faixa_15a20;Numero_Cotistas_Faixa_20a30;Numero_Cotas_Detidas_Faixa_20a30;Percentual_Cotas_Detidas_Faixa_20a30;Percentual_Detido_PF_Faixa_20a30;Percentual_Detido_PJ_Faixa_20a30;Numero_Cotistas_Faixa_30a40;Numero_Cotas_Detidas_Faixa_30a40;Percentual_Cotas_Detidas_Faixa_30a40;Percentual_Detido_PF_Faixa_30a40;Percentual_Detido_PJ_Faixa_30a40;Numero_Cotistas_Faixa_40a50;Numero_Cotas_Detidas_Faixa_40a50;Percentual_Cotas_Detidas_Faixa_40a50;Percentual_Detido_PF_Faixa_40a50;Percentual_Detido_PJ_Faixa_40a50;Numero_Cotistas_Faixa_Acima_50;Numero_Cotas_Detidas_Faixa_Acima_50;Percentual_Cotas_Detidas_Faixa_Acima_50;Percentual_Detido_PF_Faixa_Acima_50;Percentual_Detido_PJ_Faixa_Acima_50
14.465.810/0001-28;2018-06-01;1;;;;;;;;;;;;;;;;;;;;;1;12515610.3365083;0.2203;0;0;;;;;;;;;;;1;44298378.144675;0.7797;0;0
14.609.653/0001-87;2018-12-01;1;19;25699.2;0.313787545787546;0;0;7;31758.98;0.3879;0;0;1;8230;0.1004;0;0;1;16211.82;0.1979;0;0;;;;;;;;;;;;;;;;;;;;
14.631.148/0001-39;2018-06-01;2;29;587961.83;0.633;0;1;3;180973.81;0.1948;0;1;0;0;0;0;0;1;159972.56;0.1722;0;1;;;;;;;;;;;;;;;;;;;;
14.665.312/0001-29;2018-12-01;1;;;;;;;;;;;1;4547187.41;0.1222;0;1;;;;;;;;;;;;;;;;;;;;;1;32672840.17;0.8778;0;1
14.721.889/0001-00;2018-12-01;1;49;4292958;0.5353;1;0;8;3726863;0.4647;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.733.211/0001-48;2018-12-01;1;221;94048;0.2462;0.9999;0.0001;2;62092;0.1625;0;1;;;;;;;;;;;2;225877;0.5913;0;1;;;;;;;;;;;;;;;
14.786.587/0001-10;2018-06-01;1;5;210000;0.1566;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;778505.67;0.8434;0;1
14.788.458/0001-61;2018-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;429100;1;0;1
14.788.492/0001-36;2018-12-01;1;64;6978.99999999999;0.00405003026351602;0.00179898177631462;0.00225104848720141;4;681903.999999999;0.395720280385817;0.395720280385817;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;1034314;0.600229689350667;0;0.600229689350667
14.793.782/0001-78;2018-12-01;1;1309;474586;0.6397;0.9404;0.0596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;267414;0.3603;0;1;0;0;0;0;0;0;0;0;0;0
14.879.856/0001-93;2018-12-01;1;3653;1525540;0.686234289672784;0.601053502829433;0.0851807868433601;1;149738;0.0673567065216413;0;0.0673567065216413;2;547782;0.246409003805565;0;0.246409003805565;;;;;;;;;;;;;;;;;;;;;;;;;
15.006.267/0001-63;2018-12-01;1;2218;1021349;0.5698;0.5121;0.0576;1;111566;0.0622;0;0.0622;1;222738;0.1243;0;0.1243;0;0;0;0;0;1;436904;0.2437;0;0.2437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.006.286/0001-90;2018-12-01;1;11965;2676000;1;0.9605;0.0395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.098.422/0001-19;2018-12-01;1;51;675140;0.500103703703704;0.500103703703704;0;5;674860;0.499896296296296;0.499896296296296;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.254.249/0001-09;2018-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;41069801.0387;0.38663;0;0.38663;0;0;0;0;0;1;65155198.9612;0.61337;0;0.61337
15.296.696/0001-12;2018-12-01;2;2917;1690642;0.9472;0.8407;0.1593;1;94186;0.0528;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.333.306/0001-37;2018-12-01;1;5009;2442748;0.6408;0.5337;0.1071;2;559883;0.1469;0.0565;0.0904;2;809424;0.2123;0;0.2123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.348.117/0001-38;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;1000;1;0;1;;;;;;;;;;
15.394.563/0001-89;2018-12-01;1;2;14801;0.1377;0;1;1104;92680;0.8623;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.447.108/0001-02;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;957100000;1;;1
15.447.110/0001-73;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;424590000;1;;1
15.461.076/0001-91;2018-12-01;1;5;198096;0.1077;;1;1;153809;0.0835;;1;2;390470;0.212;;1;2;599296;0.3254;;1;1;500000;0.2714;;1;;;;;;;;;;;;;;;
15.463.207/0001-70;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;100;1;;1
15.538.445/0001-05;2018-12-01;1;5525;1584513;0.881264182424919;0.788;0.212;;;;;;1;213487;0.118735817575083;0;0.118735817575083;;;;;;;;;;;;;;;;;;;;;;;;;
15.570.431/0001-60;2018-12-01;1;708;415851;0.5941;0.3711;0.6289;2;91436;0.1306;0;1;2;192713;0.2753;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
15.576.907/0001-70;2018-12-01;1;4334;372000;0.9185;0.7302;0.2698;1;33000;0.0815;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.769.670/0001-44;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78;430901;0.8354;0.4718;0.3636
15.799.397/0001-09;2018-12-01;1;3663;962999;0.5304;0.4408;0.0896;1;109018;0.06;0;0.06;2;462949;0.255;0;0.255;1;280730;0.1546;0;0.1546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.862.591/0001-83;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;7500;1;;1
16.543.270/0001-89;2018-12-01;1;14;318420.36;0.313;0;0.313;3;251681.97;0.2473;0.0928;0.1545;2;245765.68;0.1414;;0.1414;;;;0;;1;201990.3;0.1984;0;0.1984;;;;;;;;;;;;;;;
16.671.412/0001-93;2018-12-01;1;5865;2975998;0.869419;0.557578;0.311841;2;446974;0.130581;;0.130581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.706.958/0001-32;2018-06-01;1;24065;28098923;1;0.97;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.706.958/0001-32;2018-07-01;1;25060;28098923;1;0.98;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.802.320/0001-03;2018-12-01;1;8321;2414570;0.9391;0.9;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.802.360/0001-47;2018-06-01;1;6;1908.56;0.1515;0;0;;;;;;2;3167.39;0.2515;0;0;1;2448.74;0.194437;0;0;;;;;;;;;;;1;5069.31;0.402518;0;0;;;;;
16.841.067/0001-99;2018-12-01;1;11;2033;0.0773;0;0;2;4300;0.1636;0;0;0;0;0;0;0;0;0;0;0;0;2;11958;0.4548;0;0;1;8000;0.3043;0;0;0;0;0;0;0;0;0;0;0;0
16.875.388/0001-04;2018-12-01;1;300;583770;0.4881;0.9816;0.0184;2;176340;0.1474;0;1;1;150000;0.1254;0;1;;;;;;1;285930;0.2391;0;1;;;;;;;;;;;;;;;
16.915.840/0001-14;2018-12-01;1;7250;4405133;0.7822;0.6056;0.1766;3;1226379;0.2178;0.0635;0.1543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.915.868/0001-51;2018-12-01;1;2178;819360;0.6533;0.5569;0.0964;3;260000;0.2073;0;0.2073;1;174804;0.1394;0;0.1394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.915.968/0001-88;2018-12-01;1;8206;2002613;1;0.9243;0.0757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.924.913/0001-34;2018-06-01;1;50;57188100.0771386;0.680001189354153;0.665;0.015;5;26911900;0.319998810645847;0.32;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.929.519/0001-99;2018-12-01;1;47;3626875;0.478;0.9731;0.0269;1;394000;0.0519;0;1;1;1005000;0.1325;1;0;;;;;;;;;;;1;2561250;0.3376;1;0;;;;;;;;;;
17.007.443/0001-07;2018-06-01;1;60;11615.46479;0.6413;0.6413;;6;6497.53521;0.3587;0.3587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.007.528/0001-95;2018-06-01;1;44;4919.9972;0.18923;0.1507;0.038461;5;11339.4749;0.43613506;0.43613506;;;;;;;1;3999.9999;0.153846;;0.153846;1;5740.4437;0.220787;;0.220787;;;;;;;;;;;;;;;
17.025.970/0001-44;2018-12-01;1;83;10082434;0.243;0.243;;10;31412099;0.757;0.757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.035.124/0001-05;2018-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1000;1;;1
17.098.794/0001-70;2018-12-01;1;899;114576;0.727116;0.1293;0.5978;2;23000;0.14596;0;0.14596;1;20000;0.12692;0;0.12692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.143.998/0001-86;2018-12-01;1;1776;955302;0.889869868564456;0.990990990990991;0.00900900900900901;0;0;0;0;0;1;118228;0.110130131435544;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.144.039/0001-85;2018-12-01;1;2527;613570;0.433618374558304;0.993668381480016;0.00633161851998417;1;91100;0.0643816254416961;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;710330;0.502;0;1
17.156.502/0001-09;2018-12-01;4;529;1000000;1;0.8139;0.1861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.161.979/0001-82;2018-12-01;1;40;316580;0.400227;0.40015;0;10;474420;0.5998;0.5998;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.198.404/0001-34;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;15.987120728;1;;1
17.198.500/0001-82;2018-12-01;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;88267;1;0;1
17.209.378/0001-00;2018-06-01;1;137;106178;0.85556629;0.82488;0.030675;2;17926;0.1444;0.1444;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.211.882/0001-37;2018-12-01;1;1;1000;0.05;0;0;1;2000;0.1;0;0;;;;;;;;;;;;;;;;1;7325;0.36625;0;0;1;9675;0.48375;0;0;;;;;
17.216.625/0001-98;2018-06-01;2;66;31678;0.5762;0.5512;0.025;1;3914;0.0712;;0.0712;;;;;;;;;;;;;;;;1;19408;0.3529;;0.3529;;;;;;;;;;
17.282.011/0001-04;2018-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;185983;1;0;1
17.308.805/0001-08;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;164300;1;;1
17.311.079/0001-74;2018-12-01;1;46;169470;0.1185;;0.1185;2;227047;0.1588;;0.1588;4;678266;0.474399;;0.474399;;;;;;1;354957;0.248267;;0.248267;;;;;;;;;;;;;;;
17.324.357/0001-28;2018-12-01;1;3498;2000000;1;0.0099;0.0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.329.029/0001-14;2018-12-01;1;879;286212;0.782059829713749;0.758645470145257;0.0234143595684916;;;;;;;;;;;1;79760;0.217940170286251;0;0.217940170286251;;;;;;;;;;;;;;;;;;;;
17.331.883/0001-15;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;30;1;;1
17.365.105/0001-47;2018-12-01;1;8671;6073494;0.6043;0.437;0.1673;2;1772317;0.1763;0.0995;0.0768;2;2204189;0.2193;0;0.2193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.374.696/0001-19;2018-12-01;2;1156;129075;0.5282;0.2081;0.3201;0;0;0;0;0;1;35000;0.1432;0;0.1432;0;0;0;0;0;0;0;0;0;0;1;80305;0.3286;0;0.3286;0;0;0;0;0;0;0;0;0;0
17.554.274/0001-25;2018-12-01;1;48098;8160576.00000068;1;0.8333;0.1667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.568.605/0001-86;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;241405927;1;;1
17.590.518/0001-25;2018-12-01;1;10586;2153540;0.831;0.7239;0.1071;1;133025;0.0513;0;0.0513;1;304935;0.1177;0;0.1177;;;;;;;;;;;;;;;;;;;;;;;;;
17.655.102/0001-48;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;29.8123358;1;0;1
17.655.115/0001-17;2018-12-01;1;;;;;;;;;;;;;;;;1;24692.0169034;0.2;0;0.2;;;;;;;;;;;;;;;;1;100568.06760769;0.8;0;0.8
17.655.122/0001-19;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;16.80259128;1;0;0
17.786.606/0001-05;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;18733.85030013;1;1;
17.854.016/0001-64;2018-12-01;1;404;5229970;0.555633;0.9102;0.0898;1;893580;0.094934;1;0;;;;;;3;3289080;0.349433;0.3333;0.6667;;;;;;;;;;;;;;;;;;;;
17.870.926/0001-30;2018-12-01;1;199;72913;0.0881;0.9232;0.0768;0;0;0;0;0;1;95000;0.1147;0;1;1;144000;0.1739;0;1;1;170000;0.2053;0;1;0;0;0;0;0;1;346000;0.4179;0;1;0;0;0;0;0
18.085.673/0001-57;2018-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;41000;1;0;1
18.259.637/0001-62;2018-06-01;1;;;;;;;;;;;1;10;0.1374;0.1374;;;;;;;;;;;;;;;;;;;;;;1;62.8;0.8626;;0.8626
18.265.829/0001-81;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;150.4;0.3839;;0.3839;;;;;;1;391.7418;0.6161;;0.6161
18.289.950/0001-43;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;54802678.0625172;1;0;1
18.307.582/0001-19;2018-04-01;1;3842;2208467;1;0.93677874157912;0.0632212584209071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.307.582/0001-19;2018-12-01;1;4113;1886738;0.7978;0.9569;0.0431;1;150765;0.0638;1;0;1;327302;0.1384;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
18.308.516/0001-63;2018-12-01;1;49;21544586.68;0.394960493233776;0.360335559765894;0.0346249334678827;2;5388112;0.103329550063531;0.103329550063531;0;5;26161629.82;0.501709956702693;0.501709956702693;0;;;;;;;;;;;;;;;;;;;;;;;;;
18.311.024/0001-27;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;11270;1;0;1
18.312.285/0001-61;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;204671135.66;1;0;1
18.330.535/0001-96;2018-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;474468.0348389;1;0;1
18.369.510/0001-04;2018-06-01;1;1;10185.3462287;0.012419;0;0;;;;;;;;;;;1;143507.6440948;0.174985;0;0;1;166419.771;0.202923;0;0;;;;;;;;;;;1;500000;0.609672;0;0
18.497.672/0001-10;2018-12-01;1;;;;;;;;;;;1;5208017.76;0.1166;0;1;;;;;;;;;;;;;;;;;;;;;1;39438915.73;0.8834;0;1
18.570.740/0001-29;2018-12-01;1;;;;;;7;3111.360118;0.405416010624491;0.2163;0.1891;4;3318.591086;0.432418591212435;0.2162;0.2162;1;1244.536326;0.162165398163074;0.1622;0;;;;;;;;;;;;;;;;;;;;
18.579.302/0001-21;2018-12-01;1;1;4.62433259;0.0018;1;0;2;461.411427;0.18;1;0;;;;;;3;1360.017768;0.5307;0;1;1;736.988547;0.2875;0;1;;;;;;;;;;;;;;;
18.730.914/0001-73;2018-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;55.09;1;0;0
18.836.451/0001-29;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;100;1;0.3333;;;;;;;;;;;
18.874.954/0001-99;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0.584946;1;0;1
18.874.965/0001-79;2018-12-01;1;47;57938;0.3475;0.3475;0.0001;7;108812;0.6525;0.6525;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.929.051/0001-68;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;26.497815;1;;1;;;;;
18.929.353/0001-36;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;41628.8983823;1;;1
18.950.957/0001-64;2018-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;123408;1;0;1
18.950.957/0001-64;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;124408;1;0;1
18.979.895/0001-13;2018-12-01;1;3130;1293214;0.8196;0.7958;0.0238;1;109284;0.0693;0;0.0693;1;175327;0.1111;0;0.1111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.026.454/0001-60;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;101805.87260266;1;0;1
19.107.604/0001-60;2018-06-01;1;;;;;;3;60000;0.2069;0;0;2;80000;0.2759;0;0;1;50000;0.172414;0;0;;;;;;1;100000;0.344828;0;0;;;;;;;;;;
19.131.224/0001-60;2018-12-01;1;;;;;;;;;;;1;150.55047787;0.1235;;1;;;;;;;;;;;;;;;;;;;;;1;1068.13195818;0.8765;;1
19.213.231/0001-01;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;85260.92670624;1;1;
19.239.245/0001-02;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;436312;1;0;0
19.249.956/0001-50;2018-06-01;1;45;45;0.0031359;0.5294118;0.4705882;5;7031.5;0.49;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;7273.5;0.506864;0;1
19.267.845/0001-76;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;27879.1463;1;0;1
19.419.994/0001-03;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1506194;1;0;1
19.442.626/0001-86;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;187470;1;;1
19.628.741/0001-40;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;303214000;1;;1
19.722.048/0001-31;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;242500;1;;1
19.959.754/0001-00;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;8905.50673164;1;1;
20.003.001/0001-05;2018-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;19746;1;0;1
20.118.470/0001-61;2018-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;3;100;1;1;;;;;;;;;;;
20.118.492/0001-21;2018-12-01;1;14;318420.36;0.313;0;0.313;3;251681.97;0.2473;0.0928;0.1545;2;245765.68;0.1414;;0.1414;;;;0;;1;201990.3;0.1984;0;0.1984;;;;;;;;;;;;;;;
20.118.507/0001-51;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;28111.64149044;0.5;;1;;;;;
20.132.453/0001-89;2018-06-01;1;12;1740252.62721769;0.2018;0.1594;0.0424;2;1269079.4399964;0.1471;0.1471;0;2;2037961.4972675;0.2363;0.2363;0;1;1652400.38307257;0.1916;0.1916;0;1;1925681.91574209;0.2232;0.2232;0;;;;;;;;;;;;;;;
20.216.935/0001-17;2018-12-01;1;964;1296388;0.767;0.733;0.034;3;393225;0.233;0.233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.265.434/0001-20;2018-12-01;1;841;1313700.88;0.9495;1;0;1;69929.5;5.05;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.265.467/0001-70;2018-12-01;1;39;100.04;0.0005;1;0;11;206161.22;0.9995;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.680.775/0001-62;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;897535;1;0;1
20.716.161/0001-93;2018-12-01;1;14;393000;0.3797;0;1;3;237000;0.229;0;1;2;225000;0.2174;0;1;1;180000;0.1739;0;1;;;;;;;;;;;;;;;;;;;;
20.717.355/0001-03;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;66857;1;0;0
20.748.515/0001-81;2018-12-01;2;5;31284.7534867261;0.04648;0.0223;0.02418;1;55261.3906573467;0.0821;0;0.0821;1;71559.3998581135;0.10631;0;0.10631;2;217774.560370848;0.32353;0;0.32353;1;297245.643355968;0.44159;0;0.44159;;;;;;;;;;;;;;;
20.787.427/0001-99;2018-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20740;1;0;1
20.834.884/0001-97;2018-12-01;1;119;457110;0.5374;1;0;5;307867;0.36197;0.5765;0.4235;1;85553;0.1006;1;0;;;;;;;;;;;;;;;;;;;;;;;;;
20.990.694/0001-69;2018-06-01;1;2;2973.51;0.01614;0;0;2;23566.68;0.127923;0;0;;;;;;;;;;;4;157685.63;0.855936;0;0;;;;;;;;;;;;;;;
21.044.600/0001-21;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;290062066.22;1;0;1
21.067.825/0001-01;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;160952000;1;0;1
21.085.472/0001-64;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5100000;1;0;1
21.085.863/0001-89;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;10100000;1;0;1
21.126.204/0001-43;2018-12-01;1;60;63054;0.1009;0.1009;0;9;562486;0.8991;0.8991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.398.200/0001-14;2018-12-01;1;1;19649.82;0.0336;0;0;1;57930.99;0.099;0;0;;;;;;;;;;;1;127186.45;0.2173;0;0;;;;;;;;;;;1;380451.42;0.6501;0;0
21.408.063/0001-51;2018-12-01;3;177;1377886.722724;0.485;0;0;5;1012677.21531857;0.357;0;0;0;0;0;0;0;0;447862;0.158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.500.481/0001-74;2018-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;650000;1;0;1
21.500.500/0001-62;2018-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1722169.92;1;0;1
21.500.514/0001-86;2018-06-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1780984;1;0;1
21.642.282/0001-09;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;977889.4811;1;0;1
21.826.249/0001-20;2018-12-01;1;150;18036;0.555555555555556;0.506172839506172;0.0493827160493827;1;2004;0.0617283950617283;0.0617283950617283;0;;;;;;;;;;;;;;;;1;12424.8;0.382716049382715;0;0.382716049382715;;;;;;;;;;
21.917.235/0001-12;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;130406.15732521;1;0;1
22.003.469/0001-17;2018-12-01;1;2;0.62499443;0.037;0.037;;;;;;;4;7.82241055;0.4637;0.3207;0.143;;;;;;;;;;;;;;;;1;8.42252511;0.4993;;0.4993;;;;;
22.016.625/0001-84;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;8170;1;0;1
22.044.621/0001-00;2018-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;7226.53913;1;0;1
22.081.808/0001-83;2018-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;100;1;1;
22.103.617/0001-75;2018-06-01;1;;;;;;;;;;;;;;;;1;16896252.1625527;0.2;0;0.2;1;18582980.2059963;0.22;0;0.22;;;;;;;;;;;1;49002528.8100741;0.58;0;0.58
22.211.522/0001-75;2018-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;180;1;0;1
22.219.335/0001-38;2018-12-01;1;5862;1210001;1;0.9907;0.0093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.340.978/0001-35;2018-08-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;121.1;1;0;0;;;;;;;;;;
