CNPJ_Fundo;Data_Referencia;Versao;Nome_Ativo;Objetivos;Montante_Investido;Origem_Recursos
16.706.958/0001-32;2018-06-01;1;CRI - RB CAPITAL COMPANHIA DE SECURITIZAÇÃO - Série nº 99 da 1ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;1185792.18;Recursos disponíveis no FII oriundos do fluxo ordinário de pegamento de títulos.
16.706.958/0001-32;2018-07-01;1;CRI - CIBRASEC-CIA BRAS DE SECURITIZAÇÃO - Série nº 301 da 2ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;41310000;Recursos disponíveis no FII oriundos do fluxo ordinário de pegamento de títulos.
16.706.958/0001-32;2018-07-01;1;CRI - CIBRASEC-CIA BRAS DE SECURITIZAÇÃO - Série nº 299 da 2ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;39382531.55;Recursos disponíveis no FII oriundos do fluxo ordinário de pegamento de títulos.
16.706.958/0001-32;2018-07-01;1;CRI - APICE SECURITIZADORA IMOBILIARIA S.A. - Série nº 116 da 1 ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;70000000;6ª Emissão de Cotas
16.706.958/0001-32;2018-07-01;1;CRI - CIBRASEC-CIA BRAS DE SECURITIZAÇÃO - Série nº 291 da 2ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;166500000;6ª Emissão de Cotas
16.706.958/0001-32;2018-07-01;1;CRI - RB CAPITAL COMPANHIA DE SECURITIZAÇÃO - Série nº 173 da 1ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;185000000;6ª Emissão de Cotas
16.706.958/0001-32;2018-07-01;1;CRI - RB CAPITAL COMPANHIA DE SECURITIZAÇÃO - Série nº 174 da 1ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;185000000;6ª Emissão de Cotas
16.706.958/0001-32;2018-07-01;1;CRI - RB CAPITAL COMPANHIA DE SECURITIZAÇÃO - Série nº 99 da 1ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;1185792.18;Recursos disponíveis no FII oriundos do fluxo ordinário de pegamento de títulos.
16.802.360/0001-47;2018-06-01;1;FII PACALU;Gestão da Liquidez do Fundo;55427744.07;Fluxo de caixa
16.915.840/0001-14;2018-12-01;1;Não houve aquisições no período;Não houve aquisições no período;0;Não houve aquisições no período
16.915.968/0001-88;2018-12-01;1;Terras da Estância Empreend. Imobiliários Ltda;Desenvolvimento do Empreendimento Terras da Estância;9646093.75;EMISSÃO DE COTAS
16.915.968/0001-88;2018-12-01;1;Mérito Realty Ltda;Desenvolvimento de empreendimentos imobiliários;70528000;EMISSÃO DE COTAS
16.915.968/0001-88;2018-12-01;1;Imóvel: Rua Lauro de Freitas, Qd 60, Lt 19a22, São Paulo-SP;Desenvolvimento de apartamentos para venda;2220000;EMISSÃO DE COTAS
16.915.968/0001-88;2018-12-01;1;Imóvel: Rua Luis Gemin, s/s, bairro Descampado, Campinas-SP;Desenvolvimento de casas e apartamentos para venda;7100000;EMISSÃO DE COTAS
17.007.528/0001-95;2018-06-01;1;Rua General Severiano, 159 - Rio de Janeiro;Pagamento da 2ª parcela de Aquisição do Imóvel;13721018.95;Aporte dos Cotistas.
17.025.970/0001-44;2018-12-01;1;GERAÇÃO FUTURO FIC DE FI RENDA;Renda;5187565.67;Capital
17.098.794/0001-70;2018-12-01;1;AGCX11;Alienação para ganho de capital;-793844.08;Recursos investidos no ativo alvo
17.098.794/0001-70;2018-12-01;1;BBPO11;Aumento de posição no ativo investido;1591488;Recursos mantidos em caixa
17.098.794/0001-70;2018-12-01;1;BRCR11;Aumento de posição no ativo investido;5724954;Recursos mantidos em caixa
17.098.794/0001-70;2018-12-01;1;FIGS11;Alienação para ganho de capital;-141218.44;Recursos investidos no ativo alvo
17.098.794/0001-70;2018-12-01;1;HGBS11;Aumento de posição no ativo investido;136002965;Recursos mantidos em caixa
17.098.794/0001-70;2018-12-01;1;HGRE11;Aumento de posição no ativo investido;86644800;Recursos mantidos em caixa
17.098.794/0001-70;2018-12-01;1;JSRE11;Aumento de posição no ativo investido;1078733.8;Recursos mantidos em caixa
17.098.794/0001-70;2018-12-01;1;KNCR11;Alienação para ganho de capital;-474027.84;Recursos investidos no ativo alvo
17.098.794/0001-70;2018-12-01;1;KNRI11;Aumento de posição no ativo investido;2258420.5;Recursos mantidos em caixa
17.098.794/0001-70;2018-12-01;1;MXRF11;Alienação para ganho de capital;-476774.34;Recursos investidos no ativo alvo
17.098.794/0001-70;2018-12-01;1;SAAG11;Alienação para ganho de capital;-4360582.62;Recursos investidos no ativo alvo
17.098.794/0001-70;2018-12-01;1;TBOF11;Alienação para ganho de capital;-10539965.03;Recursos investidos no ativo alvo
17.156.502/0001-09;2018-12-01;4;19C0127869;Renda e retorno de capital;10000000;Recebimentos de juros e amortização
17.156.502/0001-09;2018-12-01;4;19F0922406;Renda e retorno de capital;5000000;Recebimentos de juros e amortização
17.156.502/0001-09;2018-12-01;4;19E0959096;Renda e retorno de capital;10000364.6778299;Recebimentos de juros e amortização
17.156.502/0001-09;2018-12-01;4;LOFT I FII;Renda e retorno de capital;2999999.98904516;Recebimentos de juros e amortização
17.156.502/0001-09;2018-12-01;4;RBVA11;Renda e retorno de capital;1989963.36;Recebimentos de juros e amortização
17.156.502/0001-09;2018-12-01;4;VINO11;Renda e retorno de capital;3999992;Recebimentos de juros e amortização
17.156.502/0001-09;2018-12-01;4;MCCI11;Renda e retorno de capital;1035700;Recebimentos de juros e amortização
17.161.979/0001-82;2018-12-01;1;Imovel Rua Amazonas - Loja TLN;Renda;11844568.81;Devolução de Capital
17.211.882/0001-37;2018-12-01;1;LFT;Gestão de Liquidez do Fundo;474249.84;Fluxo de caixa
17.211.882/0001-37;2018-12-01;1;LOTE01-E - FAZENDA BOA VISTA;Desenvolvimento de residencias e vilas para venda;2873088.41;Fluxo de caixa
17.311.079/0001-74;2018-12-01;1;Não houve aquisição de imoveis no período;Não houve aquisição de imoveis no período;0;nenhuma
17.324.357/0001-28;2018-12-01;1;BBPO11;Renda;6983465.33;Capital
17.324.357/0001-28;2018-12-01;1;FFCI11;Renda;507522.94;Capital
17.324.357/0001-28;2018-12-01;1;FIIP11B;Renda;564844.95;Capital
17.324.357/0001-28;2018-12-01;1;GGRC11;Renda;19198659.44;Capital
17.324.357/0001-28;2018-12-01;1;KNRI11;Renda;8898156.78739999;Capital
17.324.357/0001-28;2018-12-01;1;SAAG11;Renda;4332781.44;Capital
17.324.357/0001-28;2018-12-01;1;SDIL11;Renda;715827.32;Capital
17.324.357/0001-28;2018-12-01;1;THRA11;Renda;990;Capital
17.324.357/0001-28;2018-12-01;1;XPCM11;Renda;145071;Capital
17.554.274/0001-25;2018-12-01;1;Shopping Tacaruna;Obtenção de rendas;81600000;R$ 41.956 mil em participação direta e R$ 39.648 mil através debêntures permutável em participação direta.
17.554.274/0001-25;2018-12-01;1;Shopping Iguatemi Fortaleza;Obtenção de rendas;185000000;R$ 148.000 mil à vista , 37.000 mil a prazo ajustado pela variação do IPCA
17.568.605/0001-86;2018-12-01;1;n/a;n/a;n/a;n/a
17.870.926/0001-30;2018-12-01;1;GLP 18F0879293;Auferir receita por meio da variação do papel;7000000;Disponibilidades
17.870.926/0001-30;2018-12-01;1;Even 18I0295771;Auferir receita por meio da variação do papel;7000000;Disponibilidades
17.870.926/0001-30;2018-12-01;1;LOG 18L1179520;Auferir receita por meio da variação do papel;8000000;Disponibilidades
17.870.926/0001-30;2018-12-01;1;JCC  17L0956424;Auferir receita por meio da variação do papel;5940000;Disponibilidades
18.307.582/0001-19;2018-04-01;1;ABCP11;Renda;76682.06;Capital
18.307.582/0001-19;2018-04-01;1;AGCX11;Renda;4973231.4;Capital
18.307.582/0001-19;2018-04-01;1;BBPO11;Renda;35029807.41;Capital
18.307.582/0001-19;2018-04-01;1;BBRC11;Renda;682410.92;Capital
18.307.582/0001-19;2018-04-01;1;BRCR11;Renda;2580601.61;Capital
18.307.582/0001-19;2018-04-01;1;CBOP11;Renda;605222.8458;Capital
18.307.582/0001-19;2018-04-01;1;CEOC11;Renda;24894857.9;Capital
18.307.582/0001-19;2018-04-01;1;FEXC11;Renda;591393.0043;Capital
18.307.582/0001-19;2018-04-01;1;FIIB11;Renda;12839241.95;Capital
18.307.582/0001-19;2018-04-01;1;GRLV11;Renda;14952114.43;Capital
18.307.582/0001-19;2018-04-01;1;HGBS11;Renda;33713534.83;Capital
18.307.582/0001-19;2018-04-01;1;HGCR11;Renda;5444360.89;Capital
18.307.582/0001-19;2018-04-01;1;HGLG11;Renda;47404615.23;Capital
18.307.582/0001-19;2018-04-01;1;JSRE11;Renda;212095.422;Capital
18.307.582/0001-19;2018-04-01;1;KNCR11;Renda;1826236.365;Capital
18.307.582/0001-19;2018-04-01;1;KNIP11;Renda;3835485.561;Capital
18.307.582/0001-19;2018-04-01;1;SAAG11;Renda;13099707.51;Capital
18.307.582/0001-19;2018-04-01;1;SDIL11;Renda;2854447.647;Capital
18.307.582/0001-19;2018-04-01;1;THRA11;Renda;2850084.7;Capital
18.311.024/0001-27;2018-12-01;1;Cotas de fundo - ITAÚ SOBERANO RF SIMPLES LP FIC FI INVEST;Renda;593862.47;Capital
18.369.510/0001-04;2018-06-01;1;PLANNER FDO DE I. MULTIMERCADO;Gestão de Liquidez do Fundo;16056625.46;Fluxo de Caixa
18.369.510/0001-04;2018-06-01;1;RIO JACUTINGA PART - ON;Participação;92171151;Fluxo de Caixa
18.369.510/0001-04;2018-06-01;1;PORTO REAL SA - ON;Participação;330000;Fluxo de Caixa
18.497.672/0001-10;2018-12-01;1;OESTE_TOWER-BL-1-APTO-2001;Imóvel recebido em Dação.;350000;Não aplicável.
18.730.914/0001-73;2018-06-01;1;PLANNER FDO DE I. MULTIMERCADO;Gestão de Liquidez do Fundo;2494.94;Fluxo de Caixa
18.730.914/0001-73;2018-06-01;1;FUNDO DE INVEST IMOBILIARIO INFRA;Gestão de Liquidez do Fundo;74218838.85;Fluxo de Caixa
18.874.965/0001-79;2018-12-01;1;Cotas de Fundo de Investimento;Caixa;4083000;Aluguel Shopping
18.874.965/0001-79;2018-12-01;1;LFT - Operação Compromissada;Caixa;954547.02;Aluguel Shopping
18.874.965/0001-79;2018-12-01;1;CDB;Caixa;8467454.29;Aluguel Shopping
18.950.957/0001-64;2018-06-01;1;Gaspar 02;Construção - Bulit to Suit;655683.35;Captação de recursos pelo fundo
18.950.957/0001-64;2018-06-01;1;Indaial;Construção - Bulit to Suit;21404613.17;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Campo Mourão;Construção - Bulit to Suit;6200000;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Paranavaí;Imóvel para Locação;5000000;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Araranguá;Imóvel para Locação;23000594.53;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Baara do Garças 3;Imóvel para Locação;30964141.48;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Bauru;Imóvel para Locação;36613517.88;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Campinas;Imóvel para Locação;13836372.46;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Campo Grande 2;Imóvel para Locação;37567934.07;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Itapema;Imóvel para Locação;21918517.28;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Jaraguá do Sul;Imóvel para Locação;48098077.23;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Joinville;Imóvel para Locação;43926123.7;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Snata Barbara do Oeste;Imóvel para Locação;34721678.66;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;São Pedro da Aldeia;Imóvel para Locação;38255344.33;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Sinop;Imóvel para Locação;35687318.49;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Sorocaba;Imóvel para Locação;44830931.51;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Três Lagoas;Imóvel para Locação;25443774.86;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Varzea Grande;Imóvel para Locação;41407497.44;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Barreiras;Imóvel para Locação;37850020.48;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Mogi Mirim;Imóvel para Locação;5830140.65;Captação de recursos pelo fundo
18.950.957/0001-64;2018-12-01;1;Barra Velha I;Imóvel para Locação;9000000;Captação de recursos pelo fundo
18.979.895/0001-13;2018-12-01;1;2441416MUL;Investimento de longo prazo;35782.97;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;17L0853948;Investimento de longo prazo;2997224.98;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;14E0026716;Investimento de longo prazo;1200909.45;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;2441416MUL;Investimento de longo prazo;95243.04;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;17l0735098;Investimento de longo prazo;5870560.35;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;17H0164854;Investimento de longo prazo;204645.82;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;17K0161325;Investimento de longo prazo;439869.43;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;18E0913223;Investimento de longo prazo;3077214.62;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;18W0913224;Investimento de longo prazo;676401.57;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;13F0045984;Investimento de longo prazo;2153387.22;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;17K0161325;Investimento de longo prazo;1043296.27;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;17E0851336;Investimento de longo prazo;1002325.98;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;11D0025379;Investimento de longo prazo;2766075.32;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;14E0026716;Investimento de longo prazo;1063746.77;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;17L0853948;Investimento de longo prazo;1101130.04;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;17C2574153;Investimento de longo prazo;903329.35;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;13F0056986;Investimento de longo prazo;7507882.6;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;18L1179520;Investimento de longo prazo;7704611.87;Reinvestimento de Capital e Nova Emissão de Cotas
18.979.895/0001-13;2018-12-01;1;18L1300313;Investimento de longo prazo;7875949.03;Reinvestimento de Capital e Nova Emissão de Cotas
19.107.604/0001-60;2018-06-01;1;BRA HOLDING INVEST E PART - ON;PARTICIPAÇÃO;29081874.92;FLUXO DE CAIXA
19.107.604/0001-60;2018-06-01;1;BRB FI RENDA FIXA ZERAGEM;PARTICIPAÇÃO;194084.49;FLUXO DE CAIXA
19.107.604/0001-60;2018-06-01;1;BRB FIC;PARTICIPAÇÃO;688182.02;FLUXO DE CAIXA
19.107.604/0001-60;2018-06-01;1;BLOQUEIO JUDICIAL;PARTICIPAÇÃO;3874230.19;FLUXO DE CAIXA
19.131.224/0001-60;2018-12-01;1;Ações da REC Sapucai S.A.;Investimento para Renda;13284176.82;Aporte de Capital pelos Cotistas
19.131.224/0001-60;2018-12-01;1;Quotas do FII Via Parque;Investimento para Renda;4106024.06;Aporte de Capital pelos Cotistas
19.131.224/0001-60;2018-12-01;1;24 unidades autônomas do CEO CORPORATE EXECUTIVE OFFICES;Investimento para Renda;51848986.32;Aporte de Capital pelos Cotistas
19.131.224/0001-60;2018-12-01;1;15% de 112 unidades autônomas do GREEN TOWERS BRASÍLIA;Investimento para Renda;162639809.61;Aporte de Capital pelos Cotistas
19.239.245/0001-02;2018-12-01;1;ITAU CORP FEDERAL PLUS EF CP;Gestão de liquidez;1010371.97;Fluxo de Caixa
19.239.245/0001-02;2018-12-01;1;ITAU SOB REF DI LP FI;Gestão de liquidez;1015232.86;Fluxo de Caixa
19.722.048/0001-31;2018-12-01;1;CAM 701 - 101;Apartamento residencial pronto para venda;1080000;FII Loft I
19.722.048/0001-31;2018-12-01;1;JML 1003 123;Apartamento residencial pronto para venda;1025000;FII Loft I
19.722.048/0001-31;2018-12-01;1;CPF 95 - 73;Apartamento residencial pronto para venda;775000;FII Loft I
19.722.048/0001-31;2018-12-01;1;CB 605 - 1102;Apartamento residencial pronto para venda;1600000;FII Loft I
19.722.048/0001-31;2018-12-01;1;FR 1314 - 41;Apartamento residencial pronto para venda;1670000;FII Loft I
19.722.048/0001-31;2018-12-01;1;GUA 538 - 91;Apartamento residencial pronto para venda;985000;FII Loft I
19.722.048/0001-31;2018-12-01;1;FC 320 - 31;Apartamento residencial pronto para venda;1750000;FII Loft I
19.722.048/0001-31;2018-12-01;1;FR 699 - 22;Apartamento residencial pronto para venda;1504000;FII Loft I
19.722.048/0001-31;2018-12-01;1;JEL 1601 - 32;Apartamento residencial pronto para venda;910000;FII Loft I
19.722.048/0001-31;2018-12-01;1;FR 917 31;Apartamento residencial pronto para venda;840000;FII Loft I
19.722.048/0001-31;2018-12-01;1;FR 114 - 81;Apartamento residencial pronto para venda;843000;FII Loft I
19.722.048/0001-31;2018-12-01;1;CAC 96 - 64;Apartamento residencial pronto para venda;800000;FII Loft I
19.722.048/0001-31;2018-12-01;1;FR 1282 - 44;Apartamento residencial pronto para venda;900000;FII Loft I
19.722.048/0001-31;2018-12-01;1;CPF 65 - 51;Apartamento residencial pronto para venda;960000;FII Loft I
19.722.048/0001-31;2018-12-01;1;CB 605 - 502;Apartamento residencial pronto para venda;1450000;FII Loft I
19.722.048/0001-31;2018-12-01;1;JAU 88 - 33;Apartamento residencial pronto para venda;1000000;FII Loft I
19.722.048/0001-31;2018-12-01;1;FR 114 - 92;Apartamento residencial pronto para venda;840000;FII Loft I
19.722.048/0001-31;2018-12-01;1;FR 917 122;Apartamento residencial pronto para venda;820000;FII Loft I
19.722.048/0001-31;2018-12-01;1;BAT 483 - 92;Apartamento residencial pronto para venda;1192000;FII Loft I
19.722.048/0001-31;2018-12-01;1;JAU 88 - 122;Apartamento residencial pronto para venda;1060000;FII Loft I
20.118.492/0001-21;2018-12-01;1;SHOPPING VAUTER;Desenvolvimento Imobiliario;91689379;Aporte de cotistas
20.216.935/0001-17;2018-12-01;1;CRI;Diversificação do Patrimônio;2000000.00;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;LFT;Diversificação do Patrimônio;22498802.19;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;LCI;Alocar uma parcela do Patrimônio em Renda Fixa e em ativo isento de IR;22500000.00;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;HGBS11;Renda e Ganho de Capital;9151384.83;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;GRLV11;Renda e Ganho de Capital;2631232.92;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;BRCR11;Renda e Ganho de Capital;8226158.10;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;RNGO11;Renda e Ganho de Capital;1182086.60;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;SDIL11;Renda e Ganho de Capital;4254591.17;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;VISC11;Renda e Ganho de Capital;1135021.77;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;HGJH11;Renda e Ganho de Capital;1474455.04;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;BBPO11;Renda e Ganho de Capital;720462.43;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;HGRE11;Renda e Ganho de Capital;2171615.68;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;ONEF11;Renda e Ganho de Capital;231892.19;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;HGLG11;Renda e Ganho de Capital;1099688.89;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;XPML11;Renda e Ganho de Capital;4837838.48;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;HGRU11;Renda e Ganho de Capital;5521121.24;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;KNCR11;Renda e Ganho de Capital;17146931.88;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;KNRI11;Renda e Ganho de Capital;190803.70;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;ALMI11;Renda e Ganho de Capital;1235633.34;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;FVBI11;Renda e Ganho de Capital;2014632.90;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;FFCI11;Renda e Ganho de Capital;456808.43;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;SAAG11;Renda e Ganho de Capital;2205176.24;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;THRA11;Renda e Ganho de Capital;307134.04;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;TRNT11;Renda e Ganho de Capital;26232.46;Disponibilidade de recursos em caixa
20.216.935/0001-17;2018-12-01;1;TBOF11;Renda e Ganho de Capital;845378.69;Disponibilidade de recursos em caixa
20.265.434/0001-20;2018-12-01;1;JCC 17L0956424;Auferir receita por meio da variação do papel;60000000;Disponibilidades
20.265.434/0001-20;2018-12-01;1;BR Properties II 18B0898471;Auferir receita por meio da variação do papel;7100000;Disponibilidades
20.265.434/0001-20;2018-12-01;1;Cyrela 2 18F0924515;Auferir receita por meio da variação do papel;24993054.9;Disponibilidades
20.265.434/0001-20;2018-12-01;1;GLP 18F0879293;Auferir receita por meio da variação do papel;25700000;Disponibilidades
20.265.434/0001-20;2018-12-01;1;Even 18I0295771;Auferir receita por meio da variação do papel;10000000;Disponibilidades
20.265.434/0001-20;2018-12-01;1;Pátio Cianê 18L1210133;Auferir receita por meio da variação do papel;24000000;Disponibilidades
20.265.434/0001-20;2018-12-01;1;LOG 18L1179520;Auferir receita por meio da variação do papel;2000000;Disponibilidades
20.680.775/0001-62;2018-12-01;1;Stan G Lara Empreend. SPE;Lucro na Venda;135000;Capital
20.680.775/0001-62;2018-12-01;1;Edifício Grande Ufficiale Evaristo Comolatti  ;Lucro na Venda;50324310;Capital
20.680.775/0001-62;2018-12-01;1;PMJ Empreendimentos SPE Ltda;Lucro na Venda;239838.15;Capital
20.680.775/0001-62;2018-12-01;1;Villagio 21 Participações Ltda;Lucro na Venda;3640000;Capital
20.680.775/0001-62;2018-12-01;1;Idea Empreendimentos SPE 11 Ltda;Lucro na Venda;5688117;Capital
20.680.775/0001-62;2018-12-01;1;Future SPE Empr.Imob.;Lucro na Venda;299970.12;Capital
20.680.775/0001-62;2018-12-01;1;JK 18 Empreendimento;Lucro na Venda;187530;Capital
20.680.775/0001-62;2018-12-01;1;Stan Paulista Empreend. Ltda;Lucro na Venda;2689330.8;Capital
20.680.775/0001-62;2018-12-01;1;Kapok Empreend.Imobil. SPE Ltda;Lucro na Venda;1030890;Capital
20.680.775/0001-62;2018-12-01;1;FLCJ SPE Empr.Imobil. Ltda;Lucro na Venda;687500;Capital
20.716.161/0001-93;2018-12-01;1;CRI SALVIANO;Alocar capital do fundo em ativos alvo que tragam retorno ao cotista;511003.48;Caixa do Fundo
20.717.355/0001-03;2018-12-01;1;RIO GRANDE INCORP - ON;Participação;30008001;Fluxo de Caixa
20.717.355/0001-03;2018-12-01;1;PRACA RIO GRANDE SHOPPING;Participação;27000000;Fluxo de Caixa
20.748.515/0001-81;2018-12-01;2;DOM GABRIEL - IMÓVEL: MT 101.824;Renda;88506000;Incorporação da parcela cindida da BRES Dom Gabriel S.A.
20.748.515/0001-81;2018-12-01;2;NATURA - IMÓVEL: MT 140.212;Renda;165982000;Incorporação da parcela cindida da BRES Itupeva S.A.
20.748.515/0001-81;2018-12-01;2;GPA CD04 - IMÓVEL: MT 92.627;Renda;151463000;Incorporação da parcela cindida da Bresco IV Ltda.
20.748.515/0001-81;2018-12-01;2;WHIRLPOOL - IMÓVEL: MT 89.198;Renda;128709000;Incorporação da parcela cindida da Bresco V Ltda.
20.990.694/0001-69;2018-06-01;1;PROPERTIES GRU EMPREEND - ON;Participação;183000000;Fluxo de caixa
21.044.600/0001-21;2018-12-01;1;15% da Caixa Economica;Gerar renda de aluguel;52916523.15;Capital de investidores
21.044.600/0001-21;2018-12-01;1;15% da Barão de Tefé;Gerar renda de aluguel;51518000;Capital de investidores
21.067.825/0001-01;2018-12-01;1;Cabreúva;Gerar receita de aluguel;251117184;Capital de investidores e de terceiros
21.067.825/0001-01;2018-12-01;1;Guarulhos;Gerar receita de aluguel;162594752;Capital de investidores e de terceiros
21.398.200/0001-14;2018-12-01;1;PRAÇA UBERABA SHOPPING CENTER LTDA;Participação;118259999.72;Fluxo de Caixa
21.398.200/0001-14;2018-12-01;1;PRAÇA UBERLÂNDIA SHOPPING CENTER LTDA;Participação;107999999.56;Fluxo de Caixa
21.408.063/0001-51;2018-12-01;3;24° Andar do Edifício Castello Branco;Renda;9100000;Capital
21.408.063/0001-51;2018-12-01;3;Ed. Comary;Renda;28232884.73;Capital
21.408.063/0001-51;2018-12-01;3;Ed. Mykonos;Renda;13029989.61;Capital
21.408.063/0001-51;2018-12-01;3;Ed. Celebration;Renda;61780000;Capital
21.408.063/0001-51;2018-12-01;3;Somos;Renda;12778000;Capital
21.408.063/0001-51;2018-12-01;3;Anima;Renda;2359062.13;Capital
21.642.282/0001-09;2018-12-01;1;São Luiz;Renda de Aluguel;89679587.63;Capital de Investidores estrangeiros
21.826.249/0001-20;2018-12-01;1;VRE D3 S.A.;Renda;13380000;Capital
22.003.469/0001-17;2018-12-01;1;Conjunto residencial JD EUROPA 1º -6º Fase  S/N  - Canaa dos Carajás - PA com 135 casas acabadas e alugadas (area util cosntruida de 17.615 m2);BTS para empresa Vale do Rio Doce.;14000000;Investidor estrangeiros
22.219.335/0001-38;2018-12-01;1;MRV Engenharia 11ª Emissão 2ª Série;Renda;4112537.26;Capital
22.219.335/0001-38;2018-12-01;1;RB Capital 1ª Emissão 107ª Série;Renda;3403689.83;Capital
22.219.335/0001-38;2018-12-01;1;Ourinvest 1ª Emissão 11ª Série;Renda;2141471.52;Capital
22.219.335/0001-38;2018-12-01;1;Gaia 4ª Emissão 106ª Série;Renda;4065155.93;Capital
22.219.335/0001-38;2018-12-01;1;Ápice 1ª Emissão 149ª Série;Renda;5222345.52;Capital
22.219.335/0001-38;2018-12-01;1;Apice  1ª Emissão 143ª Série;Renda;5064001.11;Capital
22.219.335/0001-38;2018-12-01;1;RB Capital 1ª Emissão 187ª Série;Renda;3850092.9;Capital
