CNPJ_Fundo;Data_Referencia;Versao;Nome_Ativo;Objetivos;Montante_Investido;Origem_Recursos
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 52A;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 52C;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 53A;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 245.975.00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 53B;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 245.975.00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 54C;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 55A;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 55B;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 55C;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 56C;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 245.975.00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 61A;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 61B;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 61C;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 62B;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 62C;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 64B;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 65B;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 66A;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 245.975.00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 66C;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 245.975.00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 71B;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 72B;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 73A;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 245.975.00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 73B;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 245.975.00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 73C;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 245.975.00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 74C;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 75B;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 75C;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 76A;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 245.975.00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 76B;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 245.975.00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 76C;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 245.975.00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 81C;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 82C;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 83B;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 245.975.00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 83C;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 245.975.00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 84B;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 84C;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 85B;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 85C;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 268.676,00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 86B;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 245.975.00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.646.161/0001-90;2020-12-01;1;Família Freguesia do Ó - 86C;Aquisição e posterior gestão patrimonial dos Ativos imobiliários, de forma a gerar remuneração buscando alcance de uma rentabilidade superior ao CDI;R$ 245.975.00;Aplicação de recursos de um grupo de investidores via Emissão de quotas do fundo
22.862.226/0001-34;2020-12-01;1;ALEXANDRE DUMAS;Renda;53600000;Próprios, Securitização de Recebíveis
22.862.226/0001-34;2020-12-01;1;SANTO ANTONIO;Renda;22000000;Próprios, Securitização de Recebíveis
22.862.226/0001-34;2020-12-01;1;SÃO PEDRO;Renda;18120000;Próprios, Securitização de Recebíveis
22.862.226/0001-34;2020-12-01;1;BOLSA RIO;Renda;70475000;Próprios, Securitização de Recebíveis
22.862.226/0001-34;2020-12-01;1;BARRA FUNDA;Renda;87280000;Próprios, Securitização de Recebíveis
22.862.226/0001-34;2020-12-01;1;INDAIATUBA;Renda;50920000;Próprios, Securitização de Recebíveis
22.957.521/0001-74;2020-12-01;1;Apartamento residencial  403 - Matrícula nº 63.585;Realizar permuta com torna do Hotel Bagé e posterior venda;0,00;Permuta com torna Hotel Bagé
22.957.521/0001-74;2020-12-01;1;Apartamento residencial  404 - Matrícula nº 63.586;Realizar permuta com torna do Hotel Bagé e posterior venda;0,00;Permuta com torna Hotel Bagé
22.957.521/0001-74;2020-12-01;1;Apartamento residencial  503 - Matrícula nº 63.589;Realizar permuta com torna do Hotel Bagé e posterior venda;0,00;Permuta com torna Hotel Bagé
22.957.521/0001-74;2020-12-01;1;Apartamento residencial  504 - Matrícula nº 63.590;Realizar permuta com torna do Hotel Bagé e posterior venda;0,00;Permuta com torna Hotel Bagé
22.957.521/0001-74;2020-12-01;1;Box  08 - Matrícula nº  63.555;Realizar permuta com torna do Hotel Bagé e posterior venda;0,00;Permuta com torna Hotel Bagé
22.957.521/0001-74;2020-12-01;1;Box 10  - Matrícula nº 63.557;Realizar permuta com torna do Hotel Bagé e posterior venda;0,00;Permuta com torna Hotel Bagé
22.957.521/0001-74;2020-12-01;1;Box 21 - Matrícula nº 63.568;Realizar permuta com torna do Hotel Bagé e posterior venda;0,00;Permuta com torna Hotel Bagé
22.957.521/0001-74;2020-12-01;1;Box  22 - Matrícula nº 63.569;Realizar permuta com torna do Hotel Bagé e posterior venda;0,00;Permuta com torna Hotel Bagé
23.120.027/0001-13;2020-12-01;1;CRI Gafisa 20I0668028;Auferir receita por meio da variação do papel;5500000;Disponibilidades
23.120.027/0001-13;2020-12-01;1;Bluemacaw BLMG11;Auferir receita por meio da variação do papel;3000000;Disponibilidades
23.570.871/0001-46;2020-12-01;1;Não houve novas aquisições no período;n/a;0;n/a
23.648.935/0001-84;2020-06-01;2;CRI 16F0071780;Lucro na Venda;36383307.98;Capital
23.648.935/0001-84;2020-06-01;2;CRI 19K1139273;Lucro na Venda;41884000;Capital
23.648.935/0001-84;2020-06-01;2;CRI 19K0981679;Lucro na Venda;12831905.86;Capital
23.648.935/0001-84;2020-06-01;2;CRI 19L0823309;Lucro na Venda;40000000;Capital
23.648.935/0001-84;2020-06-01;2;CRI 19L0938593;Lucro na Venda;28131000;Capital
23.648.935/0001-84;2020-06-01;2;CRI 19L0907949;Lucro na Venda;35085401.25;Capital
23.648.935/0001-84;2020-06-01;2;CRI 19L0906182;Lucro na Venda;24500000;Capital
23.648.935/0001-84;2020-06-01;2;CRI 19G0290123;Lucro na Venda;92621175.15;Capital
23.648.935/0001-84;2020-06-01;2;CRI 18F0849431;Lucro na Venda;42025489.4;Capital
23.648.935/0001-84;2020-06-01;2;CRI 20B0984807;Lucro na Venda;36268112.23;Capital
23.648.935/0001-84;2020-06-01;2;CRI 20C0128177;Lucro na Venda;24300000;Capital
23.648.935/0001-84;2020-06-01;2;CRI 18G0705308;Lucro na Venda;20000812.16;Capital
23.648.935/0001-84;2020-06-01;2;CRI 18G0705308;Lucro na Venda;10000055.68;Capital
23.648.935/0001-84;2020-06-01;2;CRI 18G0705308;Lucro na Venda;10021575.37;Capital
23.648.935/0001-84;2020-06-01;2;CRI 19L0906182;Lucro na Venda;25042026.32;Capital
23.648.935/0001-84;2020-06-01;2;CRI 12E0025287;Lucro na Venda;1036085.6;Capital
23.648.935/0001-84;2020-06-01;2;CRI 13J0119975;Lucro na Venda;9435332.28;Capital
23.648.935/0001-84;2020-06-01;2;CRI 19K1139273;Lucro na Venda;42830959.75;Capital
23.648.935/0001-84;2020-06-01;2;CRI 20F0674264;Lucro na Venda;34000000;Capital
23.648.935/0001-84;2020-06-01;2;CRI 19L0907949;Lucro na Venda;26998087.66;Capital
23.648.935/0001-84;2020-06-01;2;CRI 17H0164854;Lucro na Venda;4000220.51;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I;Lucro na Venda;15030000;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - BANESTES RECEBÍVEIS IMOBILIÁRIOS FDO INV IMOB FII;Lucro na Venda;14652.21;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - CSHG RECEBÍVEIS IMOBILIÁRIOS FII;Lucro na Venda;1829724.75;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - VALORA RE I FUNDO DE INVESTIMENTO IMOBILIARIO;Lucro na Venda;245381.61;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - KINEA ÍNDICES DE PREÇOS FDO INV IMOB - FII;Lucro na Venda;635496.28;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - KINEA ÍNDICES DE PREÇOS FDO INV IMOB - FII;Lucro na Venda;2723152.2;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - CSHG RECEBÍVEIS IMOBILIÁRIOS FII;Lucro na Venda;203969.05;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - CSHG RECEBÍVEIS IMOBILIÁRIOS FII;Lucro na Venda;501657.81;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - VALORA RE I FUNDO DE INVESTIMENTO IMOBILIARIO;Lucro na Venda;782002.14;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - KINEA ÍNDICES DE PREÇOS FDO INV IMOB - FII;Lucro na Venda;1550360.27;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - CSHG RECEBÍVEIS IMOBILIÁRIOS FII;Lucro na Venda;1584194.19;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - VALORA RE I FUNDO DE INVESTIMENTO IMOBILIARIO;Lucro na Venda;213990.72;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - KINEA ÍNDICES DE PREÇOS FDO INV IMOB - FII;Lucro na Venda;487634.2;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - FDO INV IMOB - FII UBS (BR) RECEB IMOB;Lucro na Venda;157670.33;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - BANESTES RECEBÍVEIS IMOBILIÁRIOS FDO INV IMOB FII;Lucro na Venda;116490.18;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - FII RBR RENDIMENTO HIGH GRADE;Lucro na Venda;138621.42;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - KINEA ÍNDICES DE PREÇOS FDO INV IMOB - FII;Lucro na Venda;295330.11;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - FATOR VERITA FDO INV IMOB - FII;Lucro na Venda;179616.57;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - FDO INV IMOB - FII UBS (BR) RECEB IMOB;Lucro na Venda;178941.8;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - KINEA ÍNDICES DE PREÇOS FDO INV IMOB - FII;Lucro na Venda;550505.7;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - BANESTES RECEBÍVEIS IMOBILIÁRIOS FDO INV IMOB FII;Lucro na Venda;255497.78;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - FDO INV IMOB - FII UBS (BR) RECEB IMOB;Lucro na Venda;189516.08;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - FII RBR RENDIMENTO HIGH GRADE;Lucro na Venda;384487.82;Capital
23.648.935/0001-84;2020-06-01;2;COTA DE FII - FATOR VERITA FDO INV IMOB - FII;Lucro na Venda;333206.52;Capital
23.876.086/0001-16;2020-06-01;1;Fundo Itau Soberano;Gestão de Liquidez do Fundo;79848.85;Fluxo de Caixa
23.876.086/0001-16;2020-06-01;1;JCF Invest e Part LT - ON;Participação;26546449.99;Fluxo de Caixa
23.964.843/0001-03;2020-06-01;1;ANDREA PAULINETTI;Renda;6849350.75;Oferta
23.964.843/0001-03;2020-06-01;1;ESTILO BARROCO;Renda;21094676.64;Oferta
23.964.843/0001-03;2020-06-01;1;JOÃO NEVES;Renda;7042294.08;Oferta
23.964.843/0001-03;2020-06-01;1;PÁSSAROS E FLORES;Renda;1669999.98;Oferta
23.964.908/0001-10;2020-12-01;1;Não houve novas aquisições no período;n/a;0;n/a
24.703.709/0001-11;2020-12-01;1;Rua Baluarte 230, Apto 142_Ita;Benefícios futuros;926821.45;Recursos próprios / emissão de cotas
24.703.709/0001-11;2020-12-01;1;Rua Caconde 50_Jardim Paulista;Benefícios futuros;979196.37;Recursos próprios / emissão de cotas
24.703.709/0001-11;2020-12-01;1;Apto 52 Divino Salvador;Benefícios futuros;875000;Recursos próprios / emissão de cotas
24.703.709/0001-11;2020-12-01;1;Apto N°92 - R. Alameda Franca_;Benefícios futuros;1089775;Recursos próprios / emissão de cotas
24.703.709/0001-11;2020-12-01;1;Alameda Jauaperi;Benefícios futuros;1112347.2;Recursos próprios / emissão de cotas
24.703.709/0001-11;2020-12-01;1;Apto N°61 - Itacema_208_Mourat;Benefícios futuros;780031;Recursos próprios / emissão de cotas
24.703.709/0001-11;2020-12-01;1;Apto N°51 Visconde Da Luz_Itai;Benefícios futuros;1320000;Recursos próprios / emissão de cotas
24.796.967/0001-90;2020-12-01;1;1216594;Apartamento residencial pronto para venda;451937;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1375076;Apartamento residencial pronto para venda;625374.58;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1404971;Apartamento residencial pronto para venda;432978.15;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1439773;Apartamento residencial pronto para venda;576436.68;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1444497;Apartamento residencial pronto para venda;1255501.55;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1453645;Apartamento residencial pronto para venda;543882.5;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1522097;Apartamento residencial pronto para venda;1563959.34;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1522891;Apartamento residencial pronto para venda;1614811;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1538752;Apartamento residencial pronto para venda;1260388.92;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1543047;Apartamento residencial pronto para venda;3436521.79;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1551861;Apartamento residencial pronto para venda;1695085.11;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1551913;Apartamento residencial pronto para venda;2043622.75;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1552154;Apartamento residencial pronto para venda;1023093.08;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1552163;Apartamento residencial pronto para venda;1613985.84;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1560104;Apartamento residencial pronto para venda;1519880.28;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1605081;Apartamento residencial pronto para venda;1622810.96;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1641679;Apartamento residencial pronto para venda;571601.28;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1661782;Apartamento residencial pronto para venda;658962.05;FII LOFT II
24.796.967/0001-90;2020-12-01;1;1681593;Apartamento residencial pronto para venda;914586.74;FII LOFT II
24.796.967/0001-90;2020-12-01;1;181989;Apartamento residencial pronto para venda;406951.09;FII LOFT II
24.796.967/0001-90;2020-12-01;1;190768;Apartamento residencial pronto para venda;650689.2;FII LOFT II
24.796.967/0001-90;2020-12-01;1;191147;Apartamento residencial pronto para venda;842477.16;FII LOFT II
24.796.967/0001-90;2020-12-01;1;195654;Apartamento residencial pronto para venda;1256472.05;FII LOFT II
24.796.967/0001-90;2020-12-01;1;195683;Apartamento residencial pronto para venda;2072912.04;FII LOFT II
24.796.967/0001-90;2020-12-01;1;196424;Apartamento residencial pronto para venda;1898996.59;FII LOFT II
24.796.967/0001-90;2020-12-01;1;202908;Apartamento residencial pronto para venda;642141.7;FII LOFT II
24.796.967/0001-90;2020-12-01;1;206864;Apartamento residencial pronto para venda;656555.58;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2101159;Apartamento residencial pronto para venda;926679.99;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2174680;Apartamento residencial pronto para venda;515919.03;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2178517;Apartamento residencial pronto para venda;605885.34;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2188444;Apartamento residencial pronto para venda;1461019.13;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2197063;Apartamento residencial pronto para venda;3319693.67;FII LOFT II
24.796.967/0001-90;2020-12-01;1;220022;Apartamento residencial pronto para venda;855410.83;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2213023;Apartamento residencial pronto para venda;1065594.5;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2213024;Apartamento residencial pronto para venda;1068444.5;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2230203;Apartamento residencial pronto para venda;1197785.91;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2230663;Apartamento residencial pronto para venda;598722.35;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2298760;Apartamento residencial pronto para venda;2306079.31;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2315471;Apartamento residencial pronto para venda;4467056.46;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2321179;Apartamento residencial pronto para venda;887916.29;FII LOFT II
24.796.967/0001-90;2020-12-01;1;237357;Apartamento residencial pronto para venda;847062.07;FII LOFT II
24.796.967/0001-90;2020-12-01;1;237999;Apartamento residencial pronto para venda;2590734.84;FII LOFT II
24.796.967/0001-90;2020-12-01;1;240974;Apartamento residencial pronto para venda;694752;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2460530;Apartamento residencial pronto para venda;1588691.62;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2461321;Apartamento residencial pronto para venda;2779978.05;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2517548;Apartamento residencial pronto para venda;1841423.27;FII LOFT II
24.796.967/0001-90;2020-12-01;1;259241;Apartamento residencial pronto para venda;501245.14;FII LOFT II
24.796.967/0001-90;2020-12-01;1;260777;Apartamento residencial pronto para venda;523012.57;FII LOFT II
24.796.967/0001-90;2020-12-01;1;275789;Apartamento residencial pronto para venda;474393.76;FII LOFT II
24.796.967/0001-90;2020-12-01;1;276602;Apartamento residencial pronto para venda;783473.55;FII LOFT II
24.796.967/0001-90;2020-12-01;1;276844;Apartamento residencial pronto para venda;931675.14;FII LOFT II
24.796.967/0001-90;2020-12-01;1;279627;Apartamento residencial pronto para venda;697813.22;FII LOFT II
24.796.967/0001-90;2020-12-01;1;287175;Apartamento residencial pronto para venda;1346157.56;FII LOFT II
24.796.967/0001-90;2020-12-01;1;287337;Apartamento residencial pronto para venda;1023292.2;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2874735;Apartamento residencial pronto para venda;477711.63;FII LOFT II
24.796.967/0001-90;2020-12-01;1;288902;Apartamento residencial pronto para venda;999898.45;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2916036;Apartamento residencial pronto para venda;852509.21;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2916216;Apartamento residencial pronto para venda;919019.4;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2922119;Apartamento residencial pronto para venda;3650225.09;FII LOFT II
24.796.967/0001-90;2020-12-01;1;292444;Apartamento residencial pronto para venda;1737778.63;FII LOFT II
24.796.967/0001-90;2020-12-01;1;293341;Apartamento residencial pronto para venda;564212.59;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2934160;Apartamento residencial pronto para venda;832672.35;FII LOFT II
24.796.967/0001-90;2020-12-01;1;293661;Apartamento residencial pronto para venda;542445.14;FII LOFT II
24.796.967/0001-90;2020-12-01;1;294497;Apartamento residencial pronto para venda;784704.24;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2952108;Apartamento residencial pronto para venda;1446003.68;FII LOFT II
24.796.967/0001-90;2020-12-01;1;295306;Apartamento residencial pronto para venda;531793.55;FII LOFT II
24.796.967/0001-90;2020-12-01;1;295307;Apartamento residencial pronto para venda;562693.55;FII LOFT II
24.796.967/0001-90;2020-12-01;1;2956373;Apartamento residencial pronto para venda;1095348.27;FII LOFT II
