CNPJ_Fundo;Data_Referencia;Versao;Nome_Ativo;Objetivos;Montante_Investido;Origem_Recursos
30.983.020/0001-90;2021-12-01;1;FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI PRIME PROPERTIES;Proporcionar aos seus Cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;14954045;Recursos de caixa
30.983.020/0001-90;2021-12-01;1;FDO INV IMOB RIO BRAVO RENDA EDUCACIONAL - FII;Proporcionar aos seus Cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;7527598.68;Recursos de caixa
30.983.020/0001-90;2021-12-01;1;RBR LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO;Proporcionar aos seus Cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;21866923.36;Recursos de caixa
30.983.020/0001-90;2021-12-01;1;FDO INV IMOB RBR PROPERTIES - FII;Proporcionar aos seus Cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;10918293.44;Recursos de caixa
30.983.020/0001-90;2021-12-01;1;FDO INV IMOB - FII RBR RENDIMENTO HIGH GRADE;Proporcionar aos seus Cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;18977521.55;Recursos de caixa
30.983.020/0001-90;2021-12-01;1;FII SDI RIO BRAVO RENDA LOGISTICA;Proporcionar aos seus Cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;2019908.7;Recursos de caixa
30.983.020/0001-90;2021-12-01;1;FUNDO DE INVESTIMENTO IMOBILIÁRIO SUCCESPAR VAREJO;Proporcionar aos seus Cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;8093037.68;Recursos de caixa
30.983.020/0001-90;2021-12-01;1;TELLUS PROPERTIES FII;Proporcionar aos seus Cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;11421601.6;Recursos de caixa
30.983.020/0001-90;2021-12-01;1;FDO INV IMOB TG ATIVO REAL;Proporcionar aos seus Cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;18610784.73;Recursos de caixa
30.983.020/0001-90;2021-12-01;1;VINCI LOGÍSTICA FDO INV IMOB - FII;Proporcionar aos seus Cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;10299569;Recursos de caixa
30.983.020/0001-90;2021-12-01;1;VINCI OFFICES FII;Proporcionar aos seus Cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;11457085.5;Recursos de caixa
30.983.020/0001-90;2021-12-01;1;XP CREDITO IMOBILIÁRIO - FDO INV IMOB;Proporcionar aos seus Cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;13301306.76;Recursos de caixa
30.983.020/0001-90;2021-12-01;1;XP INDUSTRIAL FII;Proporcionar aos seus Cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;658680.15;Recursos de caixa
30.983.020/0001-90;2021-12-01;1;XP LOG FDO INV IMOB - FII;Proporcionar aos seus Cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;13321318.4;Recursos de caixa
30.983.020/0001-90;2021-12-01;1;XP MALLS FDO INV IMOB FII;Proporcionar aos seus Cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;6797034.8;Recursos de caixa
30.983.020/0001-90;2021-12-01;1;XP PROPERTIES FDO. INV. IMOB.;Proporcionar aos seus Cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;6618577.5;Recursos de caixa
31.145.908/0001-17;2021-12-01;2;RCH Empreendimentos Imobiliários S.A.;RENDA OU APRECIAÇÃO DE CAPITAL NO LONGO PRAZO;27600000;INTEGRALIZAÇÃO DE COTISTAS
31.152.015/0001-07;2021-12-01;1;SEI FL RES.;Aumento de renda;5277996.8;Caixa
31.161.410/0001-48;2021-06-01;1;MGCR11;Adquirir cotas do FII em questão para composição da carteira;4500000;Oferta inicial do fundo
31.161.410/0001-48;2021-06-01;1;RB IV HOLDING;A holding tem por objetivo a administração direta ou indireta de empreendimentos imobiliários residenciais;59774962;Oferta inicial do fundo
31.508.219/0001-20;2021-12-01;1;VARGAS;Renda;47000000;Próprios, Securitização de Recebíveis
31.508.219/0001-20;2021-12-01;1;ICOMAP;Renda;18000000;Próprios, Securitização de Recebíveis
31.508.219/0001-20;2021-12-01;1;RB115;Renda;61800000;Próprios, Securitização de Recebíveis
31.508.219/0001-20;2021-12-01;1;OUVIDOR 107;Renda;15500000;Próprios, Securitização de Recebíveis
31.508.219/0001-20;2021-12-01;1;SÃO JOSÉ;Renda;36020000;Próprios, Securitização de Recebíveis
31.508.219/0001-20;2021-12-01;1;JACARANDÁ;Renda;129500000;Próprios, Securitização de Recebíveis
31.547.855/0001-60;2021-12-01;1;FII TORRE AL - ALMI11;Benefícios futuros;99566.87;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII ALIANZA - ALZR11;Benefícios futuros;3143.23;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII NAVI RESIDENCIAL - APTO11;Benefícios futuros;4300007.39;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII BB PRGII - BBPO11;Benefícios futuros;506976.63;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII BTG SHOP - BPML11;Benefícios futuros;20106.2;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII BRESCO - BRCO11;Benefícios futuros;7689839.74;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII BC FUND - BRCR11;Benefícios futuros;20290127.63;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII BTG CRI - BTCR11;Benefícios futuros;145783.43;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII BTLG - BTLG11;Benefícios futuros;7664.91;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII CAP REIT - CPFF11;Benefícios futuros;652.73;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII CAPI SEC - CPTS11;Benefícios futuros;37086.54;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII DEVANT - DEVA11;Benefícios futuros;42367.43;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII GALERIA - EDGA11;Benefícios futuros;136324.65;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII EXCELLEN - FEXC11;Benefícios futuros;2414516.38;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII GLPG CRI - GCRI11;Benefícios futuros;551001.49;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII GGRCOVEP - GGRC11;Benefícios futuros;13052.45;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII GGRCOVEP - GGRC12;Benefícios futuros;0;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII G TOWERS - GTWR11;Benefícios futuros;190475.35;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII HEDGEBS - HGBS11;Benefícios futuros;859228.03;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII CSHG CRI - HGCR11;Benefícios futuros;2238318.58;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII CSHG FOF - HGFF11;Benefícios futuros;200374.72;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII HG REAL - HGRE11;Benefícios futuros;343675.47;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII CSHG URB - HGRU11;Benefícios futuros;9924290.84;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII HEDGELOG - HLOG11;Benefícios futuros;20099.13;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII HSI LOGISTICA  - HSLG11;Benefícios futuros;787758.5;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII HSI MALL - HSML11;Benefícios futuros;17880821.67;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII HOTEL MX - HTMX11;Benefícios futuros;5140.49;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII JS REAL - JSRE11;Benefícios futuros;14329780.09;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII KINEA RI - KNCR11;Benefícios futuros;1470471.64;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII KINEA IP - KNIP11;Benefícios futuros;4691634.77;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII KINEA - KNRI11;Benefícios futuros;9918.58;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII LGCP INT - LGCP11;Benefícios futuros;483200.8;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII VBI LOG - LVBI11;Benefícios futuros;1244039.97;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII MOGNO HG - MGCR11;Benefícios futuros;1009800;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII MOGNO HT - MGHT11;Benefícios futuros;100000;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII MOGNO LG - MGLG11;Benefícios futuros;993700.06;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII MAXI REN - MXRF11;Benefícios futuros;4623.36;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII PATRIA - PATC11;Benefícios futuros;7132924.1;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII PATR LOG - PATL11;Benefícios futuros;10798267.08;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII PLURAL R - PLCR11;Benefícios futuros;484988.18;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII D PEDRO - PQDP11;Benefícios futuros;1407462.8;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII VBI PRI - PVBI11;Benefícios futuros;17899100;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII RB CAPITAL OFFICE  - RBCO11;Benefícios futuros;20080.34;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII RIOB ED - RBED11;Benefícios futuros;1096954.09;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII RBRALPHA - RBRF11;Benefícios futuros;166321.45;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII RBR PROP - RBRP11;Benefícios futuros;59121.74;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII RBRHGRAD - RBRR11;Benefícios futuros;812222.44;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII RBR PCRI - RBRY11;Benefícios futuros;32426.99;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII RIOB VA CI - RBVA11;Benefícios futuros;4234705.48;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII RIOB RC - RCRB11;Benefícios futuros;4031332.03;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII UBS (BR) - RECR11;Benefícios futuros;4900;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII UBSOFFIC - RECT11;Benefícios futuros;387359.4;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII RIONEGRO - RNGO11;Benefícios futuros;110190.2;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII RIZA TX - RZTR11;Benefícios futuros;2416165.68;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII SDI LOG - SDIL11;Benefícios futuros;14404.3;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII TBOFFICE - TBOF11;Benefícios futuros;0;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII TELLUS PROPERTIES - TEPP11;Benefícios futuros;20147.58;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII TG ATIVO - TGAR11;Benefícios futuros;1376351.77;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII TRX REAL ESTATE  - TRXF11;Benefícios futuros;3746865.36;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII VALORAIP - VGIP11;Benefícios futuros;3279.72;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII VINCILOG - VILG11;Benefícios futuros;16648815.22;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII VINC COR - VINO11;Benefícios futuros;20812586.83;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII VINC COR - VINO12;Benefícios futuros;0;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII VINCI SC - VISC11;Benefícios futuros;18704502.81;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII VINCI UB - VIUR11;Benefícios futuros;5000000;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII FATOR VE - VRTA11;Benefícios futuros;17280;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII V2 PROP - VVPR11;Benefícios futuros;20104.52;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII XP INDL - XPIN11;Benefícios futuros;7452993.47;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII XP LOG - XPLG11;Benefícios futuros;13327178.2;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII XP MALLS - XPML11;Benefícios futuros;1681380.25;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;FII XP PROP - XPPR11;Benefícios futuros;3565850.08;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;VINCI FULWOOD DESENVOLVIMENTO LOGISTICO FII;Benefícios futuros;500000;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;LESTE RIVA EQUITY PREFERENCIAL I FII;Benefícios futuros;6000000;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;XP IDEA ZARVOS FII;Benefícios futuros;895816.87;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;CRI_20B0849733 - VERT S.A;Benefícios futuros;3764667.54;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;CRI_20F0755566 - VERT S.A;Benefícios futuros;2543006.28;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;CRI_20K0816978 - TRUE SEC S.A.;Benefícios futuros;5275972.45;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;CRI_20L0870667 - HABITASEC S.A;Benefícios futuros;1403315.37;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;CRI_20L0870667 - HABITASEC S.A;Benefícios futuros;2208158;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;CRI_21E0407330 - TRUE SECURITIZADORA S.A.;Benefícios futuros;5260441.5;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;CRI_21F0968888 - VIRGOSEC;Benefícios futuros;999903.41;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;CRI_21G0864339 - TRUE SECURITIZADORA S.A.;Benefícios futuros;2298980.49;Recursos próprios / emissão de cotas
31.547.855/0001-60;2021-12-01;1;CRI_21H0151494 - VIRGOSEC;Benefícios futuros;1951669.35;Recursos próprios / emissão de cotas
31.847.293/0001-70;2021-12-01;1;Napoli Empreendimentos Imobiliários LTDA;RENDA OU APRECIAÇÃO DE CAPITAL NO LONGO PRAZO;40000000;INTEGRALIZAÇÃO DE COTISTAS
31.887.401/0001-39;2021-12-01;2;CORM11;Ganho para renda;1336530;Capital
31.887.401/0001-39;2021-12-01;2;KNHY11;Ganho para renda;438657;Capital
31.887.401/0001-39;2021-12-01;2;KNIP11;Ganho para renda;1282388;Capital
31.887.401/0001-39;2021-12-01;2;VGIR11;Ganho para renda;1059051;Capital
31.887.401/0001-39;2021-12-01;2;VIUR11;Ganho para renda;780000;Capital
31.887.401/0001-39;2021-12-01;2;MCCI11;Ganho para renda;2360952.35;Capital
31.894.369/0001-19;2021-12-01;1;SPE ED. MORUMBI;Aquisição para renda;51803809.74;Capital
31.962.875/0001-06;2021-12-01;2;PLD DUTRA RJ II;Benefícios futuros;230306025.04;Recursos próprios / emissão de cotas
31.962.875/0001-06;2021-12-01;2;SPE_DUTRA_RJ;Benefícios futuros;476348814.54;Recursos próprios / emissão de cotas
31.962.875/0001-06;2021-12-01;2;CAJ_IV;Benefícios futuros;65000000;Recursos próprios / emissão de cotas
31.962.875/0001-06;2021-12-01;2;CASTELO 41;Benefícios futuros;27444741.16;Recursos próprios / emissão de cotas
31.962.875/0001-06;2021-12-01;2;DUTRA RJ;Benefícios futuros;91107000;Recursos próprios / emissão de cotas
31.962.875/0001-06;2021-12-01;2;TER_RAPOSO_39;Benefícios futuros;33522462.65;Recursos próprios / emissão de cotas
32.000.013/0001-57;2021-12-01;1;BRESCO ANCHIETA;Renda;99;Aporte
32.000.013/0001-57;2021-12-01;1;BRESCO XI;Renda;100;Aporte
32.000.013/0001-57;2021-12-01;1;BRESCO XIII;Renda;10100;Aporte
32.000.013/0001-57;2021-12-01;1;BRESCO XIV;Renda;10100;Aporte
32.000.013/0001-57;2021-12-01;1;BRESCO XV;Renda;10100;Aporte
32.006.821/0001-21;2021-12-01;1;BTCR11;OTIMIZAR RENTABILIDADE DO CAIXA;1632367.62;2ª EMISSÃO DE COTAS
32.006.821/0001-21;2021-12-01;1;CACR11;OTIMIZAR RENTABILIDADE DO CAIXA;111170;2ª EMISSÃO DE COTAS
32.006.821/0001-21;2021-12-01;1;EDGA11;OTIMIZAR RENTABILIDADE DO CAIXA;69240;2ª EMISSÃO DE COTAS
32.006.821/0001-21;2021-12-01;1;MORC11;OTIMIZAR RENTABILIDADE DO CAIXA;2003800;2ª EMISSÃO DE COTAS
32.065.364/0001-46;2021-12-01;1;CRI HABITASEC IPCA 12.6825 (18/02/2031);Ganho de capital;8900000;Caixa
32.065.364/0001-46;2021-12-01;1;CRI HABITASEC IPCA 12.6825 (24/09/2025);Ganho de capital;15000000;Caixa
32.065.364/0001-46;2021-12-01;1;CRI HABITASEC IPCA 13 (21/11/2031);Ganho de capital;19200000;Caixa
32.065.364/0001-46;2021-12-01;1;CRI HABITASEC IPCA 14 (21/02/2025);Ganho de capital;20215442.94;Caixa
32.274.163/0001-59;2021-12-01;1;CRI_21D0546741_DU2 - TRUE SEC;Benefícios futuros;32716244.71;Recursos próprios / emissão de cotas
32.274.163/0001-59;2021-12-01;1;CRI_21K0906902 - TRUE SEC;Benefícios futuros;15999680.73;Recursos próprios / emissão de cotas
32.274.197/0001-43;2021-12-01;1;Cyrela Moema;Renda residencial;82364340;Capital próprio
32.274.553/0001-29;2021-12-01;1;SPE Luminária;Companhia investida;30616443;Recursos Próprios
32.274.553/0001-29;2021-12-01;1;SPE Minerva;Companhia investida;24122453;Recursos Próprios
32.317.313/0001-64;2021-06-01;1;CRI 21ª emissão - 1ª série - Projeto Alto de Pinheiros;Compra de Terreno;10957749.16;Even II Kinea FII
32.317.313/0001-64;2021-06-01;1;CRI 26ª emissão - 1ª série - Projeto João Guarani;Compra de Terreno;18200944.89;Even II Kinea FII
32.317.313/0001-64;2021-06-01;1;SPE ESP 105/13 - Projeto 11 de Julho;Compra de Terreno;17875000;Even II Kinea FII
32.317.313/0001-64;2021-06-01;1;SPE EVEN SP 15/10 - Projeto Portugal;Compra de Terreno;38000000;Even II Kinea FII
32.397.369/0001-76;2021-12-01;1;FDO INV IMOB GRAND PLAZA SHOPPING;Ganho de capital e dividendos;5224.76;Capital
32.397.369/0001-76;2021-12-01;1;AUTONOMY EDIFÍCIOS CORPORATIVOS FUNDO DE INVEST IMOB - FII;Ganho de capital e dividendos;93771.92;Capital
32.397.369/0001-76;2021-12-01;1;FUNDO INVEST IMOB TORRE ALMIRANTE;Ganho de capital e dividendos;29450.26;Capital
32.397.369/0001-76;2021-12-01;1;ALIANSCE SONAE SHOPPING CENTERS SA;Ganho de capital e dividendos;1324321;Capital
32.397.369/0001-76;2021-12-01;1;FUNDO INVEST IMOB ÁTRIO REIT RECEBÍVEIS IMOBILIÁRIOS;Ganho de capital e dividendos;371596.97;Capital
32.397.369/0001-76;2021-12-01;1;ALPHAVILLE SA;Ganho de capital e dividendos;2569;Capital
32.397.369/0001-76;2021-12-01;1;FUNDO INVEST IMOB BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII;Ganho de capital e dividendos;612489.79998;Capital
32.397.369/0001-76;2021-12-01;1;BB PROGRESSIVO II FUNDO INVEST IMOB - FII;Ganho de capital e dividendos;215852.05;Capital
32.397.369/0001-76;2021-12-01;1;BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FII;Ganho de capital e dividendos;204746.15;Capital
32.397.369/0001-76;2021-12-01;1;BANESTES RECEBÍVEIS IMOBILIÁRIOS FUNDO INVEST IMOB;Ganho de capital e dividendos;688088.06;Capital
32.397.369/0001-76;2021-12-01;1;BLUEMACAW LOGÍSTICA FUNDO INVEST IMOB;Ganho de capital e dividendos;1007.1;Capital
32.397.369/0001-76;2021-12-01;1;FUNDO DE INVEST IMOB BTG PACTUAL SHOPPINGS;Ganho de capital e dividendos;61460.12;Capital
32.397.369/0001-76;2021-12-01;1;FUNDO INVEST IMOB - FII BTG PACTUAL CORPORATE OFFICE FUND;Ganho de capital e dividendos;225212.12;Capital
32.397.369/0001-76;2021-12-01;1;BR MALLS PARTICIPAÇÕES SA;Ganho de capital e dividendos;1155834;Capital
32.397.369/0001-76;2021-12-01;1;BR PROPERTIES SA;Ganho de capital e dividendos;119096;Capital
32.397.369/0001-76;2021-12-01;1;FDO. INV. IMOB. BTG PACTUAL AGRO LOGÍSTICA;Ganho de capital e dividendos;108572.88;Capital
32.397.369/0001-76;2021-12-01;1;BRAZILIAN GRAVEYARD AND DEATH CARE FUNDO INVEST IMOB - FII;Ganho de capital e dividendos;5180;Capital
32.397.369/0001-76;2021-12-01;1;CASTELLO BRANCO OFFICE PARK FDO INV IMOB - FII;Ganho de capital e dividendos;5437.5;Capital
32.397.369/0001-76;2021-12-01;1;FDO INV IMOB - FII CEO CYRELA COMMERC. PROPERTIES;Ganho de capital e dividendos;5154;Capital
32.397.369/0001-76;2021-12-01;1;CIDADE JARDIM CONTINENAL TOWER FDO INV IMOB;Ganho de capital e dividendos;4665;Capital
32.397.369/0001-76;2021-12-01;1;FDO INV IMOB - FII CENESP;Ganho de capital e dividendos;675.68;Capital
32.397.369/0001-76;2021-12-01;1;CAPITÂNIA SECURITIES II FUNDO INVEST IMOB - FII;Ganho de capital e dividendos;1183118.59;Capital
32.397.369/0001-76;2021-12-01;1;FDO INV IMOB CENTRO TEXTIL INTERNACIONAL;Ganho de capital e dividendos;2305;Capital
32.397.369/0001-76;2021-12-01;1;CURY CONSTRUTORA E INCORPORADORA SA;Ganho de capital e dividendos;684262;Capital
32.397.369/0001-76;2021-12-01;1;FUNDO INVEST IMOB - VBI CRI;Ganho de capital e dividendos;173931.3;Capital
32.397.369/0001-76;2021-12-01;1;CYRELA BRAZIL REALTY SA EMPREENDIMENTOS E PARTICIPAÇÕES;Ganho de capital e dividendos;467949;Capital
32.397.369/0001-76;2021-12-01;1;DEVANT RECEBÍVEIS IMOBILIÁRIOS FUNDO INVEST IMOB;Ganho de capital e dividendos;956303.65;Capital
32.397.369/0001-76;2021-12-01;1;DIRECIONAL ENGENHARIA SA;Ganho de capital e dividendos;1554825;Capital
32.397.369/0001-76;2021-12-01;1;FDO INV IMOB - FII EDIFÍCIO GALERIA;Ganho de capital e dividendos;5322;Capital
32.397.369/0001-76;2021-12-01;1;FUNDO INVEST IMOB - FII NCH BRASIL RECEBÍVEIS IMOBILIÁRIOS;Ganho de capital e dividendos;13216.04;Capital
32.397.369/0001-76;2021-12-01;1;EVEN CONSTRUTORA E INCORPORADORA SA;Ganho de capital e dividendos;756036;Capital
32.397.369/0001-76;2021-12-01;1;EZ TEC EMPREENDIMENTOS E PARTICIPAÇÕES SA;Ganho de capital e dividendos;767563;Capital
32.397.369/0001-76;2021-12-01;1;FUNDO INVEST IMOB EDIFICIO ALMIRANTE BARROSO;Ganho de capital e dividendos;16476.05;Capital
32.397.369/0001-76;2021-12-01;1;FUNDO INVEST IMOB - FII BTG PACTUAL FUNDO DE CRI;Ganho de capital e dividendos;46400;Capital
32.397.369/0001-76;2021-12-01;1;GENERAL SHOPPING ATIVO E RENDA FUNDO INVEST IMOB;Ganho de capital e dividendos;17922;Capital
32.397.369/0001-76;2021-12-01;1;GAFISA SA;Ganho de capital e dividendos;740453;Capital
32.397.369/0001-76;2021-12-01;1;GGR COVEPI RENDA FUNDO INVEST IMOB;Ganho de capital e dividendos;234154.73;Capital
32.397.369/0001-76;2021-12-01;1;GENERAL SHOPPING E OUTLETS DO BRASIL FUNDO INVEST IMOB - FII;Ganho de capital e dividendos;12812.02;Capital
32.397.369/0001-76;2021-12-01;1;FUNDO INVEST IMOB GREEN TOWERS;Ganho de capital e dividendos;83750;Capital
32.397.369/0001-76;2021-12-01;1;HABITAT II - FUNDO INVEST IMOB;Ganho de capital e dividendos;9968932.35;Capital
32.397.369/0001-76;2021-12-01;1;HELBOR EMPREENDIMENTOS SA;Ganho de capital e dividendos;150397;Capital
32.397.369/0001-76;2021-12-01;1;HECTARE CE - FUNDO INVEST IMOB;Ganho de capital e dividendos;191010.44;Capital
32.397.369/0001-76;2021-12-01;1;HEDGE TOP FOFII 3 FUNDO INVEST IMOB;Ganho de capital e dividendos;10390.88;Capital
32.397.369/0001-76;2021-12-01;1;HEDGE BRASIL SHOPPING FUNDO INVEST IMOB;Ganho de capital e dividendos;32049;Capital
32.397.369/0001-76;2021-12-01;1;CSHG RECEBÍVEIS IMOBILIÁRIOS FUNDO INVEST IMOB - FII;Ganho de capital e dividendos;646507.2;Capital
32.397.369/0001-76;2021-12-01;1;CSHG IMOBILIÁRIO FOF - FUNDO INVEST IMOB - FII;Ganho de capital e dividendos;43275;Capital
32.397.369/0001-76;2021-12-01;1;HGI CRÉDITOS IMOBILIÁRIOS FUNDO INVEST IMOB;Ganho de capital e dividendos;2637.5;Capital
32.397.369/0001-76;2021-12-01;1;CSHG LOGÍSTICA FUNDO INVEST IMOB;Ganho de capital e dividendos;108888.44;Capital
32.397.369/0001-76;2021-12-01;1;CSHG REAL ESTATE - FUNDO INVEST IMOB - FII;Ganho de capital e dividendos;194482.6;Capital
32.397.369/0001-76;2021-12-01;1;CSHG RENDA URBANA - FUNDO INVEST IMOB - FII;Ganho de capital e dividendos;61155;Capital
32.397.369/0001-76;2021-12-01;1;HEDGE LOGÍSTICA FUNDO INVEST IMOB;Ganho de capital e dividendos;115900;Capital
32.397.369/0001-76;2021-12-01;1;HEDGE RECEBÍVEIS IMOBILIÁRIOS FUNDO INVEST IMOB;Ganho de capital e dividendos;340317.55;Capital
32.397.369/0001-76;2021-12-01;1;HSI ATIVOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBI;Ganho de capital e dividendos;72228.6;Capital
32.397.369/0001-76;2021-12-01;1;HSI MALLS FUNDO INVEST IMOB;Ganho de capital e dividendos;65206.94;Capital
32.397.369/0001-76;2021-12-01;1;FUNDO INVEST IMOB HOTEL MAXINVEST;Ganho de capital e dividendos;26275;Capital
